frame,host_seconds,emulated_seconds
932,16.073237300,16.088855200889
933,16.090692900,16.106117921061
934,16.108115300,16.123380641234
935,16.126444700,16.140643361406
936,16.142826000,16.157906081579
937,16.160594700,16.175168801752
938,16.177472000,16.192431521924
939,16.194643300,16.209694242097
940,16.212199700,16.226956962270
941,16.229162400,16.244219682442
942,16.246314800,16.261482402615
943,16.264303400,16.278745122787
944,16.281505600,16.296007842960
945,16.298716000,16.313270563133
946,16.315568600,16.330533283305
947,16.334350100,16.347796003478
948,16.350022400,16.365058723651
949,16.367254400,16.382321443823
950,16.384122500,16.399584163996
951,16.402101200,16.416846884168
952,16.419246600,16.434109604341
953,16.435674000,16.451372324514
954,16.453170000,16.468635044686
955,16.469827300,16.485897764859
956,16.488271800,16.503160485032
957,16.505442700,16.520423205204
958,16.522800900,16.537685925377
959,16.539778300,16.554948645549
960,16.557864000,16.572211365722
961,16.574260500,16.589474085895
962,16.591542000,16.606736806067
963,16.608994200,16.623999526240
964,16.626041400,16.641262246413
965,16.643419500,16.658524966585
966,16.660969900,16.675787686758
967,16.677680300,16.693050406931
968,16.695306700,16.710313127103
969,16.712285600,16.727575847276
970,16.730157300,16.744838567448
971,16.747410000,16.762101287621
972,16.764406300,16.779364007794
973,16.781839300,16.796626727966
974,16.799235900,16.813889448139
975,16.816694700,16.831152168312
976,16.833211400,16.848414888484
977,16.851471400,16.865677608657
978,16.869097500,16.882940328829
979,16.885009900,16.900203049002
980,16.902357100,16.917465769175
981,16.919468200,16.934728489347
982,16.936988300,16.951991209520
983,16.954117500,16.969253929693
984,16.971818000,16.986516649865
985,16.988709600,17.003779370038
986,17.005842300,17.021042090210
987,17.023203500,17.038304810383
988,17.041031800,17.055567530556
989,17.058188200,17.072830250728
990,17.074878400,17.090092970901
991,17.092265500,17.107355691074
992,17.109760400,17.124618411246
993,17.127577300,17.141881131419
994,17.143990900,17.159143851591
995,17.161446400,17.176406571764
996,17.178910000,17.193669291937
997,17.195780000,17.210932012109
998,17.213538700,17.228194732282
999,17.230499300,17.245457452455
1000,17.247757400,17.262720172627
1001,17.265255200,17.279982892800
1002,17.283967300,17.297245612972
1003,17.299641900,17.314508333145
1004,17.317245300,17.331771053318
1005,17.332068900,17.349033773490
1006,17.349892900,17.366296493663
1007,17.367244400,17.383559213836
1008,17.384868000,17.400821934008
1009,17.402004700,17.418084654181
1010,17.418695000,17.435347374353
1011,17.437185700,17.452610094526
1012,17.453923800,17.469872814699
1013,17.471797800,17.487135534871
1014,17.488453500,17.504398255044
1015,17.506275100,17.521660975217
1016,17.523402800,17.538923695389
1017,17.540885800,17.556186415562
1018,17.557392400,17.573449135734
1019,17.575700200,17.590711855907
1020,17.592937800,17.607974576080
1021,17.609525400,17.625237296252
1022,17.627383500,17.642500016425
1023,17.644284100,17.659762736598
1024,17.661601400,17.677025456770
1025,17.678521900,17.694288176943
1026,17.695450200,17.711550897116
1027,17.713526000,17.728813617288
1028,17.730567900,17.746076337461
1029,17.747940700,17.763339057633
1030,17.765087600,17.780601777806
1031,17.782807600,17.797864497979
1032,17.799488400,17.815127218151
1033,17.817214800,17.832389938324
1034,17.834596100,17.849652658497
1035,17.850958400,17.866915378669
1036,17.868896200,17.884178098842
1037,17.886322900,17.901440819014
1038,17.902734700,17.918703539187
1039,17.920872000,17.935966259360
1040,17.937226000,17.953228979532
1041,17.955238700,17.970491699705
1042,17.972489000,17.987754419878
1043,17.989940200,18.005017140050
1044,18.007474400,18.022279860223
1045,18.024213300,18.039542580395
1046,18.042258900,18.056805300568
1047,18.058698900,18.074068020741
1048,18.076795100,18.091330740913
1049,18.093648700,18.108593461086
1050,18.110923500,18.125856181259
1051,18.127703200,18.143118901431
1052,18.145892200,18.160381621604
1053,18.162377200,18.177644341776
1054,18.180910100,18.194907061949
1055,18.197051100,18.212169782122
1056,18.214510000,18.229432502294
1057,18.231408100,18.246695222467
1058,18.249076200,18.263957942640
1059,18.265592000,18.281220662812
1060,18.283719700,18.298483382985
1061,18.300449900,18.315746103157
1062,18.318051800,18.333008823330
1063,18.334732500,18.350271543503
1064,18.352784600,18.367534263675
1065,18.369710700,18.384796983848
1066,18.386939500,18.402059704021
1067,18.403850100,18.419322424193
1068,18.421888500,18.436585144366
1069,18.438256600,18.453847864538
1070,18.456146200,18.471110584711
1071,18.472839000,18.488373304884
1072,18.491419800,18.505636025056
1073,18.507634900,18.522898745229
1074,18.524975200,18.540161465402
1075,18.542572600,18.557424185574
1076,18.559072800,18.574686905747
1077,18.577370700,18.591949625919
1078,18.593926900,18.609212346092
1079,18.611126600,18.626475066265
1080,18.628266500,18.643737786437
1081,18.646326800,18.661000506610
1082,18.662906200,18.678263226783
1083,18.680650600,18.695525946955
1084,18.697180100,18.712788667128
1085,18.715222800,18.730051387301
1086,18.731756900,18.747314107473
1087,18.749930500,18.764576827646
1088,18.766273000,18.781839547818
1089,18.783794500,18.799102267991
1090,18.801179400,18.816364988164
1091,18.818859200,18.833627708336
1092,18.835741400,18.850890428509
1093,18.854049700,18.868153148682
1094,18.870593100,18.885415868854
1095,18.886900900,18.902678589027
1096,18.904450000,18.919941309199
1097,18.921621300,18.937204029372
1098,18.938782000,18.954466749545
1099,18.956354700,18.971729469717
1100,18.974235700,18.988992189890
1101,18.991291900,19.006254910063
1102,19.007982200,19.023517630235
1103,19.025146800,19.040780350408
1104,19.042220900,19.058043070580
1105,19.059754700,19.075305790753
1106,19.076855300,19.092568510926
1107,19.094123000,19.109831231098
1108,19.111583300,19.127093951271
1109,19.128564000,19.144356671444
1110,19.145742900,19.161619391616
1111,19.163344700,19.178882111789
1112,19.180449100,19.196144831961
1113,19.197841600,19.213407552134
1114,19.214960200,19.230670272307
1115,19.232165700,19.247932992479
1116,19.249658000,19.265195712652
1117,19.267167900,19.282458432825
1118,19.284561400,19.299721152997
1119,19.303454200,19.316983873170
1120,19.321103500,19.334246593342
1121,19.337126200,19.351509313515
1122,19.353278200,19.368772033688
1123,19.370328000,19.386034753860
1124,19.388182900,19.403297474033
1125,19.404869100,19.420560194206
1126,19.422558800,19.437822914378
1127,19.439340500,19.455085634551
1128,19.456503100,19.472348354723
1129,19.474028200,19.489611074896
1130,19.491279800,19.506873795069
1131,19.508363200,19.524136515241
1132,19.525634800,19.541399235414
1133,19.543132900,19.558661955587
1134,19.560596400,19.575924675759
1135,19.577383100,19.593187395932
1136,19.594782900,19.610450116104
1137,19.612345600,19.627712836277
1138,19.629416800,19.644975556450
1139,19.647264000,19.662238276622
1140,19.664769900,19.679500996795
1141,19.680985800,19.696763716968
1142,19.698261000,19.714026437140
1143,19.715469100,19.731289157313
1144,19.732724800,19.748551877486
1145,19.750021700,19.765814597658
1146,19.767246900,19.783077317831
1147,19.784581600,19.800340038003
1148,19.801796100,19.817602758176
1149,19.819854100,19.834865478349
1150,19.836673100,19.852128198521
1151,19.854513000,19.869390918694
1152,19.871255500,19.886653638867
1153,19.888303500,19.903916359039
1154,19.905501600,19.921179079212
1155,19.922706500,19.938441799384
1156,19.939966400,19.955704519557
1157,19.957628500,19.972967239730
1158,19.975530500,19.990229959902
1159,19.992723800,20.007492680075
1160,20.008946800,20.024755400248
1161,20.026363200,20.042018120420
1162,20.043773800,20.059280840593
1163,20.061070800,20.076543560765
1164,20.078709900,20.093806280938
1165,20.096462000,20.111069001111
1166,20.112784900,20.128331721283
1167,20.131416800,20.145594441456
1168,20.147267600,20.162857161629
1169,20.164562500,20.180119881801
1170,20.181736200,20.197382601974
1171,20.198771100,20.214645322146
1172,20.216193400,20.231908042319
1173,20.233583300,20.249170762492
1174,20.251399900,20.266433482664
1175,20.267990400,20.283696202837
1176,20.286463900,20.300958923010
1177,20.302867400,20.318221643182
1178,20.320095400,20.335484363355
1179,20.337362100,20.352747083527
1180,20.354937700,20.370009803700
1181,20.372897200,20.387272523873
1182,20.390246100,20.404535244045
1183,20.406616300,20.421797964218
1184,20.423641600,20.439060684391
1185,20.441056400,20.456323404563
1186,20.458243100,20.473586124736
1187,20.476402100,20.490848844908
1188,20.492774300,20.508111565081
1189,20.510016000,20.525374285254
1190,20.527312000,20.542637005426
1191,20.544165700,20.559899725599
1192,20.561278500,20.577162445772
1193,20.578739600,20.594425165944
1194,20.595952900,20.611687886117
1195,20.613153600,20.628950606290
1196,20.630541100,20.646213326462
1197,20.647541400,20.663476046635
1198,20.664894400,20.680738766807
1199,20.682157100,20.698001486980
1200,20.699434500,20.715264207153
1201,20.716676500,20.732526927325
1202,20.735680800,20.749789647498
1203,20.752249700,20.767052367671
1204,20.770403000,20.784315087843
1205,20.787026800,20.801577808016
1206,20.803613400,20.818840528188
1207,20.821969100,20.836103248361
1208,20.837846600,20.853365968534
1209,20.856020600,20.870628688706
1210,20.873241500,20.887891408879
1211,20.889501800,20.905154129052
1212,20.907016700,20.922416849224
1213,20.924638100,20.939679569397
1214,20.942147700,20.956942289569
1215,20.958393600,20.974205009742
1216,20.975476800,20.991467729915
1217,20.992552200,21.008730450087
1218,21.010696200,21.025993170260
1219,21.027245300,21.043255890433
1220,21.044787500,21.060518610605
1221,21.063302000,21.077781330778
1222,21.080384200,21.095044050950
1223,21.096786000,21.112306771123
1224,21.114236200,21.129569491296
1225,21.131695200,21.146832211468
1226,21.149787800,21.164094931641
1227,21.165402100,21.181357651814
1228,21.182912700,21.198620371986
1229,21.199940800,21.215883092159
1230,21.217282300,21.233145812331
1231,21.234562700,21.250408532504
1232,21.251917400,21.267671252677
1233,21.269054700,21.284933972849
1234,21.286551800,21.302196693022
1235,21.303870800,21.319459413195
1236,21.321076500,21.336722133367
1237,21.338191600,21.353984853540
1238,21.355360500,21.371247573712
1239,21.372608500,21.388510293885
1240,21.389969400,21.405773014058
1241,21.407919800,21.423035734230
1242,21.424501600,21.440298454403
1243,21.442445300,21.457561174576
1244,21.459268700,21.474823894748
1245,21.477025700,21.492086614921
1246,21.493921100,21.509349335093
1247,21.510625200,21.526612055266
1248,21.528469600,21.543874775439
1249,21.548134300,21.561137495611
1250,21.563978900,21.578400215784
1251,21.580408700,21.595662935957
1252,21.597253800,21.612925656129
1253,21.614384700,21.630188376302
1254,21.631712700,21.647451096475
1255,21.648778100,21.664713816647
1256,21.665981700,21.681976536820
1257,21.683342700,21.699239256992
1258,21.702000100,21.716501977165
1259,21.718872500,21.733764697338
1260,21.735553900,21.751027417510
1261,21.752445600,21.768290137683
1262,21.769808100,21.785552857856
1263,21.787045100,21.802815578028
1264,21.804285000,21.820078298201
1265,21.821542900,21.837341018373
1266,21.838847400,21.854603738546
1267,21.856118200,21.871866458719
1268,21.873169600,21.889129178891
1269,21.890359500,21.906391899064
1270,21.907830800,21.923654619237
1271,21.925253300,21.940917339409
1272,21.942475800,21.958180059582
1273,21.959743600,21.975442779754
1274,21.976940300,21.992705499927
1275,21.994036700,22.009968220100
1276,22.011580600,22.027230940272
1277,22.028924200,22.044493660445
1278,22.046517600,22.061756380618
1279,22.064581300,22.079019100790
1280,22.080533000,22.096281820963
1281,22.097703400,22.113544541135
1282,22.116075700,22.130807261308
1283,22.132114900,22.148069981481
1284,22.149746400,22.165332701653
1285,22.167017900,22.182595421826
1286,22.184340700,22.199858141999
1287,22.202848700,22.217120862171
1288,22.219086100,22.234383582344
1289,22.235850200,22.251646302516
1290,22.252945000,22.268909022689
1291,22.271003500,22.286171742862
1292,22.288696000,22.303434463034
1293,22.305148800,22.320697183207
1294,22.322536300,22.337959903380
1295,22.340721300,22.355222623552
1296,22.357465300,22.372485343725
1297,22.374123200,22.389748063897
1298,22.391478100,22.407010784070
1299,22.408884600,22.424273504243
1300,22.425685600,22.441536224415
1301,22.442976500,22.458798944588
1302,22.461267000,22.476061664761
1303,22.477771600,22.493324384933
1304,22.495101600,22.510587105106
1305,22.512246300,22.527849825278
1306,22.529372900,22.545112545451
1307,22.546943500,22.562375265624
1308,22.564430900,22.579637985796
1309,22.581317000,22.596900705969
1310,22.598555600,22.614163426142
1311,22.615620200,22.631426146314
1312,22.632942800,22.648688866487
1313,22.651134400,22.665951586660
1314,22.667402800,22.683214306832
1315,22.685384600,22.700477027005
1316,22.702584600,22.717739747177
1317,22.719958800,22.735002467350
1318,22.736439300,22.752265187523
1319,22.753834600,22.769527907695
1320,22.770958100,22.786790627868
1321,22.788613700,22.804053348041
1322,22.805714600,22.821316068213
1323,22.822670500,22.838578788386
1324,22.840024400,22.855841508558
1325,22.857158700,22.873104228731
1326,22.874634900,22.890366948904
1327,22.891999100,22.907629669076
1328,22.909088700,22.924892389249
1329,22.926304500,22.942155109422
1330,22.943804200,22.959417829594
1331,22.961315700,22.976680549767
1332,22.978375200,22.993943269939
1333,22.995855400,23.011205990112
1334,23.012918400,23.028468710285
1335,23.030320600,23.045731430457
1336,23.047231600,23.062994150630
1337,23.064619200,23.080256870803
1338,23.082005000,23.097519590975
1339,23.099411100,23.114782311148
1340,23.116338300,23.132045031320
1341,23.133628100,23.149307751493
1342,23.151080800,23.166570471666
1343,23.168360800,23.183833191838
1344,23.185616600,23.201095912011
1345,23.203376700,23.218358632184
1346,23.220241100,23.235621352356
1347,23.238098300,23.252884072529
1348,23.254747400,23.270146792701
1349,23.271692200,23.287409512874
1350,23.289407000,23.304672233047
1351,23.306252400,23.321934953219
1352,23.323350200,23.339197673392
1353,23.340914700,23.356460393565
1354,23.358401800,23.373723113737
1355,23.375145900,23.390985833910
1356,23.392717400,23.408248554082
1357,23.409705900,23.425511274255
1358,23.426926300,23.442773994428
1359,23.444488900,23.460036714600
1360,23.461521600,23.477299434773
1361,23.478747000,23.494562154946
1362,23.496134900,23.511824875118
1363,23.513421700,23.529087595291
1364,23.530561900,23.546350315463
1365,23.547686400,23.563613035636
1366,23.565539700,23.580875755809
1367,23.582621400,23.598138475981
1368,23.599984300,23.615401196154
1369,23.617085000,23.632663916327
1370,23.634231500,23.649926636499
1371,23.651473000,23.667189356672
1372,23.668671600,23.684452076845
1373,23.685864500,23.701714797017
1374,23.703243100,23.718977517190
1375,23.720545300,23.736240237362
1376,23.737715300,23.753502957535
1377,23.754921800,23.770765677708
1378,23.772220800,23.788028397880
1379,23.789589200,23.805291118053
1380,23.806742400,23.822553838226
1381,23.823970800,23.839816558398
1382,23.841209300,23.857079278571
1383,23.858590200,23.874341998743
1384,23.875714700,23.891604718916
1385,23.893272700,23.908867439089
1386,23.910452700,23.926130159261
1387,23.927637200,23.943392879434
1388,23.945765900,23.960655599607
1389,23.962831400,23.977918319779
1390,23.980385500,23.995181039952
1391,23.996796000,24.012443760124
1392,24.014159300,24.029706480297
1393,24.031556700,24.046969200470
1394,24.048808900,24.064231920642
1395,24.065947900,24.081494640815
1396,24.083138000,24.098757360988
1397,24.100865000,24.116020081160
1398,24.117974100,24.133282801333
1399,24.135603000,24.150545521505
1400,24.152376100,24.167808241678
1401,24.169682000,24.185070961851
1402,24.187623400,24.202333682023
1403,24.204206300,24.219596402196
1404,24.221683900,24.236859122369
1405,24.238709900,24.254121842541
1406,24.256380200,24.271384562714
1407,24.273159600,24.288647282886
1408,24.290503700,24.305910003059
1409,24.308227300,24.323172723232
1410,24.326399800,24.340435443404
1411,24.342213700,24.357698163577
1412,24.359311100,24.374960883750
1413,24.376615400,24.392223603922
1414,24.394257900,24.409486324095
1415,24.411598400,24.426749044267
1416,24.429337400,24.444011764440
1417,24.446676000,24.461274484613
1418,24.462755900,24.478537204785
1419,24.480071900,24.495799924958
1420,24.497224900,24.513062645131
1421,24.514404400,24.530325365303
1422,24.531593300,24.547588085476
1423,24.549506600,24.564850805649
1424,24.566529700,24.582113525821
1425,24.585049400,24.599376245994
1426,24.601139700,24.616638966166
1427,24.618308700,24.633901686339
1428,24.635489700,24.651164406512
1429,24.652670600,24.668427126684
1430,24.669940900,24.685689846857
1431,24.687181400,24.702952567030
1432,24.704381900,24.720215287202
1433,24.721798200,24.737478007375
1434,24.739112400,24.754740727547
1435,24.756287500,24.772003447720
1436,24.773538800,24.789266167893
1437,24.790878100,24.806528888065
1438,24.808089500,24.823791608238
1439,24.825197300,24.841054328411
1440,24.842473600,24.858317048583
1441,24.860762400,24.875579768756
1442,24.877021400,24.892842488928
1443,24.894239200,24.910105209101
1444,24.912040500,24.927367929274
1445,24.929804600,24.944630649446
1446,24.946339800,24.961893369619
1447,24.963560800,24.979156089792
1448,24.981294600,24.996418809964
1449,24.998552200,25.013681530137
1450,25.015019900,25.030944250309
1451,25.032429400,25.048206970482
1452,25.049852900,25.065469690655
1453,25.067150400,25.082732410827
1454,25.084853900,25.099995131000
1455,25.102355100,25.117257851173
1456,25.118743500,25.134520571345
1457,25.136223000,25.151783291518
1458,25.153383900,25.169046011690
1459,25.170427100,25.186308731863
1460,25.187766900,25.203571452036
1461,25.205584900,25.220834172208
1462,25.222421600,25.238096892381
1463,25.239465000,25.255359612554
1464,25.256697300,25.272622332726
1465,25.274176200,25.289885052899
1466,25.291165700,25.307147773071
1467,25.308410800,25.324410493244
1468,25.325788400,25.341673213417
1469,25.343541100,25.358935933589
1470,25.361758400,25.376198653762
1471,25.377700500,25.393461373935
1472,25.395608500,25.410724094107
1473,25.413266800,25.427986814280
1474,25.430065800,25.445249534452
1475,25.446950100,25.462512254625
1476,25.464090800,25.479774974798
1477,25.481319300,25.497037694970
1478,25.498680500,25.514300415143
1479,25.514948700,25.531563135316
1480,25.532056400,25.548825855488
1481,25.550229400,25.566088575661
1482,25.567236500,25.583351295834
1483,25.584959700,25.600614016006
1484,25.602079200,25.617876736179
1485,25.619350600,25.635139456351
1486,25.636501500,25.652402176524
1487,25.653825000,25.669664896697
1488,25.671079400,25.686927616869
1489,25.688039400,25.704190337042
1490,25.705379500,25.721453057215
1491,25.722840500,25.738715777387
1492,25.740151900,25.755978497560
1493,25.757611000,25.773241217732
1494,25.774816500,25.790503937905
1495,25.791937800,25.807766658078
1496,25.809594800,25.825029378250
1497,25.826493300,25.842292098423
1498,25.844077200,25.859554818596
1499,25.861238800,25.876817538768
1500,25.879119000,25.894080258941
1501,25.896604800,25.911342979113
1502,25.913961200,25.928605699286
1503,25.930756900,25.945868419459
1504,25.947762200,25.963131139631
1505,25.965465200,25.980393859804
1506,25.982198000,25.997656579977
1507,25.999251800,26.014919300149
1508,26.016585800,26.032182020322
1509,26.033913200,26.049444740494
1510,26.051116200,26.066707460667
1511,26.068345000,26.083970180840
1512,26.085799100,26.101232901012
1513,26.103031400,26.118495621185
1514,26.120203900,26.135758341358
1515,26.137495500,26.153021061530
1516,26.154680400,26.170283781703
1517,26.171930500,26.187546501875
1518,26.189215500,26.204809222048
1519,26.206278700,26.222071942221
1520,26.223688300,26.239334662393
1521,26.241417100,26.256597382566
1522,26.259196700,26.273860102739
1523,26.275619900,26.291122822911
1524,26.294093100,26.308385543084
1525,26.310351700,26.325648263256
1526,26.328085000,26.342910983429
1527,26.344995400,26.360173703602
1528,26.362418400,26.377436423774
1529,26.379791700,26.394699143947
1530,26.397166600,26.411961864120
1531,26.413644600,26.429224584292
1532,26.431067700,26.446487304465
1533,26.448520700,26.463750024637
1534,26.465327200,26.481012744810
1535,26.482698500,26.498275464983
1536,26.500049700,26.515538185155
1537,26.517708800,26.532800905328
1538,26.534754900,26.550063625501
1539,26.552006700,26.567326345673
1540,26.569179700,26.584589065846
1541,26.586408800,26.601851786019
1542,26.604052900,26.619114506191
1543,26.621417600,26.636377226364
1544,26.638228400,26.653639946536
1545,26.655589700,26.670902666709
1546,26.672617400,26.688165386882
1547,26.690436100,26.705428107054
1548,26.707030600,26.722690827227
1549,26.724218500,26.739953547400
1550,26.741654300,26.757216267572
1551,26.758889800,26.774478987745
1552,26.776491300,26.791741707917
1553,26.793787000,26.809004428090
1554,26.811752600,26.826267148263
1555,26.829333300,26.843529868435
1556,26.845959800,26.860792588608
1557,26.862515600,26.878055308781
1558,26.880188900,26.895318028953
1559,26.897251300,26.912580749126
1560,26.914695900,26.929843469298
1561,26.931723700,26.947106189471
1562,26.949680400,26.964368909644
1563,26.966714000,26.981631629816
1564,26.983380200,26.998894349989
1565,27.001559400,27.016157070162
1566,27.018448000,27.033419790334
1567,27.035086700,27.050682510507
1568,27.053123900,27.067945230679
1569,27.070287700,27.085207950852
1570,27.087035200,27.102470671025
1571,27.104051300,27.119733391197
1572,27.121668400,27.136996111370
1573,27.138646700,27.154258831543
1574,27.156201800,27.171521551715
1575,27.173506100,27.188784271888
1576,27.191130800,27.206046992060
1577,27.207853100,27.223309712233
1578,27.225129900,27.240572432406
1579,27.242598800,27.257835152578
1580,27.259855600,27.275097872751
1581,27.276997700,27.292360592924
1582,27.294805500,27.309623313096
1583,27.311925000,27.326886033269
1584,27.328775400,27.344148753441
1585,27.346510000,27.361411473614
1586,27.363600600,27.378674193787
1587,27.382151500,27.395936913959
1588,27.397727300,27.413199634132
1589,27.415276600,27.430462354305
1590,27.432233300,27.447725074477
1591,27.449440100,27.464987794650
1592,27.466748200,27.482250514823
1593,27.484461400,27.499513234995
1594,27.503423000,27.516775955168
1595,27.519235600,27.534038675340
1596,27.536293700,27.551301395513
1597,27.553482200,27.568564115686
1598,27.570873600,27.585826835858
1599,27.587990000,27.603089556031
1600,27.604909700,27.620352276204
1601,27.622151700,27.637614996376
1602,27.639736900,27.654877716549
1603,27.656808200,27.672140436721
1604,27.673935400,27.689403156894
1605,27.691821500,27.706665877067
1606,27.708701200,27.723928597239
1607,27.725870000,27.741191317412
1608,27.744617000,27.758454037585
1609,27.761540800,27.775716757757
1610,27.779045700,27.792979477930
1611,27.795927800,27.810242198102
1612,27.813242800,27.827504918275
1613,27.830608700,27.844767638448
1614,27.848174900,27.862030358620
1615,27.865017200,27.879293078793
1616,27.882508600,27.896555798966
1617,27.899570100,27.913818519138
1618,27.918300800,27.931081239311
1619,27.935359400,27.948343959483
1620,27.953227100,27.965606679656
1621,27.970173300,27.982869399829
1622,27.989363700,28.000132120001
1623,28.004510300,28.017394840174
1624,28.021345900,28.034657560347
1625,28.038851700,28.051920280519
1626,28.055887800,28.069183000692
1627,28.073018100,28.086445720864
1628,28.090235400,28.103708441037
1629,28.107389500,28.120971161210
1630,28.124744400,28.138233881382
1631,28.141658200,28.155496601555
1632,28.159544100,28.172759321728
1633,28.176694400,28.190022041900
1634,28.193704800,28.207284762073
1635,28.211024500,28.224547482245
1636,28.228868000,28.241810202418
1637,28.245578900,28.259072922591
1638,28.263382000,28.276335642763
1639,28.280502000,28.293598362936
1640,28.298158200,28.310861083109
1641,28.317234000,28.328123803281
1642,28.331820300,28.345386523454
1643,28.349158000,28.362649243626
1644,28.366349600,28.379911963799
1645,28.383486600,28.397174683972
1646,28.400937500,28.414437404144
1647,28.418255200,28.431700124317
1648,28.436701000,28.448962844490
1649,28.452010300,28.466225564662
1650,28.468939300,28.483488284835
1651,28.485594200,28.500751005008
1652,28.511569700,28.518013725180
1653,28.519845200,28.535276445353
1654,28.544116200,28.552539165525
1655,28.554185000,28.569801885698
1656,28.578634100,28.587064605871
1657,28.589112200,28.604327326043
1658,28.613188500,28.621590046216
1659,28.623597600,28.638852766389
1660,28.647975000,28.656115486561
1661,28.658282200,28.673378206734
1662,28.675117500,28.690640926906
1663,28.699231100,28.707903647079
1664,28.709709400,28.725166367252
1665,28.727003500,28.742429087424
1666,28.751071300,28.759691807597
1667,28.761616800,28.776954527770
1668,28.778814100,28.794217247942
1669,28.802997100,28.811479968115
1670,28.813235200,28.828742688287
1671,28.830178800,28.846005408460
1672,28.854474600,28.863268128633
1673,28.864987000,28.880530848805
1674,28.889715700,28.897793568978
1675,28.899697600,28.915056289151
1676,28.916608900,28.932319009323
1677,28.941238800,28.949581729496
1678,28.951498300,28.966844449668
1679,28.976231900,28.984107169841
1680,28.985694900,29.001369890014
1681,29.010608900,29.018632610186
1682,29.020509000,29.035895330359
1683,29.044658000,29.053158050532
1684,29.054745500,29.070420770704
1685,29.078835700,29.087683490877
1686,29.089833700,29.104946211049
1687,29.113964900,29.122208931222
1688,29.130348000,29.139471651395
1689,29.147574600,29.156734371567
1690,29.164912800,29.173997091740
1691,29.182117800,29.191259811913
1692,29.200117700,29.208522532085
1693,29.216353100,29.225785252258
1694,29.234583600,29.243047972430
1695,29.251161100,29.260310692603
1696,29.268475000,29.277573412776
1697,29.285739100,29.294836132948
1698,29.302970000,29.312098853121
1699,29.320018000,29.329361573294
1700,29.337544200,29.346624293466
1701,29.354697800,29.363887013639
1702,29.371950500,29.381149733811
1703,29.389356100,29.398412453984
1704,29.406512900,29.415675174157
1705,29.424529100,29.432937894329
1706,29.441210200,29.450200614502
1707,29.458946300,29.467463334675
1708,29.475293100,29.484726054847
1709,29.492908200,29.501988775020
1710,29.510059500,29.519251495193
1711,29.527546600,29.536514215365
1712,29.544290100,29.553776935538
1713,29.561587400,29.571039655710
1714,29.579252400,29.588302375883
1715,29.596419100,29.605565096056
1716,29.613908100,29.622827816228
1717,29.631267000,29.640090536401
1718,29.648605200,29.657353256574
1719,29.665529000,29.674615976746
1720,29.682764700,29.691878696919
1721,29.700199700,29.709141417091
1722,29.717606900,29.726404137264
1723,29.734364300,29.743666857437
1724,29.751956100,29.760929577609
1725,29.769107800,29.778192297782
1726,29.786268400,29.795455017955
1727,29.803461200,29.812717738127
1728,29.820820200,29.829980458300
1729,29.838167700,29.847243178472
1730,29.855277900,29.864505898645
1731,29.872842200,29.881768618818
1732,29.889942800,29.899031338990
1733,29.907259900,29.916294059163
1734,29.924445900,29.933556779336
1735,29.942046500,29.950819499508
1736,29.958738300,29.968082219681
1737,29.976166400,29.985344939853
1738,29.993739300,30.002607660026
1739,30.011015200,30.019870380199
1740,30.028273200,30.037133100371
1741,30.045277400,30.054395820544
1742,30.062382600,30.071658540717
1743,30.079633800,30.088921260889
1744,30.097576400,30.106183981062
1745,30.114283200,30.123446701234
1746,30.131784800,30.140709421407
1747,30.148946400,30.157972141580
1748,30.166014800,30.175234861752
1749,30.183296800,30.192497581925
1750,30.200487900,30.209760302098
1751,30.217882300,30.227023022270
1752,30.234773000,30.244285742443
1753,30.252298100,30.261548462615
1754,30.269878000,30.278811182788
1755,30.286642000,30.296073902961
1756,30.304118500,30.313336623133
1757,30.321298700,30.330599343306
1758,30.338736900,30.347862063479
1759,30.355942400,30.365124783651
1760,30.373495900,30.382387503824
1761,30.390548900,30.399650223996
1762,30.408434800,30.416912944169
1763,30.426169800,30.434175664342
1764,30.442057300,30.451438384514
1765,30.459230200,30.468701104687
1766,30.476706300,30.485963824860
1767,30.494101500,30.503226545032
1768,30.511443400,30.520489265205
1769,30.528283500,30.537751985378
1770,30.545771800,30.555014705550
1771,30.563439600,30.572277425723
1772,30.580565600,30.589540145895
1773,30.598143900,30.606802866068
1774,30.614806900,30.624065586241
1775,30.632380800,30.641328306413
1776,30.649204500,30.658591026586
1777,30.667142800,30.675853746759
1778,30.683627000,30.693116466931
1779,30.701243300,30.710379187104
1780,30.718486700,30.727641907276
1781,30.735951800,30.744904627449
1782,30.753138200,30.762167347622
1783,30.770190700,30.779430067794
1784,30.787808100,30.796692787967
1785,30.805091000,30.813955508140
1786,30.822036000,30.831218228312
1787,30.839480100,30.848480948485
1788,30.856485100,30.865743668657
1789,30.873674500,30.883006388830
1790,30.891062200,30.900269109003
1791,30.908800600,30.917531829175
1792,30.925552900,30.934794549348
1793,30.942826500,30.952057269521
1794,30.960148100,30.969319989693
1795,30.977551400,30.986582709866
1796,30.994566000,31.003845430038
1797,31.011976200,31.021108150211
1798,31.029575900,31.038370870384
1799,31.046648100,31.055633590556
1800,31.063871200,31.072896310729
1801,31.081150700,31.090159030902
1802,31.098106400,31.107421751074
1803,31.116353800,31.124684471247
1804,31.133160600,31.141947191419
1805,31.150119000,31.159209911592
1806,31.167396600,31.176472631765
1807,31.184568500,31.193735351937
1808,31.201922100,31.210998072110
1809,31.219408500,31.228260792283
