frame,width,height,batches,vertices,clears,snapshot,color_differences,depth_differences,mirror_us,snapshot_us
271,2736,4096,19,3950436,5,0,0,0,4.400,0.000
272,2736,4096,19,3950436,5,0,0,0,4.400,0.000
273,2736,4096,19,3950436,5,0,0,0,4.400,0.000
274,2736,4096,19,3950436,5,0,0,0,4.400,0.000
275,2736,4096,19,3950436,5,0,0,0,4.400,0.000
276,2736,4096,19,3950436,5,0,0,0,4.400,0.000
277,2736,4096,19,3950436,5,0,0,0,4.400,0.000
278,2736,4096,20,3961836,5,0,0,0,4.500,0.000
279,2736,4096,20,3961836,5,0,0,0,4.500,0.000
280,2736,4096,20,3961836,5,0,0,0,4.500,0.000
281,2736,4096,20,3961836,5,0,0,0,4.500,0.000
282,2736,4096,20,3961836,5,0,0,0,4.500,0.000
283,2736,4096,20,3961836,5,0,0,0,4.500,0.000
284,2736,4096,20,3961836,5,0,0,0,4.500,0.000
285,2736,4096,20,3961836,5,0,0,0,4.500,0.000
286,2736,4096,20,3961836,5,0,0,0,4.500,0.000
287,2736,4096,20,3961836,5,0,0,0,4.500,0.000
288,2736,4096,21,3966324,5,0,0,0,4.700,0.000
289,2736,4096,22,3973248,5,0,0,0,4.800,0.000
290,2736,4096,22,3973248,5,0,0,0,4.800,0.000
291,2736,4096,22,3973248,5,0,0,0,4.800,0.000
292,2736,4096,22,3973248,5,0,0,0,4.800,0.000
293,2736,4096,22,3973248,5,0,0,0,4.800,0.000
294,2736,4096,22,3973248,5,0,0,0,4.800,0.000
295,2736,4096,22,3973248,5,0,0,0,4.800,0.000
296,2736,4096,22,3973248,5,0,0,0,4.800,0.000
297,2736,4096,22,3973248,5,0,0,0,4.800,0.000
298,2736,4096,22,3973248,5,0,0,0,4.800,0.000
299,2736,4096,22,3973248,5,0,0,0,4.800,0.000
300,2736,4096,22,3973248,5,1,0,0,4.800,163327.200
301,2736,4096,22,3973248,5,0,0,0,4.800,0.000
302,2736,4096,22,3973248,5,0,0,0,4.800,0.000
303,2736,4096,22,3973248,5,0,0,0,4.800,0.000
304,2736,4096,22,3973248,5,0,0,0,4.800,0.000
305,2736,4096,22,3973248,5,0,0,0,4.800,0.000
306,2736,4096,22,3973248,5,0,0,0,4.800,0.000
307,2736,4096,22,3973248,5,0,0,0,4.800,0.000
308,2736,4096,22,3973248,5,0,0,0,4.800,0.000
309,2736,4096,23,3984660,5,0,0,0,5.100,0.000
310,2736,4096,23,3984660,5,0,0,0,5.100,0.000
311,2736,4096,23,3984660,5,0,0,0,5.100,0.000
312,2736,4096,23,3984660,5,0,0,0,5.100,0.000
313,2736,4096,23,3984660,5,0,0,0,5.100,0.000
314,2736,4096,23,3984660,5,0,0,0,5.100,0.000
315,2736,4096,23,3984660,5,0,0,0,5.100,0.000
316,2736,4096,23,3984660,5,0,0,0,5.100,0.000
317,2736,4096,23,3984660,5,0,0,0,5.100,0.000
