frame,width,height,batches,vertices,clears,snapshot,color_differences,depth_differences,mirror_us,snapshot_us
1766,2736,4096,3025,7059564,769,0,0,0,239.900,0.000
1767,2736,4096,3031,7062120,771,0,0,0,240.200,0.000
1768,2736,4096,3037,7064676,773,0,0,0,240.400,0.000
1769,2736,4096,3043,7067232,775,0,0,0,240.800,0.000
1770,2736,4096,3049,7069788,777,0,0,0,241.200,0.000
1771,2736,4096,3055,7072344,779,0,0,0,241.500,0.000
1772,2736,4096,3061,7074900,781,0,0,0,242.000,0.000
1773,2736,4096,3067,7077456,783,0,0,0,242.200,0.000
1774,2736,4096,3073,7080012,785,0,0,0,242.400,0.000
1775,2736,4096,3079,7082568,787,0,0,0,242.700,0.000
1776,2736,4096,3085,7085124,789,0,0,0,243.300,0.000
1777,2736,4096,3091,7087680,791,0,0,0,243.500,0.000
1778,2736,4096,3097,7090236,793,0,0,0,243.800,0.000
1779,2736,4096,3103,7092792,795,0,0,0,244.900,0.000
1780,2736,4096,3109,7095348,797,0,0,0,245.300,0.000
1781,2736,4096,3115,7097904,799,0,0,0,245.600,0.000
1782,2736,4096,3121,7100460,801,0,0,0,246.000,0.000
1783,2736,4096,3127,7103016,803,0,0,0,246.300,0.000
1784,2736,4096,3133,7105566,805,0,0,0,246.500,0.000
1785,2736,4096,3139,7108116,807,0,0,0,246.700,0.000
1786,2736,4096,3145,7110666,809,0,0,0,246.900,0.000
1787,2736,4096,3152,7113216,811,0,0,0,247.300,0.000
1788,2736,4096,3158,7115766,813,0,0,0,247.600,0.000
1789,2736,4096,3164,7118316,815,0,0,0,247.800,0.000
1790,2736,4096,3170,7120866,817,0,0,0,248.200,0.000
1791,2736,4096,3176,7123416,819,0,0,0,248.700,0.000
1792,2736,4096,3182,7125966,821,0,0,0,249.000,0.000
1793,2736,4096,3188,7128516,823,0,0,0,249.300,0.000
1794,2736,4096,3194,7131066,825,0,0,0,249.700,0.000
1795,2736,4096,3201,7133616,827,0,0,0,250.300,0.000
1796,2736,4096,3207,7136166,829,0,0,0,250.600,0.000
1797,2736,4096,3213,7138716,831,0,0,0,250.800,0.000
1798,2736,4096,3219,7141266,833,0,0,0,251.100,0.000
1799,2736,4096,3225,7143816,835,0,0,0,251.300,0.000
1800,2736,4096,3231,7146366,837,1,0,29152,251.500,104502.600
1801,2736,4096,3237,7148916,839,0,0,0,251.900,0.000
1802,2736,4096,3243,7151466,841,0,0,0,252.200,0.000
1803,2736,4096,3249,7154016,843,0,0,0,252.300,0.000
1804,2736,4096,3255,7156566,845,0,0,0,252.500,0.000
1805,2736,4096,3261,7159116,847,0,0,0,252.900,0.000
1806,2736,4096,3267,7161666,849,0,0,0,253.200,0.000
1807,2736,4096,3273,7164216,851,0,0,0,253.400,0.000
1808,2736,4096,3279,7166766,853,0,0,0,253.700,0.000
1809,2736,4096,3285,7169316,855,0,0,0,254.000,0.000
1810,2736,4096,3291,7171866,857,0,0,0,254.200,0.000
1811,2736,4096,3297,7174416,859,0,0,0,254.400,0.000
1812,2736,4096,3303,7176966,861,0,0,0,254.700,0.000
1813,2736,4096,3309,7179516,863,0,0,0,254.900,0.000
1814,2736,4096,3315,7182066,865,0,0,0,255.200,0.000
1815,2736,4096,3321,7184616,867,0,0,0,255.600,0.000
1816,2736,4096,3327,7187166,869,0,0,0,255.900,0.000
1817,2736,4096,3333,7189716,871,0,0,0,256.100,0.000
1818,2736,4096,3339,7192266,873,0,0,0,256.200,0.000
1819,2736,4096,3345,7194816,875,0,0,0,256.500,0.000
1820,2736,4096,3351,7197366,877,0,0,0,256.800,0.000
1821,2736,4096,3357,7199916,879,0,0,0,257.200,0.000
1822,2736,4096,3363,7202466,881,0,0,0,257.500,0.000
1823,2736,4096,3369,7205016,883,0,0,0,257.800,0.000
1824,2736,4096,3375,7207566,885,0,0,0,258.100,0.000
1825,2736,4096,3381,7210116,887,0,0,0,258.600,0.000
1826,2736,4096,3387,7212666,889,0,0,0,259.000,0.000
1827,2736,4096,3393,7215216,891,0,0,0,259.300,0.000
1828,2736,4096,3399,7217766,893,0,0,0,259.600,0.000
1829,2736,4096,3405,7220316,895,0,0,0,259.900,0.000
1830,2736,4096,3411,7222866,897,0,0,0,260.500,0.000
1831,2736,4096,3417,7225416,899,0,0,0,260.800,0.000
1832,2736,4096,3423,7227966,901,0,0,0,261.000,0.000
1833,2736,4096,3429,7230516,903,0,0,0,261.200,0.000
1834,2736,4096,3435,7233066,905,0,0,0,261.500,0.000
1835,2736,4096,3441,7235616,907,0,0,0,261.900,0.000
1836,2736,4096,3447,7238166,909,0,0,0,262.200,0.000
