run,frame,generation,stage_us
private-material5072-on3,5716,2189,1424.600
private-material5072-on3,5717,2190,1242.000
private-material5072-on3,5718,2191,1317.400
private-material5072-on3,5719,2192,1555.500
private-material5072-on3,5720,2193,1289.600
private-material5072-on3,5721,2194,1229.500
private-material5072-on3,5722,2195,1690.500
private-material5072-on3,5723,2196,1482.700
private-material5072-on3,5725,2197,1526.900
private-material5072-on3,5726,2198,1310.000
private-material5072-on3,5727,2199,1467.500
private-material5072-on3,5728,2200,1271.200
private-material5072-on3,5729,2201,1257.200
private-material5072-on3,5730,2202,1279.800
private-material5072-on3,5731,2203,1459.500
private-material5072-on3,5732,2204,1241.600
private-material5072-on3,5733,2205,1381.000
private-material5072-on3,5734,2206,1660.400
private-material5072-on3,5735,2207,1493.300
private-material5072-on3,5736,2208,1408.300
private-material5072-on3,5737,2209,1694.400
private-material5072-on3,5738,2210,1253.400
private-material5072-on3,5739,2211,1243.700
private-material5072-on3,5740,2212,1953.600
private-material5072-on3,5741,2213,1355.300
private-material5072-on3,5742,2214,1257.800
private-material5072-on3,5743,2215,1456.000
private-material5072-on3,5744,2216,1852.500
private-material5072-on3,5745,2217,1256.900
private-material5072-on3,5746,2218,1597.300
private-material5072-on3,5747,2219,1806.600
private-material5072-on3,5748,2220,1384.100
private-material5072-on3,5749,2221,1432.300
private-material5072-on3,5750,2222,1824.700
private-material5072-on3,5751,2223,1259.700
private-material5072-on3,5753,2224,1315.900
private-material5072-on3,5754,2225,1367.300
private-material5072-on3,5755,2226,1654.000
private-material5072-on3,5756,2227,1346.900
private-material5072-on3,5757,2228,1348.900
private-material5072-on3,5758,2229,1508.100
private-material5072-on3,5759,2230,1235.200
private-material5072-on3,5760,2231,1682.600
private-material5072-on3,5761,2232,1343.700
private-material5072-on3,5762,2233,1261.900
private-material5072-on3,5763,2234,1249.000
private-material5072-on3,5764,2235,1501.000
private-material5072-on3,5765,2236,1230.400
private-material5072-on3,5766,2237,1362.300
private-material5072-on3,5767,2238,1722.300
private-material5072-on3,5768,2239,1263.500
private-material5072-on3,5769,2240,1345.300
private-material5072-on3,5770,2241,2292.500
private-material5072-on3,5771,2242,1254.900
private-material5072-on3,5772,2243,1266.800
private-material5072-on3,5774,2244,1610.800
private-material5072-on3,5775,2245,1236.000
private-material5072-on3,5776,2246,1466.200
private-material5072-on3,5777,2247,1526.400
private-material5072-on3,5778,2248,1251.200
private-material5072-on3,5779,2249,1252.700
private-material5072-on3,5780,2250,1675.300
private-material5072-on3,5781,2251,1249.300
private-material5072-on3,5782,2252,1249.300
private-material5072-on3,5783,2253,1485.300
private-material5072-on3,5784,2254,1329.600
private-material5072-on3,5785,2255,1329.500
private-material5072-on3,5786,2256,1525.800
private-material5072-on3,5787,2257,1430.900
private-material5072-on3,5788,2258,1259.300
private-material5072-on3,5789,2259,1541.800
private-material5072-on3,5790,2260,1390.000
private-material5072-on3,5791,2261,1335.000
private-material5072-on3,5792,2262,2025.600
private-material5072-on3,5793,2263,1484.400
private-material5072-on3,5794,2264,1331.300
private-material5072-on3,5795,2265,1447.500
private-material5072-on3,5796,2266,1268.400
private-material5072-on3,5797,2267,1255.600
private-material5072-on3,5798,2268,1608.700
private-material5072-on3,5799,2269,1326.300
private-material5072-on3,5800,2270,1441.000
private-material5072-on3,5801,2271,1545.600
private-material5072-on3,5802,2272,1388.400
private-material5072-on3,5803,2273,1454.400
private-material5072-on3,5804,2274,1301.000
private-material5072-on3,5805,2275,1313.900
private-material5072-on3,5806,2276,1343.700
private-material5072-on3,5807,2277,1284.000
private-material5072-on3,5808,2278,1419.500
private-material5072-on3,5809,2279,1455.700
private-material5072-on3,5810,2280,1287.100
private-material5072-on3,5811,2281,1336.300
private-material5072-on3,5812,2282,1758.700
private-material5072-on3,5813,2283,1272.900
private-material5072-on3,5814,2284,1237.700
private-material5072-on3,5815,2285,1341.100
private-material5072-on3,5816,2286,1632.500
private-material5072-on3,5817,2287,1802.100
private-material5072-on3,5818,2288,1244.900
private-material5072-on3,5819,2289,1765.500
private-material5072-on3,5820,2290,1300.300
private-material5072-on3,5821,2291,1261.800
private-material5072-on3,5822,2292,1493.800
private-material5072-on3,5823,2293,1230.500
private-material5072-on3,5824,2294,2134.500
private-material5072-on3,5825,2295,1305.900
private-material5072-on3,5826,2296,1265.000
private-material5072-on3,5827,2297,1466.100
private-material5072-on3,5828,2298,1407.600
private-material5072-on3,5829,2299,1569.800
private-material5072-on3,5830,2300,1244.800
private-material5072-on3,5831,2301,1304.400
private-material5072-on3,5832,2302,1270.200
private-material5072-on3,5833,2303,1323.200
private-material5072-on3,5834,2304,1273.400
private-material5072-on3,5835,2305,1311.600
private-material5072-on3,5836,2306,1779.500
private-material5072-on3,5837,2307,1235.800
private-material5072-on3,5838,2308,1517.900
private-material5072-on3,5839,2309,1250.100
private-material5072-on3,5840,2310,1349.500
private-material5072-on3,5841,2311,1608.100
private-material5072-on3,5842,2312,1314.700
private-material5072-on3,5843,2313,1270.300
private-material5072-on3,5844,2314,1272.800
private-material5072-on3,5845,2315,1253.600
private-material5072-on3,5846,2316,1272.300
private-material5072-on3,5847,2317,1318.100
private-material5072-on3,5848,2318,1424.000
private-material5072-on3,5849,2319,1288.300
private-material5072-on3,5850,2320,1563.500
private-material5072-on3,5851,2321,1750.400
private-material5072-on3,5852,2322,1383.500
private-material5072-on3,5853,2323,1725.000
private-material5072-on3,5854,2324,1473.100
private-material5072-on3,5855,2325,1250.100
private-material5072-on3,5856,2326,1448.500
private-material5072-on3,5857,2327,1283.700
private-material5072-on3,5858,2328,1547.600
private-material5072-on3,5859,2329,1497.900
private-material5072-on3,5860,2330,1582.500
private-material5072-on3,5861,2331,1286.500
private-material5072-on3,5862,2332,1290.700
private-material5072-on3,5863,2333,1675.800
private-material5072-on3,5864,2334,1305.000
private-material5072-on3,5865,2335,1274.000
private-material5072-on3,5866,2336,1284.100
private-material5072-on3,5867,2337,1364.600
private-material5072-on3,5868,2338,1782.500
private-material5072-on3,5869,2339,1282.100
private-material5072-on3,5870,2340,1556.800
private-material5072-on3,5871,2341,1602.200
private-material5072-on3,5872,2342,1429.200
private-material5072-on3,5873,2343,1290.800
private-material5072-on3,5874,2344,1266.700
private-material5072-on3,5875,2345,1869.500
private-material5072-on3,5876,2346,1331.500
private-material5072-on3,5877,2347,1355.400
private-material5072-on3,5878,2348,1272.800
private-material5072-on3,5879,2349,1801.200
private-material5072-on3,5880,2350,1257.200
private-material5072-on3,5881,2351,1287.000
private-material5072-on3,5882,2352,1791.100
private-material5072-on3,5883,2353,1382.600
private-material5072-on3,5884,2354,1389.300
private-material5072-on3,5885,2355,1377.800
private-material5072-on3,5886,2356,1270.500
private-material5072-on3,5887,2357,1312.600
private-material5072-on3,5888,2358,1274.700
private-material5072-on3,5889,2359,1299.000
private-material5072-on3,5890,2360,1271.100
private-material5072-on3,5891,2361,1599.500
private-material5072-on3,5892,2362,1348.100
private-material5072-on3,5893,2363,1240.900
private-material5072-on3,5894,2364,1860.700
private-material5072-on3,5895,2365,1268.600
private-material5072-on3,5896,2366,1243.300
private-material5072-on3,5897,2367,1242.800
private-material5072-on3,5898,2368,1424.900
private-material5072-on3,5899,2369,1640.100
private-material5072-on3,5900,2370,1709.700
private-material5072-on3,5901,2371,1920.600
private-material5072-on3,5902,2372,1929.100
private-material5072-on3,5903,2373,1891.800
private-material5072-on3,5904,2374,1451.700
private-material5072-on3,5905,2375,1595.800
private-material5072-on3,5906,2376,1267.700
private-material5072-on3,5907,2377,1288.600
private-material5072-on3,5908,2378,1435.900
private-material5072-on3,5909,2379,1239.300
private-material5072-on3,5910,2380,1364.100
private-material5072-on3,5911,2381,1286.900
private-material5072-on3,5912,2382,1354.900
private-material5072-on3,5914,2383,1301.900
private-material5072-on3,5915,2384,1352.800
private-material5072-on3,5916,2385,1797.000
private-material5072-on3,5918,2386,1320.000
private-material5072-on3,5919,2387,1279.900
private-material5072-on3,5920,2388,1468.700
private-material5072-on3,5921,2389,1366.500
private-material5072-on3,5922,2390,2192.000
private-material5072-on3,5923,2391,1334.000
private-material5072-on3,5924,2392,1504.100
private-material5072-on3,5925,2393,1325.300
private-material5072-on3,5926,2394,1341.500
private-material5072-on3,5927,2395,1287.700
private-material5072-on3,5928,2396,1425.300
private-material5072-on3,5929,2397,1261.300
private-material5072-on3,5930,2398,1225.700
private-material5072-on3,5931,2399,1262.500
private-material5072-on3,5932,2400,1677.200
private-material5072-on3,5933,2401,1323.000
private-material5072-on3,5934,2402,1441.300
private-material5072-on3,5935,2403,1260.800
private-material5072-on3,5936,2404,1253.500
private-material5072-on3,5937,2405,1487.100
private-material5072-on3,5938,2406,1273.600
private-material5072-on3,5939,2407,1332.600
private-material5072-on3,5940,2408,1361.500
private-material5072-on3,5941,2409,1317.200
private-material5072-on3,5942,2410,1691.800
private-material5072-on3,5943,2411,1244.000
private-material5072-on3,5944,2412,1272.100
private-material5072-on3,5945,2413,1347.800
private-material5072-on3,5946,2414,1261.700
private-material5072-on3,5947,2415,1369.200
private-material5072-on3,5948,2416,1242.300
private-material5072-on3,5949,2417,1306.500
private-material5072-on3,5950,2418,1262.900
private-material5072-on3,5951,2419,1326.700
private-material5072-on3,5952,2420,1709.200
private-material5072-on3,5953,2421,1389.700
private-material5072-on3,5954,2422,2012.700
private-material5072-on3,5955,2423,1335.700
private-material5072-on3,5956,2424,2314.300
private-material5072-on3,5957,2425,1425.800
private-material5072-on3,5958,2426,1255.200
private-material5072-on3,5959,2427,1265.200
private-material5072-on3,5960,2428,1606.500
private-material5072-on3,5961,2429,1271.300
private-material5072-on3,5962,2430,1246.400
private-material5072-on3,5963,2431,1595.600
private-material5072-on3,5964,2432,1301.800
private-material5072-on3,5965,2433,1476.200
private-material5072-on3,5966,2434,1373.600
private-material5072-on3,5967,2435,1455.200
private-material5072-on3,5968,2436,1261.000
private-material5072-on3,5969,2437,1293.700
private-material5072-on3,5970,2438,1259.100
private-material5072-on3,5971,2439,1265.600
private-material5072-on3,5972,2440,1552.100
private-material5072-on3,5973,2441,1335.200
private-material5072-on3,5974,2442,1954.600
private-material5072-on3,5975,2443,1362.400
private-material5072-on3,5976,2444,1746.500
private-material5072-on3,5977,2445,1322.200
private-material5072-on3,5978,2446,1280.700
private-material5072-on3,5979,2447,1305.100
private-material5072-on3,5980,2448,1245.800
private-material5072-on3,5981,2449,1496.000
private-material5072-on3,5983,2450,1322.800
private-material5072-on3,5984,2451,1945.600
private-material5072-on3,5985,2452,1275.800
private-material5072-on3,5986,2453,1382.900
private-material5072-on3,5987,2454,1385.300
private-material5072-on3,5988,2455,1252.500
private-material5072-on3,5989,2456,1368.100
private-material5072-on3,5990,2457,1248.700
written5072-on3,3501,1,23053.500
written5072-on3,3502,2,36.900
written5072-on3,3503,3,36.700
written5072-on3,3504,4,37.000
written5072-on3,3505,5,39.900
written5072-on3,3506,6,36.500
written5072-on3,3507,7,42.900
written5072-on3,3508,8,50.100
written5072-on3,3509,9,40.800
written5072-on3,3510,10,41.600
written5072-on3,3512,11,39.800
written5072-on3,3513,12,39.900
written5072-on3,3514,13,36.400
written5072-on3,3515,14,36.900
written5072-on3,3516,15,34.800
written5072-on3,3517,16,33.300
written5072-on3,3518,17,35.900
written5072-on3,3519,18,48.100
written5072-on3,3520,19,40.600
written5072-on3,3521,20,35.000
written5072-on3,3522,21,33.900
written5072-on3,3523,22,38.900
written5072-on3,3524,23,35.000
written5072-on3,3525,24,33.900
written5072-on3,3526,25,33.400
written5072-on3,3527,26,38.800
written5072-on3,3528,27,34.600
written5072-on3,3529,28,32.400
written5072-on3,3530,29,35.200
written5072-on3,3531,30,34.800
written5072-on3,3532,31,39.400
written5072-on3,3533,32,36.100
written5072-on3,3534,33,34.400
written5072-on3,3535,34,35.400
written5072-on3,3536,35,37.100
written5072-on3,3537,36,33.200
written5072-on3,3538,37,35.300
written5072-on3,3539,38,39.100
written5072-on3,3540,39,33.400
written5072-on3,3542,40,35.800
written5072-on3,3543,41,42.800
written5072-on3,3544,42,42.500
written5072-on3,3545,43,33.900
written5072-on3,3546,44,34.500
written5072-on3,3547,45,34.300
written5072-on3,3548,46,32.400
written5072-on3,3549,47,36.000
written5072-on3,3550,48,32.800
written5072-on3,3551,49,32.500
written5072-on3,3552,50,32.100
written5072-on3,3553,51,33.200
written5072-on3,3554,52,35.800
written5072-on3,3555,53,32.200
written5072-on3,3556,54,31.100
written5072-on3,3557,55,30.500
written5072-on3,3558,56,33.100
written5072-on3,3559,57,39.100
written5072-on3,3560,58,30.300
written5072-on3,3561,59,32.100
written5072-on3,3562,60,31.400
written5072-on3,3563,61,32.100
written5072-on3,3564,62,35.800
written5072-on3,3565,63,33.400
written5072-on3,3567,64,33.500
written5072-on3,3568,65,31.900
written5072-on3,3569,66,30.200
written5072-on3,3570,67,39.600
written5072-on3,3571,68,31.800
written5072-on3,3572,69,32.700
written5072-on3,3573,70,30.000
written5072-on3,3574,71,30.300
written5072-on3,3575,72,30.400
written5072-on3,3576,73,28.600
written5072-on3,3577,74,31.700
written5072-on3,3578,75,29.800
written5072-on3,3579,76,31.600
written5072-on3,3580,77,29.500
written5072-on3,3581,78,29.500
written5072-on3,3582,79,40.400
written5072-on3,3583,80,28.300
written5072-on3,3584,81,32.200
written5072-on3,3585,82,27.300
written5072-on3,3586,83,26.100
written5072-on3,3587,84,24.900
written5072-on3,3588,85,24.600
written5072-on3,3589,86,27.600
written5072-on3,3590,87,23.500
written5072-on3,3591,88,23.800
written5072-on3,3592,89,21.000
written5072-on3,3593,90,19.200
written5072-on3,3594,91,20.300
written5072-on3,3595,92,20.900
written5072-on3,3596,93,26.000
written5072-on3,3597,94,18.600
written5072-on3,3598,95,20.200
written5072-on3,3599,96,24.700
written5072-on3,3600,97,20.100
written5072-on3,3601,98,20.400
written5072-on3,3602,99,19.400
written5072-on3,3603,100,23.300
written5072-on3,3604,101,19.700
written5072-on3,3605,102,18.200
written5072-on3,3606,103,19.100
written5072-on3,3607,104,19.500
written5072-on3,3608,105,17.900
written5072-on3,3609,106,18.500
written5072-on3,3610,107,19.500
written5072-on3,3611,108,21.400
written5072-on3,3612,109,17.600
written5072-on3,3613,110,35.700
written5072-on3,3614,111,17.800
written5072-on3,3615,112,18.300
written5072-on3,3616,113,17.500
written5072-on3,3617,114,17.500
written5072-on3,3618,115,17.800
written5072-on3,3619,116,17.600
written5072-on3,3620,117,18.100
written5072-on3,3621,118,17.800
written5072-on3,3622,119,18.600
written5072-on3,3623,120,17.400
written5072-on3,3624,121,20.000
written5072-on3,3625,122,19.400
written5072-on3,3626,123,19.200
written5072-on3,3627,124,18.500
written5072-on3,3628,125,18.700
written5072-on3,3629,126,18.200
written5072-on3,3630,127,20.400
written5072-on3,3631,128,18.400
written5072-on3,3632,129,17.300
written5072-on3,3633,130,22.700
written5072-on3,3634,131,18.700
written5072-on3,3635,132,20.900
written5072-on3,3636,133,19.300
written5072-on3,3637,134,19.100
written5072-on3,3638,135,18.700
written5072-on3,3639,136,19.900
written5072-on3,3640,137,20.100
written5072-on3,3641,138,19.100
written5072-on3,3642,139,18.100
written5072-on3,3643,140,19.500
written5072-on3,3644,141,18.500
written5072-on3,3645,142,23.600
written5072-on3,3646,143,19.100
written5072-on3,3647,144,19.700
written5072-on3,3648,145,23.400
written5072-on3,3650,146,19.400
written5072-on3,3651,147,26.800
written5072-on3,3652,148,19.900
written5072-on3,3653,149,19.400
written5072-on3,3654,150,18.400
written5072-on3,3655,151,20.500
written5072-on3,3656,152,19.800
written5072-on3,3657,153,22.500
written5072-on3,3658,154,20.000
written5072-on3,3659,155,18.500
written5072-on3,3660,156,17.800
written5072-on3,3661,157,17.700
written5072-on3,3662,158,19.800
written5072-on3,3663,159,20.200
written5072-on3,3664,160,18.400
written5072-on3,3665,161,18.900
written5072-on3,3666,162,19.300
written5072-on3,3667,163,20.400
written5072-on3,3668,164,18.400
written5072-on3,3669,165,18.200
written5072-on3,3670,166,19.900
written5072-on3,3671,167,19.400
written5072-on3,3672,168,20.200
written5072-on3,3673,169,20.200
written5072-on3,3674,170,18.100
written5072-on3,3675,171,18.600
written5072-on3,3676,172,18.000
written5072-on3,3677,173,18.000
written5072-on3,3678,174,20.100
written5072-on3,3679,175,18.900
written5072-on3,3680,176,20.300
written5072-on3,3681,177,18.900
written5072-on3,3682,178,17.700
written5072-on3,3683,179,17.900
written5072-on3,3684,180,18.000
written5072-on3,3685,181,19.700
written5072-on3,3686,182,17.600
written5072-on3,3687,183,17.500
written5072-on3,3688,184,18.700
written5072-on3,3689,185,17.400
written5072-on3,3690,186,18.800
written5072-on3,3691,187,17.800
written5072-on3,3692,188,18.200
written5072-on3,3693,189,18.100
written5072-on3,3694,190,17.400
written5072-on3,3695,191,18.300
written5072-on3,3696,192,17.700
written5072-on3,3697,193,18.900
written5072-on3,3698,194,20.500
written5072-on3,3699,195,19.300
written5072-on3,3700,196,17.500
written5072-on3,3701,197,18.500
written5072-on3,3702,198,17.900
written5072-on3,3703,199,18.500
written5072-on3,3704,200,18.600
written5072-on3,3705,201,18.200
written5072-on3,3706,202,19.200
written5072-on3,3707,203,18.200
written5072-on3,3708,204,17.700
written5072-on3,3709,205,18.900
written5072-on3,3710,206,18.900
written5072-on3,3711,207,18.900
written5072-on3,3712,208,18.100
written5072-on3,3714,209,18.900
written5072-on3,3715,210,18.200
written5072-on3,3716,211,20.300
written5072-on3,3717,212,18.500
written5072-on3,3718,213,19.400
written5072-on3,3719,214,24.200
written5072-on3,3720,215,19.900
written5072-on3,3721,216,19.100
written5072-on3,3722,217,19.700
written5072-on3,3723,218,18.400
written5072-on3,3724,219,18.100
written5072-on3,3725,220,18.700
written5072-on3,3726,221,19.300
written5072-on3,3727,222,21.400
written5072-on3,3728,223,20.500
written5072-on3,3729,224,19.400
written5072-on3,3730,225,19.800
written5072-on3,3731,226,17.600
written5072-on3,3732,227,22.100
written5072-on3,3733,228,19.300
written5072-on3,3734,229,21.300
written5072-on3,3735,230,19.700
written5072-on3,3736,231,18.900
written5072-on3,3737,232,19.900
written5072-on3,3738,233,20.800
written5072-on3,3739,234,19.900
written5072-on3,3740,235,19.200
written5072-on3,3741,236,19.300
written5072-on3,3742,237,21.200
written5072-on3,3743,238,20.600
written5072-on3,3744,239,21.400
written5072-on3,3745,240,22.300
written5072-on3,3746,241,19.700
written5072-on3,3747,242,18.500
written5072-on3,3748,243,19.500
written5072-on3,3749,244,20.500
written5072-on3,3750,245,19.600
written5072-on3,3751,246,19.400
written5072-on3,3752,247,19.000
written5072-on3,3753,248,19.600
written5072-on3,3754,249,18.100
written5072-on3,3755,250,19.400
written5072-on3,3756,251,17.700
written5072-on3,3757,252,20.400
written5072-on3,3758,253,19.700
written5072-on3,3759,254,17.600
written5072-on3,3760,255,19.100
written5072-on3,3761,256,18.400
written5072-on3,3762,257,18.900
written5072-on3,3763,258,20.200
written5072-on3,3764,259,20.300
written5072-on3,3765,260,18.100
written5072-on3,3766,261,20.000
written5072-on3,3767,262,18.400
written5072-on3,3768,263,18.600
written5072-on3,3769,264,19.300
written5072-on3,3770,265,17.400
written5072-on3,3771,266,21.200
written5072-on3,3772,267,19.800
written5072-on3,3773,268,18.400
written5072-on3,3774,269,20.300
written5072-on3,3775,270,17.700
written5072-on3,3776,271,19.600
written5072-on3,3777,272,19.300
written5072-on3,3778,273,18.900
written5072-on3,3779,274,19.900
written5072-on3,3780,275,19.600
written5072-on3,3781,276,20.100
written5072-on3,3782,277,19.400
written5072-on3,3783,278,17.500
written5072-on3,3784,279,21.700
written5072-on3,3785,280,18.900
written5072-on3,3786,281,20.100
written5072-on3,3787,282,17.500
written5072-on3,3788,283,18.300
written5072-on3,3789,284,20.000
written5072-on3,3790,285,18.900
written5072-on3,3791,286,20.500
written5072-on3,3792,287,19.800
written5072-on3,3793,288,17.800
written5072-on3,3794,289,18.100
written5072-on3,3795,290,17.200
written5072-on3,3796,291,21.600
written5072-on3,3797,292,18.200
written5072-on3,3798,293,20.400
written5072-on3,3800,294,19.500
written5072-on3,3801,295,16.800
written5072-on3,3802,296,17.300
written5072-on3,3803,297,19.200
written5072-on3,3804,298,18.700
written5072-on3,3805,299,21.400
written5072-on3,3807,300,22.300
written5072-on3,3808,301,19.600
written5072-on3,3809,302,23.100
written5072-on3,3810,303,21.500
written5072-on3,3811,304,21.800
written5072-on3,3812,305,22.000
written5072-on3,3813,306,25.200
written5072-on3,3814,307,22.100
written5072-on3,3815,308,22.600
written5072-on3,3816,309,21.500
written5072-on3,3817,310,22.900
written5072-on3,3818,311,24.700
written5072-on3,3819,312,27.900
written5072-on3,3820,313,24.100
written5072-on3,3821,314,23.600
written5072-on3,3822,315,23.700
written5072-on3,3823,316,24.300
written5072-on3,3824,317,22.800
written5072-on3,3825,318,24.900
written5072-on3,3826,319,23.500
written5072-on3,3827,320,27.000
written5072-on3,3828,321,23.500
written5072-on3,3829,322,26.400
written5072-on3,3830,323,27.200
written5072-on3,3831,324,23.900
written5072-on3,3832,325,23.900
written5072-on3,3833,326,26.800
written5072-on3,3834,327,24.900
written5072-on3,3835,328,24.700
written5072-on3,3836,329,24.400
written5072-on3,3837,330,25.700
written5072-on3,3838,331,25.000
written5072-on3,3839,332,31.400
written5072-on3,3840,333,26.800
written5072-on3,3841,334,30.600
written5072-on3,3842,335,24.600
written5072-on3,3843,336,25.700
written5072-on3,3844,337,26.200
written5072-on3,3845,338,25.100
written5072-on3,3846,339,24.900
written5072-on3,3847,340,25.600
written5072-on3,3848,341,26.100
written5072-on3,3849,342,27.100
written5072-on3,3850,343,24.500
written5072-on3,3851,344,26.800
written5072-on3,3852,345,26.400
written5072-on3,3853,346,26.300
written5072-on3,3854,347,26.600
written5072-on3,3855,348,29.400
written5072-on3,3856,349,27.500
written5072-on3,3857,350,28.400
written5072-on3,3858,351,28.800
written5072-on3,3859,352,30.400
written5072-on3,3860,353,28.100
written5072-on3,3861,354,26.800
written5072-on3,3862,355,71.200
written5072-on3,3863,356,29.300
written5072-on3,3864,357,26.400
written5072-on3,3865,358,27.500
written5072-on3,3866,359,26.500
written5072-on3,3867,360,27.700
written5072-on3,3868,361,27.800
written5072-on3,3869,362,27.100
written5072-on3,3870,363,26.400
written5072-on3,3871,364,28.700
written5072-on3,3872,365,27.200
written5072-on3,3873,366,35.900
written5072-on3,3874,367,30.100
written5072-on3,3875,368,26.900
written5072-on3,3876,369,28.000
written5072-on3,3877,370,27.500
written5072-on3,3878,371,26.700
written5072-on3,3879,372,27.800
written5072-on3,3880,373,28.000
written5072-on3,3881,374,28.400
written5072-on3,3882,375,28.300
written5072-on3,3883,376,30.600
written5072-on3,3884,377,27.400
written5072-on3,3885,378,29.600
written5072-on3,3886,379,27.700
written5072-on3,3887,380,36.200
written5072-on3,3888,381,27.800
written5072-on3,3889,382,27.200
written5072-on3,3890,383,27.600
written5072-on3,3891,384,20.900
written5072-on3,3892,385,22.000
written5072-on3,3893,386,23.400
written5072-on3,3894,387,21.300
written5072-on3,3895,388,23.200
written5072-on3,3896,389,21.700
written5072-on3,3897,390,22.200
written5072-on3,3898,391,23.700
written5072-on3,3899,392,22.700
written5072-on3,3900,393,22.800
written5072-on3,3901,394,26.300
written5072-on3,3902,395,23.000
written5072-on3,3903,396,26.200
written5072-on3,3904,397,32.800
written5072-on3,3905,398,23.500
written5072-on3,3906,399,23.000
written5072-on3,3907,400,21.500
written5072-on3,3908,401,21.700
written5072-on3,3910,402,24.000
written5072-on3,3911,403,22.300
written5072-on3,3912,404,21.400
written5072-on3,3913,405,21.500
written5072-on3,3914,406,22.100
written5072-on3,3915,407,22.400
written5072-on3,3916,408,23.200
written5072-on3,3917,409,26.200
written5072-on3,3918,410,23.600
written5072-on3,3919,411,22.600
written5072-on3,3920,412,22.200
written5072-on3,3921,413,22.000
written5072-on3,3922,414,22.500
written5072-on3,3923,415,21.100
written5072-on3,3924,416,22.000
written5072-on3,3925,417,26.800
written5072-on3,3926,418,22.200
written5072-on3,3927,419,22.900
written5072-on3,3928,420,23.500
written5072-on3,3929,421,24.300
written5072-on3,3930,422,22.600
written5072-on3,3931,423,21.800
written5072-on3,3932,424,23.300
written5072-on3,3933,425,21.700
written5072-on3,3934,426,22.300
written5072-on3,3935,427,23.500
written5072-on3,3936,428,20.700
written5072-on3,3937,429,22.000
written5072-on3,3938,430,22.300
written5072-on3,3939,431,23.600
written5072-on3,3940,432,22.000
written5072-on3,3941,433,25.000
written5072-on3,3942,434,20.800
written5072-on3,3943,435,21.200
written5072-on3,3944,436,22.300
written5072-on3,3945,437,22.700
written5072-on3,3946,438,20.700
written5072-on3,3947,439,22.000
written5072-on3,3948,440,20.900
written5072-on3,3949,441,20.400
written5072-on3,3950,442,21.800
written5072-on3,3951,443,20.100
written5072-on3,3952,444,22.900
written5072-on3,3953,445,20.700
written5072-on3,3954,446,20.700
written5072-on3,3955,447,22.700
written5072-on3,3956,448,22.200
written5072-on3,3957,449,22.500
written5072-on3,3958,450,21.500
written5072-on3,3959,451,20.700
written5072-on3,3960,452,22.000
written5072-on3,3961,453,21.100
written5072-on3,3962,454,21.000
written5072-on3,3963,455,23.400
written5072-on3,3964,456,21.600
written5072-on3,3965,457,20.700
written5072-on3,3966,458,19.900
written5072-on3,3967,459,20.600
written5072-on3,3968,460,19.600
written5072-on3,3969,461,22.600
written5072-on3,3970,462,23.400
written5072-on3,3971,463,19.900
written5072-on3,3972,464,20.100
written5072-on3,3973,465,21.100
written5072-on3,3974,466,19.500
written5072-on3,3975,467,22.700
written5072-on3,3976,468,22.700
written5072-on3,3977,469,23.000
written5072-on3,3978,470,20.300
written5072-on3,3979,471,21.300
written5072-on3,3980,472,25.300
written5072-on3,3981,473,21.300
written5072-on3,3982,474,23.400
written5072-on3,3983,475,23.000
written5072-on3,3984,476,20.100
written5072-on3,3985,477,20.500
written5072-on3,3986,478,21.000
written5072-on3,3987,479,20.700
written5072-on3,3988,480,20.900
written5072-on3,3989,481,19.600
written5072-on3,3990,482,19.600
written5072-on3,3991,483,21.400
written5072-on3,3992,484,21.100
written5072-on3,3993,485,21.400
written5072-on3,3994,486,23.400
written5072-on3,3995,487,21.200
written5072-on3,3996,488,23.800
written5072-on3,3997,489,23.700
written5072-on3,3998,490,26.200
written5072-on3,3999,491,21.800
written5072-on3,4000,492,21.200
written5072-on3,4001,493,23.600
written5072-on3,4002,494,22.200
written5072-on3,4003,495,20.800
written5072-on3,4004,496,21.500
written5072-on3,4005,497,22.000
written5072-on3,4006,498,21.900
written5072-on3,4007,499,23.800
written5072-on3,4008,500,21.200
written5072-on3,4009,501,22.400
written5072-on3,4010,502,20.900
written5072-on3,4011,503,22.700
written5072-on3,4012,504,20.200
written5072-on3,4013,505,20.400
written5072-on3,4014,506,19.900
written5072-on3,4015,507,20.400
written5072-on3,4016,508,22.800
written5072-on3,4017,509,20.600
written5072-on3,4018,510,20.900
written5072-on3,4019,511,20.300
written5072-on3,4020,512,22.700
written5072-on3,4021,513,20.400
written5072-on3,4022,514,24.900
written5072-on3,4023,515,21.500
written5072-on3,4024,516,21.800
written5072-on3,4025,517,22.200
written5072-on3,4026,518,19.500
written5072-on3,4027,519,19.600
written5072-on3,4028,520,21.400
written5072-on3,4029,521,26.500
written5072-on3,4030,522,19.700
written5072-on3,4031,523,19.300
written5072-on3,4032,524,20.500
written5072-on3,4033,525,20.700
written5072-on3,4034,526,19.900
written5072-on3,4035,527,19.900
written5072-on3,4036,528,19.700
written5072-on3,4037,529,20.700
written5072-on3,4038,530,19.500
written5072-on3,4039,531,18.900
written5072-on3,4040,532,20.600
written5072-on3,4041,533,21.900
written5072-on3,4042,534,20.400
written5072-on3,4043,535,19.300
written5072-on3,4044,536,19.300
written5072-on3,4045,537,20.100
