scene,scene_frame,end_frame,end_time,ready_frame,ready_time,consumer,target,words,immediate,guest_cycles,page
2713,4110,4111,71.954582165947,4111,71.954582165947,198937,198937,0,1,0,400
2714,4111,4112,71.972077532614,4112,71.972077532614,198937,198937,0,1,0,0
2715,4112,4113,71.989544032613,4113,71.989544032613,198896,198896,0,1,0,400
2716,4113,4114,72.007027065947,4114,72.007030332613,198852,198876,24,0,0,0
2717,4114,4115,72.024549499280,4115,72.024554599280,198852,198876,24,0,0,400
2718,4115,4116,72.042033499280,4116,72.042038599280,198800,198824,24,0,0,0
2719,4116,4117,72.059516665946,4117,72.059521765946,198800,198824,24,0,0,400
2720,4117,4118,72.077030765946,4118,72.077035865946,198800,198824,24,0,0,0
2721,4118,4119,72.094535332612,4119,72.094540432612,198783,198807,24,0,0,400
2722,4119,4120,72.112027765946,4120,72.112032865946,198783,198807,24,0,0,0
2723,4120,4121,72.129519732612,4121,72.129524832612,198792,198816,24,0,0,400
2724,4121,4122,72.147030899279,4122,72.147037165945,198792,198816,24,0,0,0
2725,4122,4123,72.164527965945,4123,72.164535899278,198792,198804,12,0,0,400
2726,4123,4124,72.182032032612,4124,72.182032032612,198808,198808,0,1,0,0
2727,4124,4125,72.199538665945,4125,72.199538665945,198814,198814,0,1,0,400
2728,4125,4126,72.217032665945,4126,72.217032665945,198802,198802,0,1,0,0
2729,4126,4127,72.234523199278,4127,72.234526999278,198768,198792,24,0,0,400
2730,4127,4128,72.252045465944,4128,72.252052399277,198774,198786,12,0,0,0
2731,4128,4129,72.269544432611,4129,72.269551365944,198794,198806,12,0,0,400
2732,4129,4130,72.287071199277,4130,72.287078132610,198805,198817,12,0,0,0
2733,4130,4131,72.304536099277,4131,72.304544865944,198824,198836,12,0,0,400
2734,4131,4132,72.321909799277,4132,72.338234832610,196954,198873,1919,0,0,0
2735,4133,4134,72.356884399276,4134,72.373217065943,196954,198850,1896,0,0,400
2736,4135,4136,72.391853065943,4136,72.408221499276,196954,198839,1885,0,0,0
2737,4137,4138,72.426884565942,4138,72.443226232609,196960,198845,1885,0,0,400
2738,4139,4140,72.462131765942,4140,72.462136865942,198850,198874,24,0,0,0
2739,4140,4141,72.479646832609,4141,72.479646832609,198866,198866,0,1,0,400
2740,4141,4142,72.497071565942,4142,72.497071565942,198837,198837,0,1,0,0
2741,4142,4143,72.514568699275,4143,72.514568699275,198869,198869,0,1,0,400
2742,4143,4144,72.532048832608,4144,72.532048832608,198865,198865,0,1,0,0
2743,4144,4145,72.549586132608,4145,72.549586132608,198910,198910,0,1,0,400
2744,4145,4146,72.567109065941,4146,72.567109065941,198921,198921,0,1,0,0
2745,4146,4147,72.584596232607,4147,72.584596232607,198950,198950,0,1,0,400
2746,4147,4148,72.602102532607,4148,72.602102532607,198956,198956,0,1,0,0
2747,4148,4149,72.619588265940,4149,72.619595399274,198914,198926,12,0,0,400
2748,4149,4150,72.637071765940,4150,72.637078899274,198925,198937,12,0,0,0
2749,4150,4151,72.654594199273,4151,72.654601332607,198925,198937,12,0,0,400
2750,4151,4152,72.672228232607,4152,72.672241532607,198974,198989,15,0,0,0
2751,4152,4153,72.689623399273,4153,72.689634265940,199031,199066,35,0,0,400
2752,4153,4154,72.707168299273,4154,72.707185732606,199139,199159,20,0,0,0
2753,4154,4155,72.724691832606,4155,72.724702932606,199164,199179,15,0,0,400
2754,4155,4156,72.742179465939,4156,72.742192032606,199132,199167,35,0,0,0
2755,4156,4157,72.759666565939,4157,72.759679132606,199153,199188,35,0,0,400
2756,4157,4158,72.777234665939,4158,72.777234665939,199266,199266,0,1,0,0
2757,4158,4159,72.794750599272,4159,72.794763965939,199304,199324,20,0,0,400
2758,4159,4160,72.812245132605,4160,72.812254465939,199337,199372,35,0,0,0
2759,4160,4161,72.829749465938,4161,72.829754665938,199343,199378,35,0,0,400
2760,4161,4162,72.847301799272,4162,72.847317532605,199444,199464,20,0,0,0
2761,4162,4163,72.864772599271,4163,72.864784765938,199443,199463,20,0,0,400
2762,4163,4164,72.882325399271,4164,72.882337565938,199462,199482,20,0,0,0
2763,4164,4165,72.899877432604,4165,72.899892699271,199546,199566,20,0,0,400
2764,4165,4166,72.917383132604,4166,72.917399865937,199596,199616,20,0,0,0
2765,4166,4167,72.934896332604,4167,72.934913065937,199625,199645,20,0,0,400
2766,4167,4168,72.952411999270,4168,72.952428732604,199727,199747,20,0,0,0
2767,4168,4169,72.969908399270,4169,72.969918999270,199755,199767,12,0,0,400
2768,4169,4170,72.987433265937,4170,72.987440032603,199765,199777,12,0,0,0
2769,4170,4171,73.004943532603,4171,73.004956199270,199845,199857,12,0,0,400
2770,4171,4172,73.022457932603,4172,73.022471665936,199915,199927,12,0,0,0
2771,4172,4173,73.039985365936,4173,73.039995999270,199989,200001,12,0,0,400
2772,4173,4174,73.057540499269,4174,73.057544499269,200153,200177,24,0,0,0
2773,4174,4175,73.075142499269,4175,73.075154732603,200360,200372,12,0,0,400
2774,4175,4176,73.092655199269,4176,73.092671565936,200416,200428,12,0,0,0
2775,4176,4177,73.110234899269,4177,73.110243199269,200583,200607,24,0,0,400
2776,4177,4178,73.127756099269,4178,73.127764932602,200732,200746,14,0,0,0
2777,4178,4179,73.145318599269,4179,73.145331032602,200946,200958,12,0,0,400
2778,4179,4180,73.162849732602,4180,73.162866099268,200987,200999,12,0,0,0
2779,4180,4181,73.180374065935,4181,73.180387165935,201197,201209,12,0,0,400
2780,4181,4182,73.197919432601,4182,73.197928599268,201328,201340,12,0,0,0
2781,4182,4183,73.215485699268,4183,73.215485699268,201541,201541,0,1,0,400
2782,4183,4184,73.233019065934,4184,73.233019065934,201633,201633,0,1,0,0
2783,4184,4185,73.250555032601,4185,73.250565065934,201719,201731,12,0,0,400
2784,4185,4186,73.268064732601,4186,73.268071399267,201739,201763,24,0,0,0
2785,4186,4187,73.285587732600,4187,73.285594399267,201805,201829,24,0,0,400
2786,4187,4188,73.303108132600,4188,73.303108132600,201877,201877,0,1,0,0
2787,4188,4189,73.320601432600,4189,73.320618532600,201862,201874,12,0,0,400
2788,4189,4190,73.338106065933,4190,73.338109399267,201868,201892,24,0,0,0
2789,4190,4191,73.355611199266,4191,73.355619465933,201891,201903,12,0,0,400
2790,4191,4192,73.373128899266,4192,73.373135132600,201928,201952,24,0,0,0
2791,4192,4193,73.390633999266,4193,73.390644332599,201947,201959,12,0,0,400
2792,4193,4194,73.408139165933,4194,73.408149499266,201969,201981,12,0,0,0
2793,4194,4195,73.425638365932,4195,73.425638365932,201975,201975,0,1,0,400
2794,4195,4196,73.443133399266,4196,73.443133399266,201947,201947,0,1,0,0
2795,4196,4197,73.460635532599,4197,73.460635532599,201947,201947,0,1,0,400
2796,4197,4198,73.478104765932,4198,73.478114632599,201924,201938,14,0,0,0
2797,4198,4199,73.495670299265,4199,73.495677999265,201995,202019,24,0,0,400
2798,4199,4200,73.513161332598,4200,73.513166099265,202000,202024,24,0,0,0
2799,4200,4201,73.530658599265,4201,73.530663265931,201994,202018,24,0,0,400
2800,4201,4202,73.548147532598,4202,73.548147532598,202032,202032,0,1,0,0
2801,4202,4203,73.565648365931,4203,73.565648365931,202032,202032,0,1,0,400
2802,4203,4204,73.583008065931,4204,73.598244432597,200701,201986,1285,0,0,0
2803,4205,4206,73.618133399264,4206,73.618133399264,201980,201980,0,1,0,400
2804,4206,4207,73.635641699264,4207,73.635652165930,201960,201972,12,0,0,0
2805,4207,4208,73.653123899263,4208,73.653123899263,201961,201961,0,1,0,400
2806,4208,4209,73.670643599263,4209,73.670654065930,201949,201961,12,0,0,0
2807,4209,4210,73.688142732596,4210,73.688153199263,201938,201950,12,0,0,400
2808,4210,4211,73.705627999263,4211,73.705627999263,201954,201954,0,1,0,0
2809,4211,4212,73.723121499263,4212,73.723121499263,201939,201939,0,1,0,400
2810,4212,4213,73.740627965929,4213,73.740627965929,201918,201918,0,1,0,0
2811,4213,4214,73.758116465929,4214,73.758116465929,201918,201918,0,1,0,400
2812,4214,4215,73.775605732596,4215,73.775614132596,201880,201892,12,0,0,0
2813,4215,4216,73.793098532595,4216,73.793108532595,201880,201892,12,0,0,400
2814,4216,4217,73.810594599262,4217,73.810604599262,201865,201877,12,0,0,0
2815,4217,4218,73.828148165928,4218,73.828158665928,201905,201917,12,0,0,400
2816,4218,4219,73.845620332595,4219,73.845635732595,201847,201859,12,0,0,0
2817,4219,4220,73.863087899261,4220,73.863094099261,201806,201844,38,0,0,400
2818,4220,4221,73.880580832595,4221,73.880587032595,201775,201813,38,0,0,0
2819,4221,4222,73.898111199261,4222,73.898118265928,201752,201790,38,0,0,400
2820,4222,4223,73.915571832594,4223,73.915582399261,201692,201704,12,0,0,0
2821,4223,4224,73.933051165927,4224,73.933051165927,201693,201693,0,1,0,400
2822,4224,4225,73.950548632594,4225,73.950548632594,201693,201693,0,1,0,0
2823,4225,4226,73.968051232594,4226,73.968051232594,201693,201693,0,1,0,400
2824,4226,4227,73.985555865927,4227,73.985555865927,201689,201689,0,1,0,0
2825,4227,4228,74.003053299260,4228,74.003058499260,201647,201690,43,0,0,400
2826,4228,4229,74.020605332593,4229,74.020620532593,201743,201769,26,0,0,0
2827,4229,4230,74.038081932593,4230,74.038087032593,201712,201755,43,0,0,400
2828,4230,4231,74.055582865926,4231,74.055587965926,201712,201755,43,0,0,0
2829,4231,4232,74.073091399259,4232,74.073096499259,201725,201768,43,0,0,400
2830,4232,4233,74.090593432592,4233,74.090598532592,201725,201768,43,0,0,0
2831,4233,4234,74.108084332592,4234,74.108094699259,201709,201735,26,0,0,400
2832,4234,4235,74.125584499259,4235,74.125595565925,201733,201759,26,0,0,0
2833,4235,4236,74.143091832592,4236,74.143102899259,201748,201774,26,0,0,400
2834,4236,4237,74.160615265925,4237,74.160615265925,201732,201732,0,1,0,0
2835,4237,4238,74.178071032592,4238,74.178071032592,201700,201700,0,1,0,400
2836,4238,4239,74.195601832591,4239,74.195610265925,201713,201739,26,0,0,0
2837,4239,4240,74.213061899258,4240,74.213065465925,201648,201672,24,0,0,400
2838,4240,4241,74.230463932591,4241,74.245923932591,200043,201702,1659,0,0,0
2839,4242,4243,74.265608732591,4243,74.265617399257,201717,201741,24,0,0,400
2840,4243,4244,74.283110532590,4244,74.283119199257,201717,201741,24,0,0,0
2841,4244,4245,74.300619999257,4245,74.300628465924,201736,201760,24,0,0,400
2842,4245,4246,74.318092265923,4246,74.318092265923,201725,201725,0,1,0,0
2843,4246,4247,74.335618665923,4247,74.335627132590,201715,201739,24,0,0,400
2844,4247,4248,74.353119065923,4248,74.353125665923,201704,201728,24,0,0,0
2845,4248,4249,74.370636899256,4249,74.370643499256,201751,201775,24,0,0,400
2846,4249,4250,74.388130799256,4250,74.388137399256,201726,201750,24,0,0,0
2847,4250,4251,74.405642599256,4251,74.405642599256,201753,201753,0,1,0,400
2848,4251,4252,74.423129032589,4252,74.423133532589,201717,201753,36,0,0,0
2849,4252,4253,74.440657365922,4253,74.440671199256,201792,201804,12,0,0,400
2850,4253,4254,74.458152699255,4254,74.458158032589,201747,201783,36,0,0,0
2851,4254,4255,74.475623865922,4255,74.475638532589,201726,201738,12,0,0,400
2852,4255,4256,74.493120565922,4256,74.493120565922,201663,201663,0,1,0,0
2853,4256,4257,74.510564065922,4257,74.510570199255,201491,201508,17,0,0,400
2854,4257,4258,74.528052432588,4258,74.528052432588,201459,201459,0,1,0,0
2855,4258,4259,74.545550599255,4259,74.545550599255,201390,201390,0,1,0,400
2856,4259,4260,74.563049832588,4260,74.563054932588,201271,201297,26,0,0,0
2857,4260,4261,74.580494232588,4261,74.580494232588,201225,201225,0,1,0,400
2858,4261,4262,74.597998832587,4262,74.597998832587,201159,201159,0,1,0,0
2859,4262,4263,74.615430432587,4263,74.615430432587,201006,201006,0,1,0,400
2860,4263,4264,74.632912632587,4264,74.632912632587,200931,200931,0,1,0,0
2861,4264,4265,74.650381565920,4265,74.650381565920,200808,200808,0,1,0,400
2862,4265,4266,74.667733832587,4266,74.683368132586,199546,200704,1158,0,0,0
2863,4267,4268,74.702815599253,4268,74.702815599253,200592,200592,0,1,0,400
2864,4268,4269,74.720295599253,4269,74.720295599253,200520,200520,0,1,0,0
2865,4269,4270,74.737788699253,4270,74.737788699253,200458,200458,0,1,0,400
2866,4270,4271,74.755251432586,4271,74.755251432586,200384,200384,0,1,0,0
2867,4271,4272,74.772724332586,4272,74.772724332586,200345,200345,0,1,0,400
2868,4272,4273,74.790284165919,4273,74.790284165919,200241,200241,0,1,0,0
2869,4273,4274,74.807674832585,4274,74.807674832585,200134,200134,0,1,0,400
2870,4274,4275,74.825129165918,4275,74.825129165918,200046,200046,0,1,0,0
2871,4275,4276,74.842647632585,4276,74.842647632585,199989,199989,0,1,0,400
2872,4276,4277,74.860108632585,4277,74.860110632585,199960,199972,12,0,0,0
2873,4277,4278,74.877618232585,4278,74.877618232585,199932,199932,0,1,0,400
2874,4278,4279,74.895082032584,4279,74.895084232584,199880,199892,12,0,0,0
2875,4279,4280,74.912584832584,4280,74.912587032584,199880,199892,12,0,0,400
2876,4280,4281,74.930081432584,4281,74.930087499251,199864,199876,12,0,0,0
2877,4281,4282,74.947603632584,4282,74.947609699251,199864,199876,12,0,0,400
2878,4282,4283,74.965091599250,4283,74.965097665917,199878,199890,12,0,0,0
2879,4283,4284,74.982609565917,4284,74.982615632584,199867,199879,12,0,0,400
2880,4284,4285,75.000071399250,4285,75.000077465917,199789,199801,12,0,0,0
2881,4285,4286,75.017710899250,4286,75.017710899250,199824,199824,0,1,0,400
2882,4286,4287,75.035127265916,4287,75.035127265916,199804,199804,0,1,0,0
2883,4287,4288,75.052659765916,4288,75.052659765916,199793,199793,0,1,0,400
2884,4288,4289,75.070088565916,4289,75.070088565916,199793,199793,0,1,0,0
2885,4289,4290,75.087581165916,4290,75.087581165916,199767,199767,0,1,0,400
2886,4290,4291,75.105072399249,4291,75.105072399249,199750,199750,0,1,0,0
2887,4291,4292,75.122563599249,4292,75.122563599249,199750,199750,0,1,0,400
2888,4292,4293,75.140065165915,4293,75.140065165915,199750,199750,0,1,0,0
2889,4293,4294,75.157567032582,4294,75.157567032582,199739,199739,0,1,0,400
2890,4294,4295,75.175073232582,4295,75.175073232582,199755,199755,0,1,0,0
2891,4295,4296,75.192551965915,4296,75.192551965915,199680,199680,0,1,0,400
2892,4296,4297,75.210043265915,4297,75.210043265915,199640,199640,0,1,0,0
2893,4297,4298,75.227539865914,4298,75.227539865914,199640,199640,0,1,0,400
2894,4298,4299,75.245058232581,4299,75.245058232581,199629,199629,0,1,0,0
2895,4299,4300,75.262550899247,4300,75.262550899247,199594,199594,0,1,0,400
2896,4300,4301,75.280035099247,4301,75.280035099247,199594,199594,0,1,0,0
2897,4301,4302,75.297531432580,4302,75.297531432580,199567,199567,0,1,0,400
2898,4302,4303,75.315050032580,4303,75.315050032580,199507,199507,0,1,0,0
2899,4303,4304,75.332523132580,4304,75.332523132580,199476,199476,0,1,0,400
2900,4304,4305,75.350001599246,4305,75.350001599246,199413,199413,0,1,0,0
2901,4305,4306,75.367457665913,4306,75.367457665913,199341,199341,0,1,0,400
2902,4306,4307,75.384997332579,4307,75.384997332579,199341,199341,0,1,0,0
2903,4307,4308,75.402503365913,4308,75.402503365913,199346,199346,0,1,0,400
2904,4308,4309,75.420008465912,4309,75.420008465912,199388,199388,0,1,0,0
2905,4309,4310,75.437500399246,4310,75.437500399246,199417,199417,0,1,0,400
2906,4310,4311,75.455000899245,4311,75.455000899245,199407,199407,0,1,0,0
2907,4311,4312,75.472522765912,4312,75.472522765912,199481,199481,0,1,0,400
2908,4312,4313,75.490064832578,4313,75.490064832578,199609,199609,0,1,0,0
2909,4313,4314,75.507531265912,4314,75.507535865912,199557,199569,12,0,0,400
2910,4314,4315,75.525074232578,4315,75.525077965911,199573,199585,12,0,0,0
2911,4315,4316,75.542634632578,4316,75.542634632578,199693,199693,0,1,0,400
2912,4316,4317,75.560109299244,4317,75.560122165911,199780,199792,12,0,0,0
2913,4317,4318,75.577693799244,4318,75.577710499244,199941,199953,12,0,0,400
2914,4318,4319,75.595211399244,4319,75.595211399244,200123,200123,0,1,0,0
2915,4319,4320,75.612776799244,4320,75.612776799244,200171,200171,0,1,0,400
2916,4320,4321,75.630277732577,4321,75.630277732577,200234,200234,0,1,0,0
2917,4321,4322,75.647841665910,4322,75.647843865910,200274,200286,12,0,0,400
2918,4322,4323,75.665351499243,4323,75.665353699243,200431,200443,12,0,0,0
2919,4323,4324,75.682912632577,4324,75.682914832577,200479,200491,12,0,0,400
2920,4324,4325,75.700432232576,4325,75.700435232576,200527,200551,24,0,0,0
2921,4325,4326,75.717998632576,4326,75.717998632576,200701,200701,0,1,0,400
2922,4326,4327,75.735453499243,4327,75.735459599243,200700,200712,12,0,0,0
2923,4327,4328,75.753035765909,4328,75.753042932576,200764,200776,12,0,0,400
2924,4328,4329,75.770540065909,4329,75.770540065909,200837,200837,0,1,0,0
2925,4329,4330,75.788053865909,4330,75.788053865909,200827,200827,0,1,0,400
2926,4330,4331,75.805546765909,4331,75.805546765909,200813,200813,0,1,0,0
2927,4331,4332,75.823034565908,4332,75.823034565908,200788,200788,0,1,0,400
2928,4332,4333,75.840605632575,4333,75.840605632575,200804,200804,0,1,0,0
2929,4333,4334,75.858009765908,4334,75.858009765908,200742,200742,0,1,0,400
2930,4334,4335,75.875446365908,4335,75.875446365908,200717,200717,0,1,0,0
2931,4335,4336,75.893037999241,4336,75.893049965908,200770,200782,12,0,0,400
2932,4336,4337,75.910545199241,4337,75.910545199241,200806,200806,0,1,0,0
2933,4337,4338,75.927984832574,4338,75.927984832574,200777,200777,0,1,0,400
2934,4338,4339,75.945544532574,4339,75.945544532574,200788,200788,0,1,0,0
2935,4339,4340,75.963038765907,4340,75.963038765907,200797,200797,0,1,0,400
2936,4340,4341,75.980511299240,4341,75.980511299240,200882,200882,0,1,0,0
2937,4341,4342,75.998044732573,4342,75.998044732573,200853,200853,0,1,0,400
2938,4342,4343,76.015480832573,4343,76.015480832573,200815,200815,0,1,0,0
2939,4343,4344,76.032993965906,4344,76.033003032573,200833,200845,12,0,0,400
2940,4344,4345,76.050507432573,4345,76.050507432573,200865,200865,0,1,0,0
2941,4345,4346,76.068009099239,4346,76.068009099239,200865,200865,0,1,0,400
2942,4346,4347,76.085481065906,4347,76.085491765906,200818,200830,12,0,0,0
2943,4347,4348,76.103005299239,4348,76.103005299239,200814,200814,0,1,0,400
2944,4348,4349,76.120505732572,4349,76.120515232572,200840,200852,12,0,0,0
2945,4349,4350,76.137986532572,4350,76.137996032572,200783,200795,12,0,0,400
2946,4350,4351,76.155469065905,4351,76.155476332572,200801,200813,12,0,0,0
2947,4351,4352,76.172989565905,4352,76.173002365905,200807,200809,2,0,0,400
2948,4352,4353,76.190510332571,4353,76.190510332571,200854,200854,0,1,0,0
2949,4353,4354,76.208021565905,4354,76.208021565905,200883,200883,0,1,0,400
2950,4354,4355,76.225532965904,4355,76.225532965904,200904,200904,0,1,0,0
2951,4355,4356,76.243017132571,4356,76.243017132571,200867,200867,0,1,0,400
2952,4356,4357,76.260543899237,4357,76.260543899237,200912,200912,0,1,0,0
2953,4357,4358,76.278075665904,4358,76.278075665904,200945,200945,0,1,0,400
2954,4358,4359,76.295546065904,4359,76.295546065904,200882,200882,0,1,0,0
2955,4359,4360,76.313030899237,4360,76.313038599237,200854,200866,12,0,0,400
2956,4360,4361,76.330609465903,4361,76.330616465903,200840,200872,32,0,0,0
2957,4361,4362,76.348099865903,4362,76.348099865903,200898,200898,0,1,0,400
2958,4362,4363,76.365671865903,4363,76.365671865903,200858,200858,0,1,0,0
2959,4363,4364,76.383216732569,4364,76.383216732569,200882,200882,0,1,0,400
2960,4364,4365,76.400719665903,4365,76.400719665903,200905,200905,0,1,0,0
2961,4365,4366,76.418240299236,4366,76.418247965902,200882,200896,14,0,0,400
2962,4366,4367,76.435727632569,4367,76.435739565902,200847,200859,12,0,0,0
2963,4367,4368,76.453251899235,4368,76.453259132569,200836,200860,24,0,0,400
2964,4368,4369,76.470735065902,4369,76.470742432569,200799,200823,24,0,0,0
2965,4369,4370,76.488289599235,4370,76.488289599235,200806,200806,0,1,0,400
2966,4370,4371,76.505992665902,4371,76.505992665902,200770,200770,0,1,0,0
2967,4371,4372,76.523411632568,4372,76.523411632568,200783,200783,0,1,0,400
2968,4372,4373,76.540740065901,4373,76.540740065901,200747,200747,0,1,0,0
2969,4373,4374,76.558273965901,4374,76.558287432568,200752,200764,12,0,0,400
2970,4374,4375,76.575763732568,4375,76.575777499234,200747,200759,12,0,0,0
2971,4375,4376,76.593319232567,4376,76.593327732567,200752,200776,24,0,0,400
2972,4376,4377,76.610782365901,4377,76.610791132567,200758,200782,24,0,0,0
2973,4377,4378,76.628264932567,4378,76.628264932567,200704,200704,0,1,0,400
2974,4378,4379,76.645766565900,4379,76.645779532567,200738,200750,12,0,0,0
2975,4379,4380,76.663563499233,4380,76.663570099233,200787,200811,24,0,0,400
2976,4380,4381,76.681059032567,4381,76.681066832567,200789,200813,24,0,0,0
2977,4381,4382,76.698464565900,4382,76.698472499233,200799,200823,24,0,0,400
2978,4382,4383,76.715798665900,4383,76.715812732566,200775,200787,12,0,0,0
2979,4383,4384,76.733334899233,4384,76.733344065899,200858,200887,29,0,0,400
2980,4384,4385,76.750835232566,4385,76.750844899232,200886,200898,12,0,0,0
2981,4385,4386,76.768386165899,4386,76.768386165899,200991,200991,0,1,0,400
2982,4386,4387,76.785885165899,4387,76.785888232565,201020,201044,24,0,0,0
2983,4387,4388,76.803450099232,4388,76.803464665899,201125,201142,17,0,0,400
2984,4388,4389,76.820954699232,4389,76.820954699232,201192,201192,0,1,0,0
2985,4389,4390,76.838517565898,4390,76.838527665898,201280,201314,34,0,0,400
2986,4390,4391,76.856014665898,4391,76.856024765898,201341,201353,12,0,0,0
2987,4391,4392,76.873557565898,4392,76.873561565898,201378,201412,34,0,0,400
2988,4392,4393,76.891039932564,4393,76.891045099231,201374,201398,24,0,0,0
2989,4393,4394,76.908599365898,4394,76.908603365898,201495,201529,34,0,0,400
2990,4394,4395,76.926059032564,4395,76.926065432564,201471,201495,24,0,0,0
2991,4395,4396,76.943599232564,4396,76.943604399231,201532,201566,34,0,0,400
2992,4396,4397,76.960994332564,4397,76.960994332564,201317,201317,0,1,0,0
2993,4397,4398,76.978524332564,4398,76.978535065897,201322,201334,12,0,0,400
2994,4398,4399,76.995998565897,4399,76.996011265897,201311,201323,12,0,0,0
2995,4399,4400,77.013520299230,4400,77.013531899230,201301,201313,12,0,0,400
2996,4400,4401,77.030989399230,4401,77.031002999230,201262,201274,12,0,0,0
2997,4401,4402,77.048511699230,4402,77.048525432563,201252,201264,12,0,0,400
2998,4402,4403,77.065983032563,4403,77.065998765896,201220,201232,12,0,0,0
2999,4403,4404,77.083764865896,4404,77.083780499229,201240,201252,12,0,0,400
3000,4404,4405,77.101150032562,4405,77.101162732562,201188,201200,12,0,0,0
3001,4405,4406,77.118467132562,4406,77.118467132562,201178,201178,0,1,0,400
3002,4406,4407,77.135948199229,4407,77.135948199229,201178,201178,0,1,0,0
3003,4407,4408,77.153473132562,4408,77.153473132562,201178,201178,0,1,0,400
3004,4408,4409,77.170941365895,4409,77.170948732562,201093,201155,62,0,0,0
3005,4409,4410,77.188491999228,4410,77.188497365895,201093,201155,62,0,0,400
3006,4410,4411,77.205961499228,4411,77.205961499228,201176,201176,0,1,0,0
3007,4411,4412,77.223493865894,4412,77.223493865894,201206,201206,0,1,0,400
3008,4412,4413,77.241008499228,4413,77.241024565894,201292,201304,12,0,0,0
3009,4413,4414,77.258599365894,4414,77.258613699227,201458,201475,17,0,0,400
3010,4414,4415,77.276082665894,4415,77.276098432561,201431,201443,12,0,0,0
3011,4415,4416,77.293585599227,4416,77.293599932560,201401,201418,17,0,0,400
3012,4416,4417,77.311080265894,4417,77.311095965894,201381,201393,12,0,0,0
3013,4417,4418,77.328616299227,4418,77.328630632560,201411,201428,17,0,0,400
3014,4418,4419,77.346086799227,4419,77.346100699227,201316,201328,12,0,0,0
3015,4419,4420,77.363592265893,4420,77.363608899226,201229,201246,17,0,0,400
3016,4420,4421,77.381038499226,4421,77.381038499226,201108,201108,0,1,0,0
3017,4421,4422,77.398562865893,4422,77.398579499226,201070,201087,17,0,0,400
3018,4422,4423,77.416039699226,4423,77.416055465893,201008,201020,12,0,0,0
3019,4423,4424,77.433556699226,4424,77.433564165892,200920,200954,34,0,0,400
3020,4424,4425,77.451006199225,4425,77.451021532559,200832,200844,12,0,0,0
3021,4425,4426,77.468524332559,4426,77.468536632559,200767,200784,17,0,0,400
3022,4426,4427,77.485982332558,4427,77.485996932558,200729,200741,12,0,0,0
3023,4427,4428,77.503496332558,4428,77.503509799225,200702,200719,17,0,0,400
3024,4428,4429,77.520977499225,4429,77.520992099225,200682,200694,12,0,0,0
3025,4429,4430,77.538499532558,4430,77.538506665891,200604,200638,34,0,0,400
3026,4430,4431,77.555971665891,4431,77.555979365891,200565,200589,24,0,0,0
3027,4431,4432,77.573486399224,4432,77.573497332558,200516,200550,34,0,0,400
3028,4432,4433,77.590951765891,4433,77.590962799224,200452,200464,12,0,0,0
3029,4433,4434,77.608483265891,4434,77.608490765891,200407,200441,34,0,0,400
3030,4434,4435,77.625960465890,4435,77.625968699224,200383,200407,24,0,0,0
3031,4435,4436,77.643475665890,4436,77.643487132557,200340,200374,34,0,0,400
3032,4436,4437,77.660952032557,4437,77.660963299223,200337,200349,12,0,0,0
3033,4437,4438,77.678467732557,4438,77.678483465890,200326,200343,17,0,0,400
3034,4438,4439,77.695945232556,4439,77.695960599223,200310,200322,12,0,0,0
3035,4439,4440,77.713465432556,4440,77.713481165890,200271,200288,17,0,0,400
3036,4440,4441,77.730930199223,4441,77.730945565889,200224,200236,12,0,0,0
3037,4441,4442,77.748456365889,4442,77.748472099223,200213,200230,17,0,0,400
3038,4442,4443,77.765928899222,4443,77.765944265889,200184,200196,12,0,0,0
3039,4443,4444,77.783453132555,4444,77.783468599222,200167,200184,17,0,0,400
3040,4444,4445,77.800931899222,4445,77.800947099222,200172,200184,12,0,0,0
3041,4445,4446,77.818454965888,4446,77.818454965888,200156,200156,0,1,0,400
3042,4446,4447,77.835931965888,4447,77.835931965888,200155,200155,0,1,0,0
3043,4447,4448,77.853449265888,4448,77.853449265888,200124,200124,0,1,0,400
3044,4448,4449,77.870906165888,4449,77.870906165888,200110,200110,0,1,0,0
3045,4449,4450,77.888436532554,4450,77.888436532554,200116,200116,0,1,0,400
3046,4450,4451,77.905950432554,4451,77.905950432554,200155,200155,0,1,0,0
3047,4451,4452,77.923452899221,4452,77.923452899221,200140,200140,0,1,0,400
3048,4452,4453,77.940931832554,4453,77.940931832554,200151,200151,0,1,0,0
3049,4453,4454,77.958464832554,4454,77.958464832554,200148,200148,0,1,0,400
3050,4454,4455,77.975951265887,4455,77.975961832554,200179,200193,14,0,0,0
3051,4455,4456,77.993480532553,4456,77.993491265887,200180,200197,17,0,0,400
3052,4456,4457,78.010961765887,4457,78.010972532553,200194,200218,24,0,0,0
3053,4457,4458,78.028478099220,4458,78.028489999220,200213,200230,17,0,0,400
3054,4458,4459,78.045955932553,4459,78.045967865886,200211,200235,24,0,0,0
3055,4459,4460,78.063487565886,4460,78.063499599219,200230,200249,19,0,0,400
3056,4460,4461,78.080970165886,4461,78.080981899219,200251,200265,14,0,0,0
3057,4461,4462,78.098526132552,4462,78.098539932552,200284,200301,17,0,0,400
3058,4462,4463,78.115999432552,4463,78.116013932552,200310,200322,12,0,0,0
3059,4463,4464,78.133535399219,4464,78.133552065885,200337,200339,2,0,0,400
3060,4464,4465,78.150999299218,4465,78.150999299218,200303,200303,0,1,0,0
