frame,x,y,z,m0,m1,m2,m3,m4,m5,m6,m7,m8
6284,13efae7c,0e4eccbc,13503619,fcaac216,80000000,ff7e9bd0,80000000,00000000,80000000,ff816430,80000000,fcaac216
6285,13efae7c,0e4eccbc,13503619,fcaac216,80000000,ff7e9bd0,80000000,00000000,80000000,ff816430,80000000,fcaac216
6286,13ef86a2,0e4efb6d,135031ec,fcaac216,80000000,ff7e9bd0,80000000,00000000,80000000,ff816430,80000000,fcaac216
6287,13ef86a2,0e4efb6d,135031ec,fcaac216,80000000,ff7e9bd0,80000000,00000000,80000000,ff816430,80000000,fcaac216
6288,13ef5e96,0e4f28f0,13502dba,fcaac216,80000000,ff7e9bd0,80000000,00000000,80000000,ff816430,80000000,fcaac216
6289,13ef5e96,0e4f28f0,13502dba,fcaac216,80000000,ff7e9bd0,80000000,00000000,80000000,ff816430,80000000,fcaac216
6290,13ef3659,0e4f55cb,13502983,fcaac216,80000000,ff7e9bd0,80000000,00000000,80000000,ff816430,80000000,fcaac216
6291,13ef3659,0e4f55cb,13502983,fcaac216,80000000,ff7e9bd0,80000000,00000000,80000000,ff816430,80000000,fcaac216
6292,13ef0dec,0e4f81c7,13502547,fcaac216,80000000,ff7e9bd0,80000000,00000000,80000000,ff816430,80000000,fcaac216
6293,13ef0dec,0e4f81c7,13502547,fcaac216,80000000,ff7e9bd0,80000000,00000000,80000000,ff816430,80000000,fcaac216
6294,13eee54f,0e4fab2a,13502106,fcaac216,80000000,ff7e9bd0,80000000,00000000,80000000,ff816430,80000000,fcaac216
6295,13eee54f,0e4fab2a,13502106,fcaac216,80000000,ff7e9bd0,80000000,00000000,80000000,ff816430,80000000,fcaac216
6296,13eebc82,0e4fd1b2,13501cc0,fcaac216,80000000,ff7e9bd0,80000000,00000000,80000000,ff816430,80000000,fcaac216
6297,13eebc82,0e4fd1b2,13501cc0,fcaac216,80000000,ff7e9bd0,80000000,00000000,80000000,ff816430,80000000,fcaac216
6298,13ee9386,0e4ff87d,13501875,fcaac216,80000000,ff7e9bd0,80000000,00000000,80000000,ff816430,80000000,fcaac216
6299,13ee9386,0e4ff87d,13501875,fcaac216,80000000,ff7e9bd0,80000000,00000000,80000000,ff816430,80000000,fcaac216
6300,13ee6a5b,0e501ce3,13501425,fcaac216,80000000,ff7e9bd0,80000000,00000000,80000000,ff816430,80000000,fcaac216
