scene,frame,generation,pages,palettes,bytes,hash,decode_us,upload_us,snapshot_us
3562,4970,1451,3,9,21684,02fa55629a13d6cb,37.900,166.100,0.100
3563,4971,1452,3,9,21684,2bb48532a3d26aae,34.500,150.700,0.100
3564,4972,1453,3,9,21684,261225435d9d9826,36.000,191.300,0.400
3565,4973,1454,3,9,21684,3c4264c95cd642da,31.700,156.600,0.200
3566,4974,1455,3,9,21684,83bd169a5dbe5bfa,31.500,138.100,0.100
3567,4975,1456,3,8,20652,a1ec6559fe4df1be,31.800,143.500,0.200
3568,4976,1457,3,8,20652,f26b8d62a9667414,29.300,141.700,0.200
3569,4977,1458,3,7,19620,5bc7b7424c5efe1a,33.100,151.100,0.500
3570,4978,1459,3,7,19620,bffd12e75dd0313e,29.600,138.700,0.200
3571,4979,1460,3,7,19620,6186d37918513846,29.900,183.000,0.100
3572,4980,1461,3,6,18588,4271c6787641694d,31.400,744.200,0.100
3573,4981,1462,3,6,18588,43e944b7196964b6,29.500,213.500,0.400
3574,4982,1463,3,6,18588,ce8b25e643c92f47,30.400,163.600,0.500
3575,4983,1464,3,6,18588,956b26eef65c8930,55.000,167.300,0.100
3576,4984,1465,3,6,18588,4c7a463972e883c7,37.000,161.600,0.100
3577,4985,1466,3,6,18588,7528f9f03e1c77b1,42.600,208.500,0.400
3578,4986,1467,3,6,18588,86f4fd712b7dbb83,28.700,148.200,0.100
3579,4987,1468,3,6,18588,0fb3a09a038f3d6e,28.900,196.600,0.300
3580,4988,1469,3,6,18588,7fb1de43c477e62a,29.100,157.500,0.400
3581,4989,1470,3,6,18588,60ba3ddcf1b93645,29.400,144.500,0.200
3582,4990,1471,3,6,18588,025917406cb10d7b,28.400,140.800,0.100
3583,4991,1472,3,6,18588,44575096a9edfd67,28.300,130.900,0.100
3584,4992,1473,3,6,18588,cb0236e07c2a488f,34.200,163.200,0.100
3585,4993,1474,3,6,18588,9b24b8dd73503b77,27.300,141.800,0.100
3586,4994,1475,3,6,18588,71137e031a777d16,28.000,460.500,0.400
3587,4995,1476,3,6,18588,a7b84db2236977a1,30.400,158.200,0.300
3588,4996,1477,3,6,18588,e282568bb1e8bfc8,30.600,148.400,0.200
3589,4997,1478,3,6,18588,ac68510af593ca4c,30.900,198.200,0.100
3590,4998,1479,3,6,18588,c31ecb18e39fb749,30.500,259.600,0.300
3591,4999,1480,3,6,18588,86229aca1a8f92ea,32.100,179.200,0.100
3592,5000,1481,3,6,18588,dc37e815f3878525,41.300,193.400,0.200
3593,5001,1482,3,6,18588,8b795e6f18113926,29.500,157.600,0.100
3594,5002,1483,3,6,18588,b7a4a94d948a6d73,39.700,143.900,0.100
3595,5003,1484,3,6,18588,e55fca21d16070ff,34.300,176.600,0.100
3596,5004,1485,3,6,18588,9867e3d41bdb48c1,29.100,197.100,0.100
3597,5005,1486,3,5,17556,e0bd5188cfddd195,29.200,142.300,0.100
3598,5006,1487,3,5,17556,bb6b8e94a38d259d,27.800,180.300,0.100
3599,5007,1488,3,5,17556,e0db9e03540a942d,26.700,147.600,0.300
3600,5008,1489,3,5,17556,72c817206b931533,27.900,150.600,0.100
3601,5009,1490,3,5,17556,f57c0809439c5cc4,36.100,209.700,1.300
3602,5010,1491,3,5,17556,db84b9d95fbcf731,27.000,150.700,0.400
3603,5011,1492,3,5,17556,cb291b3448316934,35.100,144.600,0.200
3604,5012,1493,3,5,17556,025af36b6d3103f5,28.700,175.900,0.100
3605,5013,1494,3,5,17556,59f5a89f9e677dc8,29.800,135.700,0.400
3606,5014,1495,3,5,17556,3c9ecc5f83b73313,27.400,159.500,0.100
3607,5015,1496,3,5,17556,524b871b1f41eb2a,28.400,172.500,0.100
3608,5016,1497,3,5,17556,313c5b69eefb4966,27.000,167.300,0.100
3609,5017,1498,3,5,17556,c13450e022d575b1,27.800,201.000,0.100
3610,5018,1499,3,5,17556,db2b9415e9b65fb7,35.200,144.300,0.100
3611,5019,1500,3,5,17556,10e1776c4f1e8096,29.500,173.300,0.500
3612,5020,1501,3,5,17556,edac472dee60d29e,27.100,150.300,0.100
3613,5021,1502,3,5,17556,bfadb265206fe934,29.400,218.700,0.200
3614,5022,1503,3,5,17556,510fd25cd78ba5af,28.300,163.600,0.100
3615,5023,1504,3,6,18588,f4b1479784c49300,28.100,148.000,0.100
3616,5024,1505,3,6,18588,a70bc2d47a0e884f,31.000,156.400,0.200
3617,5025,1506,3,6,18588,41c2912fb1c591b6,28.200,180.900,0.400
3618,5026,1507,3,6,18588,d47da2db49d932ab,30.600,199.000,0.200
3619,5027,1508,3,6,18588,152f244fa4e68361,29.800,152.900,0.400
3620,5028,1509,3,6,18588,a39ce3a52bae7646,28.700,134.500,0.100
3621,5030,1510,3,5,17556,46da2b1293e74f6c,27.700,214.800,0.100
3622,5032,1511,3,5,17556,8795f4d981145517,33.600,203.900,0.100
3623,5033,1512,3,4,16524,b459d655f6ceb4c7,26.100,128.900,0.100
3624,5034,1513,3,5,17556,d0af092f3261256a,27.600,172.200,0.100
3625,5035,1514,3,4,16524,c05ef80a267188f1,27.900,187.100,0.100
3626,5036,1515,3,4,16524,2453934f2733cbb2,27.500,195.800,0.400
3627,5037,1516,3,8,20652,67b1f705c630ccb0,29.100,142.800,0.100
3628,5038,1517,3,7,19620,754b68a34b6e308d,35.800,173.600,0.200
3629,5039,1518,3,7,19620,405bad8b31f92829,27.600,150.600,0.100
3630,5040,1519,3,7,19620,b602c84580d2b1d4,31.800,712.200,0.100
3631,5041,1520,3,7,19620,1cf4ce0724d5a57d,28.900,209.700,0.100
3632,5042,1521,3,7,19620,10b8e083b5a5af09,39.700,241.100,0.300
3633,5043,1522,3,9,21684,e5dbd441d1cf43d6,32.100,151.000,0.100
3634,5044,1523,3,8,20652,4c6ec81f0b620122,33.500,149.100,0.100
3635,5045,1524,4,9,25784,be7063029129a00b,76.700,206.000,0.100
3636,5046,1525,3,9,21684,2d3a3376a0fba166,34.200,186.000,1.200
3637,5047,1526,4,7,23720,755471e18d985743,34.300,143.000,0.100
3638,5048,1527,3,10,22716,269f2a869d312772,32.600,136.300,0.300
3639,5049,1528,4,8,24752,64d847fe3fdde782,34.400,145.200,0.400
3640,5050,1529,3,4,16524,24116c43970192b0,26.600,152.000,0.400
3641,5051,1530,4,4,20624,577b4ec8575bfea8,29.100,161.400,1.100
3642,5052,1531,3,4,16524,eebd8fc2afe1a048,44.100,206.100,0.300
3643,5053,1532,4,4,20624,7de82d20e804285e,28.400,141.600,0.100
3644,5054,1533,3,2,14460,d8a1100823a53234,26.500,186.300,0.100
3645,5055,1534,4,3,19592,e0078a3cb6da62e9,32.900,204.800,0.600
3646,5056,1535,3,4,16524,f9d4d3698863aff3,25.300,184.100,0.200
3647,5057,1536,4,4,20624,1443eed1fe4db289,30.100,170.500,0.400
3648,5058,1537,3,4,16524,1249832fa186394b,29.300,225.700,0.100
3649,5059,1538,4,5,21656,f1fcc5c91caf26c7,30.600,176.000,0.100
3650,5060,1539,3,5,17556,30639ff823ef415b,30.800,151.500,0.100
3651,5061,1540,4,5,21656,00c1fb97cf582aa5,31.700,143.700,0.100
3652,5062,1541,3,7,19620,3f04f06f8e9bcafb,28.800,147.400,0.100
3653,5063,1542,4,6,22688,b12b09e5c90cc519,31.900,218.500,0.300
3654,5064,1543,3,8,20652,fd5c172f28120b35,30.500,181.400,0.200
3655,5065,1544,4,12,28880,665c6d994611a1d2,41.600,229.600,0.100
3656,5066,1545,3,12,24780,66a70b322319c0c3,33.700,150.700,0.100
3657,5067,1546,4,12,28880,4e41fbaa0eeaab62,47.500,152.600,0.200
3658,5068,1547,3,12,24780,ccb6d7d1300f1c20,37.000,295.900,0.400
3659,5069,1548,3,12,24780,dcdb37799636935a,37.600,166.700,0.100
3660,5070,1549,3,12,24780,aaeaaaeb8eb4a902,35.900,176.500,0.100
3661,5071,1550,4,13,29912,1469cec7d0d2701f,40.000,187.400,0.100
3662,5072,1551,3,13,25812,602acf5f05372eb9,43.500,215.800,0.100
3663,5073,1552,4,14,30944,ac2a7558f14cdbd4,40.700,178.000,0.100
3664,5074,1553,3,14,26844,52df35a299463f45,35.700,182.600,0.400
3665,5075,1554,3,14,26844,33e42a58fcd23323,35.700,156.100,0.200
3666,5076,1555,3,14,26844,038757fc0e719812,39.100,184.200,0.300
3667,5077,1556,3,14,26844,10d215f87d9b0a80,36.300,149.200,0.400
3668,5078,1557,3,15,27876,3d88c99b543b64a5,66.000,169.600,0.100
3669,5079,1558,3,15,27876,f4a42f7b46cc45d9,54.300,217.500,0.400
3670,5080,1559,3,15,27876,5f8e6c92374ca9bc,43.300,169.100,0.200
3671,5081,1560,3,15,27876,4c931002926bc5c4,37.400,185.900,0.100
3672,5082,1561,3,15,27876,30ba24944d4d0efe,36.800,142.400,0.100
3673,5083,1562,3,7,19620,222e17f7e64cc78f,31.500,159.000,0.100
3674,5084,1563,3,8,20652,56e053576634672e,29.400,172.200,0.300
3675,5085,1564,3,8,20652,69038d7ce12428c9,42.500,184.000,0.200
3676,5086,1565,3,10,22716,a84c2845a8f81010,33.500,160.900,0.100
3677,5087,1566,3,11,23748,fab01fb37df52d12,35.300,155.600,0.200
3678,5088,1567,3,11,23748,d4d8bab82814f2d1,31.400,142.100,0.100
3679,5089,1568,3,13,25812,58f682b753501718,35.600,150.000,0.400
3680,5090,1569,3,13,25812,49b3bd0e40f02fc2,34.400,170.700,0.400
3681,5091,1570,3,13,25812,4671256b1076c5e4,35.100,158.200,0.100
3682,5092,1571,3,15,27876,3108860c37a3337c,36.500,150.800,0.200
3683,5093,1572,3,16,28908,cfff70097f72a4a5,67.400,188.300,0.200
3684,5094,1573,3,16,28908,389bf8d99b66e79d,41.100,152.000,0.200
3685,5095,1574,3,16,28908,4f569d9fdf844456,38.900,144.400,0.200
3686,5096,1575,3,16,28908,202ac07a0b51f8ca,37.700,136.500,0.100
3687,5097,1576,3,16,28908,9555fafd09d2f8c8,44.800,166.800,0.100
3688,5098,1577,3,16,28908,4e1bfca698cf71b0,50.800,181.100,0.100
3689,5099,1578,3,16,28908,959e85c236339bf4,40.300,168.600,0.100
3690,5100,1579,3,16,28908,f6d7d22a95e90c6c,42.700,701.600,0.500
3691,5101,1580,3,16,28908,6e66cdb3d1103c74,49.700,212.500,0.100
3692,5102,1581,3,16,28908,31625bf8f22c4697,38.400,146.400,0.400
3693,5103,1582,3,17,29940,95f067314e4bd101,40.300,197.500,0.200
3694,5104,1583,3,17,29940,90211f8536e77f3e,41.500,165.900,0.400
3695,5105,1584,3,17,29940,202d28bccdbf34c6,41.600,148.400,0.400
3696,5106,1585,3,17,29940,f7f5d0e8491a35de,154.300,147.800,0.100
3697,5107,1586,3,17,29940,c1c1f4023193ca99,42.900,208.800,0.400
3698,5108,1587,3,17,29940,b510e25a38c2dce7,37.700,148.700,0.200
3699,5109,1588,3,17,29940,3a064c86670075b6,40.600,174.500,0.100
3700,5110,1589,3,17,29940,1129dfa8974bb90d,41.100,254.800,0.400
3701,5111,1590,3,17,29940,d2c51a3000c53144,39.400,212.200,0.100
3702,5112,1591,3,17,29940,e0b73e3d897792e6,41.500,160.100,0.100
3703,5113,1592,3,17,29940,bca1c04a0d515a6d,41.500,202.200,0.100
3704,5114,1593,3,17,29940,e3cb6ff33cedf992,43.600,213.000,1.200
3705,5115,1594,3,17,29940,107ac8863eab1b64,56.000,425.000,0.200
3706,5116,1595,3,17,29940,d81741e764d9dfde,39.800,155.500,0.100
3707,5117,1596,3,17,29940,e883da923d95eeb5,50.100,204.200,0.100
3708,5118,1597,3,17,29940,4be696fc06d796f9,39.200,143.200,0.100
3709,5119,1598,3,17,29940,1528f7fbe5666aca,41.600,151.600,0.100
3710,5120,1599,3,17,29940,a35f6f8c290e6247,38.600,166.800,0.100
3711,5121,1600,3,17,29940,6ce6b3eeee1fbf18,40.800,212.100,0.100
3712,5122,1601,3,17,29940,fc5b8ade0f4e1998,41.000,149.000,0.200
3713,5123,1602,3,17,29940,1aff6819558bd6b7,46.400,173.400,0.100
3714,5124,1603,3,18,30972,f8e1eb44459c7517,42.100,150.600,0.400
3715,5125,1604,3,18,30972,9b58584660868f1b,42.600,181.500,0.100
3716,5126,1605,3,18,30972,f0f894c861124c9f,40.400,143.700,0.100
3717,5127,1606,3,18,30972,3139bc2da614e64a,38.000,150.000,0.100
3718,5128,1607,3,18,30972,2e0956a541f2c56e,45.500,246.600,0.200
3719,5129,1608,3,18,30972,9d958646da30de23,41.300,154.900,0.300
3720,5130,1609,3,18,30972,b684f81ab603ffa4,41.300,147.300,0.100
3721,5131,1610,3,18,30972,1478b52de3faef38,44.100,178.500,0.200
3722,5132,1611,3,18,30972,5f2b3aa652a15efc,41.300,174.700,0.200
3723,5133,1612,3,18,30972,e72875dd0048949f,39.600,143.000,0.100
3724,5134,1613,3,17,29940,248335fcf874d79e,40.000,159.900,0.100
3725,5135,1614,3,17,29940,6f2f9a7601307bc1,41.100,155.000,0.200
3726,5136,1615,3,17,29940,43f96bd26d0ab093,48.300,209.000,0.200
3727,5137,1616,3,17,29940,dc6a72db2242a0cb,62.800,193.100,0.100
3728,5138,1617,3,17,29940,9307cabb4aa0c850,39.800,137.800,0.200
3729,5139,1618,3,17,29940,072250eba978b787,38.800,135.700,0.100
3730,5140,1619,3,17,29940,0a871a67ecf58b21,42.200,165.200,0.100
3731,5141,1620,3,17,29940,d94b11f2d428e171,41.300,159.400,0.100
3732,5142,1621,3,17,29940,0d370da5845ced63,41.800,157.800,0.100
3733,5143,1622,3,17,29940,87d86b13e4588f9a,40.100,146.400,0.400
3734,5144,1623,3,17,29940,83e0dbe73b2419ae,38.400,377.200,0.100
3735,5145,1624,3,17,29940,7a9aa429796b0fb6,38.800,165.100,0.100
3736,5146,1625,3,17,29940,ebc365e6fc1e154f,38.800,151.100,0.100
3737,5147,1626,3,17,29940,40a7ce36b8d602cf,40.900,197.600,0.400
3738,5148,1627,3,17,29940,7dea240dc7508bd0,38.700,143.900,0.100
3739,5149,1628,3,17,29940,6bffc5b90dc8d334,40.900,152.000,0.400
3740,5150,1629,3,17,29940,ba5560f80647b017,46.700,165.600,0.200
3741,5151,1630,3,17,29940,9409071cc3544099,42.600,148.900,0.100
3742,5152,1631,3,17,29940,265259e83d23b78c,55.500,155.700,0.100
3743,5153,1632,3,17,29940,5b6691a626b62047,41.400,219.200,0.400
3744,5154,1633,3,17,29940,be804871bb530276,37.500,146.600,0.200
3745,5155,1634,3,17,29940,6213e368af276773,42.900,146.900,0.100
3746,5156,1635,3,17,29940,01a3ec384808aea5,39.400,143.800,0.200
3747,5157,1636,3,17,29940,1721eff79d725ce9,40.100,154.700,0.100
3748,5158,1637,3,17,29940,ffb854f8c630ae17,38.000,139.000,0.100
3749,5159,1638,3,17,29940,85ab2e484f76dfea,41.200,317.000,0.300
3750,5160,1639,3,17,29940,814cdf38be5fa59a,44.800,778.500,0.100
3751,5161,1640,3,17,29940,adac5a10196c5b04,40.900,167.500,0.100
3752,5162,1641,3,17,29940,1c887baf4d3e987d,40.800,148.300,0.100
3753,5163,1642,3,17,29940,084153aef4f9d7ab,44.800,263.000,0.100
3754,5164,1643,3,16,28908,ad857b8e160ab746,42.300,250.300,0.300
3755,5165,1644,3,16,28908,cc353f8628debf31,40.800,157.200,0.500
3756,5166,1645,3,16,28908,18bc16a4c70e0495,40.200,177.700,0.100
3757,5167,1646,3,16,28908,a59246a35bea79c2,39.700,185.300,0.300
3758,5168,1647,3,16,28908,25f0c75c26784fd3,36.800,144.500,0.100
3759,5169,1648,3,16,28908,fae613d3699cde00,38.900,185.100,0.200
3760,5170,1649,3,16,28908,30dc2ee36137929b,43.800,212.400,0.400
3761,5171,1650,3,16,28908,f66196017ea79959,40.100,167.600,0.500
3762,5172,1651,3,16,28908,46e4e8f0890fa92d,37.400,153.800,0.100
3763,5173,1652,3,16,28908,08569b98144c4c20,39.900,240.500,0.400
3764,5174,1653,3,16,28908,829cc2e39fabf7f6,37.700,131.700,0.100
3765,5175,1654,3,16,28908,6568ef22cd2c65b0,38.100,151.000,0.100
3766,5176,1655,3,16,28908,8eb79811413552c2,39.500,200.700,0.100
3767,5177,1656,3,16,28908,e732da1fa382abab,38.300,145.300,0.100
3768,5178,1657,3,16,28908,bf176755ae224dde,35.100,135.400,0.100
3769,5179,1658,3,16,28908,1c3af69d3a00da70,37.000,152.400,0.100
3770,5180,1659,3,16,28908,10ce234ea571875a,52.100,171.900,0.500
3771,5181,1660,3,16,28908,3dba2d3688c6f37d,37.800,142.900,0.400
3772,5182,1661,3,16,28908,4c47690729c91fb2,36.000,165.600,0.200
3773,5183,1662,3,16,28908,c5a5869b46644e5d,37.900,145.000,0.100
3774,5184,1663,3,16,28908,b6ffa4177b3be662,41.000,175.600,0.100
3775,5185,1664,3,16,28908,9069535880932765,37.900,172.100,0.200
3776,5186,1665,3,16,28908,1d793828791d5a87,37.900,145.000,0.100
3777,5187,1666,3,16,28908,0466f58c02651e51,37.600,154.300,0.100
3778,5188,1667,3,16,28908,83ea7a4c293acd45,37.300,176.900,0.300
3779,5189,1668,3,16,28908,3bc553b0f59270d6,38.300,142.400,0.100
3780,5190,1669,3,16,28908,0d1a8f0dbdaed90f,40.500,184.200,0.100
3781,5191,1670,3,16,28908,221a890a26b92261,40.300,154.000,0.200
3782,5192,1671,3,16,28908,d3be26b882bcdfb1,37.800,158.700,0.500
3783,5193,1672,3,16,28908,77502248096632a4,40.600,158.100,0.100
3784,5194,1673,3,16,28908,0ca381b42df36f8c,43.600,176.200,0.200
3785,5195,1674,3,16,28908,89c70e483c0c2a3b,38.600,185.300,0.400
3786,5197,1675,3,16,28908,ed36d5cf9e5e3481,38.800,151.400,0.100
3787,5198,1676,3,16,28908,b1bc36880aaa123b,39.100,256.200,0.400
3788,5199,1677,3,16,28908,b76a5189a1c26abb,41.900,196.600,0.200
3789,5200,1678,3,16,28908,4bd3190f91ca5dd6,39.800,167.700,0.500
3790,5201,1679,3,16,28908,37eedd6fa24bdfb0,37.300,143.700,0.100
3791,5202,1680,3,16,28908,cf8ef837fc5c4f9d,37.500,140.200,0.100
3792,5203,1681,3,16,28908,ce4314338623a44e,37.900,145.800,0.200
3793,5204,1682,3,16,28908,41fc7565786cb8e3,40.800,149.500,0.300
3794,5205,1683,3,16,28908,fa67b04c47f24153,41.800,173.800,0.100
3795,5206,1684,3,16,28908,0b48d491ac18767b,37.700,210.300,0.200
3796,5207,1685,3,16,28908,f3f089dbf1b6d68c,42.400,134.200,0.100
3797,5208,1686,3,16,28908,83a38c82dfe79cee,42.300,184.100,0.100
3798,5209,1687,3,16,28908,0ff497b20b1a2732,42.000,160.500,0.100
3799,5210,1688,3,16,28908,4932484027da6a9a,43.400,214.000,0.100
3800,5211,1689,3,16,28908,d45aacba9972d258,39.100,163.600,0.100
3801,5212,1690,3,16,28908,d0cbb98d06ff047d,39.800,140.100,0.100
3802,5213,1691,3,16,28908,4158aeb60212381c,39.700,285.600,0.000
3803,5214,1692,3,16,28908,7eac87f354c21369,56.800,192.400,0.400
3804,5215,1693,3,16,28908,8ac8cb9d62cb52d7,35.900,169.900,0.100
3805,5216,1694,3,16,28908,8b6f6ec17210b199,37.200,209.600,0.100
3806,5217,1695,3,16,28908,9c9d9d3997516158,41.700,165.700,0.100
3807,5218,1696,3,16,28908,2aa6b3676ad833b9,40.400,150.600,0.200
3808,5219,1697,3,16,28908,e5f42a1ce8a3c2d3,37.100,181.200,0.100
3809,5220,1698,3,16,28908,679c584af8f97da2,58.900,792.100,0.200
3810,5221,1699,3,16,28908,04726a032577a1f4,42.600,244.700,0.200
3811,5222,1700,3,16,28908,3f383468cf58bf2e,39.600,158.000,0.100
3812,5223,1701,3,16,28908,e971e904791610bd,40.500,227.600,0.300
3813,5224,1702,3,16,28908,3a97a532371ca09e,39.700,169.400,0.200
3814,5225,1703,3,16,28908,c3179ecbfffa739b,37.700,147.500,0.100
3815,5226,1704,3,16,28908,97926373ecf63f73,41.900,140.200,0.100
3816,5227,1705,3,16,28908,d1d3460a6d8484b5,38.900,187.400,0.300
3817,5228,1706,3,16,28908,7cc41d89e2bff736,38.200,204.800,0.200
3818,5229,1707,3,16,28908,ec65fc087cc5d48e,38.800,148.100,0.100
3819,5230,1708,3,16,28908,1e158ba9b839367b,39.700,147.300,0.100
3820,5231,1709,3,16,28908,495670521bf09f11,40.800,175.400,0.300
3821,5232,1710,3,16,28908,97f540e7b77f8e07,39.000,150.000,0.100
3822,5233,1711,3,16,28908,3873f93fd25a8d55,39.100,165.600,0.200
3823,5234,1712,3,16,28908,13e1d883d88cae09,40.000,147.300,0.200
3824,5235,1713,3,16,28908,012f03e1441a81eb,36.100,154.500,0.200
3825,5236,1714,3,16,28908,e751f666fa7192fc,38.900,134.100,0.400
3826,5237,1715,3,16,28908,055ecc5d198f84a9,37.700,267.800,0.100
3827,5238,1716,3,16,28908,066aef48112795b1,48.800,209.300,0.100
3828,5239,1717,3,16,28908,f8fc14471599d204,60.500,161.400,0.200
3829,5240,1718,3,16,28908,f8ade08afb245583,35.800,145.300,0.100
3830,5241,1719,3,16,28908,6b88a8a9f8dede0c,38.600,164.600,0.100
3831,5242,1720,3,16,28908,5d22bac3e8145974,38.600,144.700,0.500
3832,5244,1721,3,16,28908,38520a95c5f8d95f,38.700,201.900,0.100
3833,5246,1722,3,16,28908,097e358f64a59a8a,37.700,197.100,0.100
3834,5247,1723,3,16,28908,5b150fdd1917c64f,71.400,167.200,0.100
3835,5248,1724,3,16,28908,07bdcc7d3b20b6f5,40.000,204.700,0.100
3836,5249,1725,3,16,28908,e8d149c19b72f1f5,38.300,140.500,0.100
3837,5250,1726,3,16,28908,477064bc19001225,39.300,143.200,0.200
3838,5251,1727,3,16,28908,e77e6cd7f99ef7a0,36.200,153.800,0.100
3839,5252,1728,3,16,28908,8b5c6f45e0eeddc2,37.900,133.700,0.100
3840,5253,1729,3,16,28908,e69dcdfc8f9991d0,36.000,159.700,0.400
3841,5254,1730,3,16,28908,c764d8a83463e4b1,37.900,150.300,0.100
3842,5255,1731,3,16,28908,7ef6daa6f2003414,39.200,162.700,0.400
3843,5256,1732,3,16,28908,5c1a6713c442a222,47.300,191.200,0.200
3844,5257,1733,3,16,28908,f81bfd2ecd28a3c4,39.500,176.300,0.400
3845,5258,1734,3,16,28908,55cd3442ca3e2099,40.100,157.800,0.200
3846,5259,1735,3,16,28908,cc1756a40c8ddffd,40.500,195.400,0.500
3847,5260,1736,3,16,28908,6e4d6f3bf33149b7,39.100,223.300,0.400
3848,5261,1737,3,16,28908,526dd4cd30efd97c,39.400,186.000,0.200
3849,5262,1738,3,16,28908,31431bde68b54fc3,40.800,168.900,0.400
3850,5263,1739,3,16,28908,59ac8ef7b7ee4f1e,38.200,145.300,0.400
3851,5264,1740,3,16,28908,39a8af2535fff60f,36.900,147.300,0.400
3852,5265,1741,3,16,28908,671660c8e2ff13c7,37.700,160.500,0.100
3853,5266,1742,3,16,28908,8881c7b89394bcba,38.800,148.000,0.100
3854,5267,1743,3,16,28908,567bd8b4badbe791,62.100,164.200,0.100
3855,5268,1744,3,16,28908,b0881dde4f82e180,39.300,143.000,0.200
3856,5269,1745,3,16,28908,0ed5221917016052,37.200,144.700,0.200
3857,5270,1746,3,16,28908,dd9b90edc60b961f,39.900,182.300,0.200
3858,5271,1747,3,16,28908,267b67075d7b5ee6,37.500,145.600,0.200
3859,5272,1748,3,16,28908,4484a252c6f86491,46.900,158.800,0.100
3860,5273,1749,3,16,28908,7596b583a9541ca5,38.300,163.800,0.300
3861,5274,1750,3,16,28908,f28702e792a305f5,37.600,153.600,0.100
3862,5275,1751,3,16,28908,510549b382116a21,38.700,158.300,0.400
3863,5276,1752,3,16,28908,a8a44b433d245905,43.600,154.700,0.200
3864,5277,1753,3,16,28908,62bcece73af5658e,38.600,199.300,0.300
3865,5278,1754,3,16,28908,c6ff28f90bed02d5,38.900,172.300,0.100
3866,5279,1755,3,16,28908,ece97ddd9b309b73,39.400,232.800,0.300
3867,5280,1756,3,16,28908,42c3d3a6d807e8d5,42.700,604.800,0.200
3868,5281,1757,3,16,28908,291e7adb61b319e4,40.100,187.000,0.100
3869,5282,1758,3,16,28908,be2e72ceacd4fcc0,38.800,280.700,0.500
3870,5283,1759,3,16,28908,e786e723df59bde1,36.700,196.400,0.400
3871,5284,1760,3,16,28908,5513480621ebae0a,38.000,176.500,0.200
3872,5285,1761,3,16,28908,564ec17e933cad48,42.000,148.700,0.400
3873,5286,1762,3,16,28908,59edd8bfa09b095a,40.600,140.900,0.100
3874,5287,1763,3,16,28908,53bfabee6e479b1d,38.200,143.300,0.100
3875,5288,1764,3,16,28908,89900b813daaccdb,40.800,175.600,0.100
3876,5289,1765,3,16,28908,45cee3ddc70f538d,37.700,205.500,0.300
3877,5290,1766,3,16,28908,3b20fd5678a5dfd8,37.000,136.900,0.100
3878,5291,1767,3,16,28908,ff20e4ccb519ae5b,38.300,144.200,0.100
3879,5292,1768,3,16,28908,8aa51b52f3fd2f82,38.800,146.600,0.100
3880,5293,1769,3,15,27876,ee30bd4aaaacc424,38.000,195.200,0.400
3881,5294,1770,3,15,27876,fe95c27dfc049fc6,36.400,132.800,0.200
3882,5295,1771,3,15,27876,718275845c43057c,46.800,153.300,0.100
3883,5296,1772,3,15,27876,10692a38862d0981,37.700,162.100,0.300
3884,5297,1773,3,15,27876,547e1775e17d3441,36.300,333.700,0.400
3885,5298,1774,3,14,26844,74a2b2b63f6d527d,42.500,177.500,0.200
3886,5299,1775,3,14,26844,f7d9695e07114c09,36.500,150.300,0.500
3887,5300,1776,3,14,26844,22733f2422150213,37.000,156.900,0.100
3888,5301,1777,3,14,26844,cf2a6ebe3d515434,39.000,177.900,0.400
3889,5302,1778,3,14,26844,de2daa6d4e976eb8,37.700,220.800,0.100
3890,5303,1779,3,14,26844,54a5026f67a57d82,37.600,176.600,0.100
3891,5304,1780,3,14,26844,06fe1f488c24028d,37.500,172.900,0.100
3892,5305,1781,3,14,26844,044d79ab32c41f33,37.700,145.600,0.100
3893,5306,1782,3,13,25812,52e902c0a59847d7,34.400,141.400,0.100
3894,5307,1783,3,13,25812,e83a02acd6983ed6,33.700,140.100,0.200
3895,5308,1784,3,13,25812,d90c09f7514a7fc1,36.500,191.100,0.400
3896,5309,1785,3,13,25812,16a348ce60dac0af,36.200,151.200,0.300
3897,5310,1786,3,13,25812,a82dc12a9dbab571,35.200,224.900,0.100
3898,5311,1787,3,13,25812,7d77307c4c87f6a0,34.600,150.900,0.100
3899,5312,1788,3,13,25812,b98e132621fa0583,35.300,147.600,0.100
3900,5313,1789,3,13,25812,864746beb32fff0d,36.200,219.300,0.400
3901,5314,1790,3,12,24780,9605471e818a6f8b,34.600,163.400,0.100
3902,5315,1791,3,12,24780,1b7a631fbe402c65,45.200,142.100,0.400
3903,5316,1792,3,12,24780,59c00e549c1db34e,34.400,139.700,0.100
3904,5317,1793,3,12,24780,160e830561c45e7d,137.800,169.800,0.500
3905,5318,1794,3,12,24780,87c65d40f49b1d12,33.700,148.600,0.200
3906,5319,1795,3,12,24780,f5f88a8279584b74,36.100,189.700,0.100
3907,5320,1796,3,12,24780,5cdd4321adafbe86,33.000,178.600,0.100
3908,5321,1797,3,12,24780,7e1fd2a76b5ec938,35.700,197.400,0.100
3909,5322,1798,3,12,24780,793937d9a1f5a6a2,34.000,182.400,0.100
3910,5323,1799,3,12,24780,7bc99b60291bbf63,36.400,169.400,0.200
3911,5324,1800,3,12,24780,d34c3659be93ffdc,31.500,166.000,0.100
3912,5325,1801,3,12,24780,3ce0d393fee71367,35.900,154.300,0.100
3913,5326,1802,3,12,24780,e8b2722d58efd385,34.800,148.200,0.200
3914,5327,1803,3,12,24780,6c54f47800a7a1e0,33.500,185.700,0.300
