scene,frame,mode,quads,vertices,width,height,page,margin,snapshot,host_us
3250,4655,1,648,0,2736,4096,0,86,0,388.500
3251,4656,1,582,0,2736,4096,400,86,0,315.700
3252,4657,1,556,0,2736,4096,0,86,0,294.700
3253,4658,1,534,0,2736,4096,400,86,0,340.000
3254,4659,1,588,0,2736,4096,0,86,0,295.800
3255,4660,1,705,0,2736,4096,400,86,0,213.200
3256,4661,1,719,0,2736,4096,0,86,0,287.400
3257,4662,1,724,0,2736,4096,400,86,0,298.300
3258,4663,1,692,0,2736,4096,0,86,0,189.800
3259,4664,1,728,0,2736,4096,400,86,0,199.600
3260,4665,1,722,0,2736,4096,0,86,0,249.600
3261,4666,1,741,0,2736,4096,400,86,0,183.800
3262,4667,1,713,0,2736,4096,0,86,0,214.800
3263,4668,1,723,0,2736,4096,400,86,0,419.900
3264,4669,1,659,0,2736,4096,0,86,0,364.700
3265,4670,1,725,0,2736,4096,400,86,0,238.900
3266,4671,1,709,0,2736,4096,0,86,0,289.100
3267,4672,1,720,0,2736,4096,400,86,0,258.200
3268,4673,1,705,0,2736,4096,0,86,0,275.000
3269,4674,1,642,0,2736,4096,400,86,0,240.000
3270,4675,1,596,0,2736,4096,0,86,0,277.600
3271,4676,1,598,0,2736,4096,400,86,0,323.300
3272,4677,1,620,0,2736,4096,0,86,0,441.600
3273,4678,1,591,0,2736,4096,400,86,0,298.300
3274,4679,1,578,0,2736,4096,0,86,0,278.900
3275,4680,1,539,0,2736,4096,400,86,0,438.500
3276,4681,1,532,0,2736,4096,0,86,0,186.000
3277,4682,1,448,0,2736,4096,400,86,0,314.600
3278,4683,1,464,0,2736,4096,0,86,0,278.100
3279,4684,1,400,0,2736,4096,400,86,0,308.700
3280,4685,1,403,0,2736,4096,0,86,0,237.500
3281,4686,1,373,0,2736,4096,400,86,0,343.500
3282,4687,1,352,0,2736,4096,0,86,0,272.900
3283,4688,1,338,0,2736,4096,400,86,0,243.500
3284,4689,1,336,0,2736,4096,0,86,0,241.400
3285,4690,1,279,0,2736,4096,400,86,0,251.300
3286,4691,1,306,0,2736,4096,0,86,0,341.400
3287,4692,1,268,0,2736,4096,400,86,0,291.700
3288,4693,1,236,0,2736,4096,0,86,0,176.300
3289,4694,1,215,0,2736,4096,400,86,0,304.700
3290,4695,1,212,0,2736,4096,0,86,0,223.800
3291,4696,1,196,0,2736,4096,400,86,0,269.900
3292,4697,1,185,0,2736,4096,0,86,0,294.400
3293,4698,1,146,0,2736,4096,400,86,0,347.900
3294,4699,1,132,0,2736,4096,0,86,0,312.400
3295,4700,1,87,0,2736,4096,400,86,0,326.900
3296,4701,1,81,0,2736,4096,0,86,0,305.700
3297,4702,1,17,0,2736,4096,400,86,0,306.000
3298,4703,1,46,0,2736,4096,0,86,0,273.000
3299,4704,1,40,0,2736,4096,400,86,0,333.300
3300,4705,1,36,0,2736,4096,0,86,0,293.700
3301,4706,1,6,0,2736,4096,400,86,0,215.500
3302,4707,1,6,0,2736,4096,0,86,0,266.500
3303,4708,1,6,0,2736,4096,400,86,0,376.500
3304,4709,1,0,0,2736,4096,0,86,0,431.800
3305,4710,1,0,0,2736,4096,400,86,0,204.100
3306,4711,1,0,0,2736,4096,0,86,0,306.000
3307,4712,1,6,0,2736,4096,400,86,0,299.900
3308,4713,1,6,0,2736,4096,0,86,0,271.700
3309,4714,1,6,0,2736,4096,400,86,0,377.900
3310,4715,1,0,0,2736,4096,0,86,0,350.300
3311,4716,1,37,0,2736,4096,400,86,0,309.500
3312,4717,1,37,0,2736,4096,0,86,0,324.000
3313,4718,1,43,0,2736,4096,400,86,0,199.600
3314,4719,1,43,0,2736,4096,0,86,0,455.800
3315,4720,1,43,0,2736,4096,400,86,0,306.300
3316,4721,1,43,0,2736,4096,0,86,0,250.100
3317,4722,1,37,0,2736,4096,400,86,0,306.500
3318,4723,1,0,0,2736,4096,0,86,0,346.300
3319,4724,1,0,0,2736,4096,400,86,0,284.700
3320,4725,1,6,0,2736,4096,0,86,0,331.500
3321,4726,1,6,0,2736,4096,400,86,0,258.200
3322,4727,1,6,0,2736,4096,0,86,0,353.400
3323,4728,1,6,0,2736,4096,400,86,0,441.300
3324,4729,1,6,0,2736,4096,0,86,0,407.300
3325,4730,1,0,0,2736,4096,400,86,0,233.500
3326,4731,1,0,0,2736,4096,0,86,0,315.600
3327,4732,1,0,0,2736,4096,400,86,0,397.300
3328,4733,1,0,0,2736,4096,0,86,0,354.100
3329,4734,1,0,0,2736,4096,400,86,0,312.600
3330,4735,1,0,0,2736,4096,0,86,0,332.400
3331,4736,1,0,0,2736,4096,400,86,0,283.200
3332,4737,1,0,0,2736,4096,0,86,0,305.000
3333,4738,1,0,0,2736,4096,400,86,0,270.500
3334,4739,1,0,0,2736,4096,0,86,0,284.900
3335,4740,1,0,0,2736,4096,400,86,0,443.900
3336,4741,1,2,0,2736,4096,0,86,0,309.200
3337,4742,1,3,0,2736,4096,400,86,0,350.800
3338,4743,1,3,0,2736,4096,0,86,0,346.000
3339,4744,1,4,0,2736,4096,400,86,0,271.400
3340,4745,1,4,0,2736,4096,0,86,0,461.900
3341,4746,1,5,0,2736,4096,400,86,0,301.400
3342,4747,1,36,0,2736,4096,0,86,0,302.600
3343,4748,1,0,0,2736,4096,400,86,0,258.700
3344,4749,1,0,0,2736,4096,0,86,0,338.700
3345,4750,1,8,0,2736,4096,400,86,0,718.600
3346,4751,1,39,0,2736,4096,0,86,0,336.100
3347,4752,1,76,0,2736,4096,400,86,0,348.100
3348,4753,1,76,0,2736,4096,0,86,0,296.800
3349,4754,1,84,0,2736,4096,400,86,0,174.300
3350,4755,1,37,0,2736,4096,0,86,0,238.400
3351,4756,1,37,0,2736,4096,400,86,0,361.600
3352,4757,1,37,0,2736,4096,0,86,0,248.300
3353,4758,1,0,0,2736,4096,400,86,0,302.900
3354,4759,1,0,0,2736,4096,0,86,0,349.600
3355,4760,1,0,0,2736,4096,400,86,0,205.400
3356,4761,1,0,0,2736,4096,0,86,0,285.100
3357,4762,1,0,0,2736,4096,400,86,0,317.100
3358,4763,1,0,0,2736,4096,0,86,0,288.300
3359,4764,1,0,0,2736,4096,400,86,0,240.200
3360,4765,1,0,0,2736,4096,0,86,0,249.900
3361,4766,1,0,0,2736,4096,400,86,0,317.600
3362,4767,1,0,0,2736,4096,0,86,0,274.100
3363,4768,1,0,0,2736,4096,400,86,0,255.400
3364,4769,1,0,0,2736,4096,0,86,0,323.300
3365,4770,1,0,0,2736,4096,400,86,0,392.600
3366,4771,1,0,0,2736,4096,0,86,0,240.700
3367,4772,1,0,0,2736,4096,400,86,0,249.400
3368,4773,1,0,0,2736,4096,0,86,0,335.400
3369,4774,1,37,0,2736,4096,400,86,0,223.900
3370,4775,1,35,0,2736,4096,0,86,0,261.800
3371,4776,1,4,0,2736,4096,400,86,0,244.200
3372,4777,1,4,0,2736,4096,0,86,0,257.800
3373,4778,1,4,0,2736,4096,400,86,0,418.100
3374,4779,1,4,0,2736,4096,0,86,0,360.900
3375,4781,1,4,0,2736,4096,400,86,0,401.300
3376,4783,1,4,0,2736,4096,0,86,0,305.300
3377,4784,1,33,0,2736,4096,400,86,0,245.400
3378,4785,1,27,0,2736,4096,0,86,0,380.900
3379,4786,1,27,0,2736,4096,400,86,0,240.100
3380,4787,1,27,0,2736,4096,0,86,0,298.100
3381,4788,1,8,0,2736,4096,400,86,0,259.800
3382,4789,1,14,0,2736,4096,0,86,0,246.400
3383,4790,1,20,0,2736,4096,400,86,0,385.500
3384,4791,1,42,0,2736,4096,0,86,0,260.200
3385,4792,1,24,0,2736,4096,400,86,0,436.000
3386,4793,1,30,0,2736,4096,0,86,0,341.300
3387,4794,1,50,0,2736,4096,400,86,0,585.500
3388,4795,1,52,0,2736,4096,0,86,0,411.400
3389,4796,1,62,0,2736,4096,400,86,0,412.800
3390,4797,1,82,0,2736,4096,0,86,0,261.800
3391,4798,1,88,0,2736,4096,400,86,0,291.400
3392,4799,1,131,0,2736,4096,0,86,0,357.400
3393,4800,1,129,0,2736,4096,400,86,0,433.200
3394,4801,1,145,0,2736,4096,0,86,0,254.100
3395,4802,1,144,0,2736,4096,400,86,0,318.900
3396,4803,1,150,0,2736,4096,0,86,0,294.900
3397,4804,1,143,0,2736,4096,400,86,0,351.500
3398,4805,1,177,0,2736,4096,0,86,0,314.500
3399,4806,1,176,0,2736,4096,400,86,0,308.500
3400,4807,1,124,0,2736,4096,0,86,0,181.800
3401,4808,1,136,0,2736,4096,400,86,0,267.400
3402,4809,1,136,0,2736,4096,0,86,0,247.000
3403,4810,1,136,0,2736,4096,400,86,0,274.500
3404,4811,1,136,0,2736,4096,0,86,0,551.800
3405,4812,1,136,0,2736,4096,400,86,0,209.400
3406,4813,1,136,0,2736,4096,0,86,0,272.400
3407,4814,1,136,0,2736,4096,400,86,0,207.700
3408,4815,1,221,0,2736,4096,0,86,0,327.400
3409,4816,1,221,0,2736,4096,400,86,0,336.400
3410,4817,1,220,0,2736,4096,0,86,0,257.200
3411,4818,1,217,0,2736,4096,400,86,0,466.500
3412,4819,1,218,0,2736,4096,0,86,0,306.000
3413,4820,1,236,0,2736,4096,400,86,0,198.600
3414,4821,1,243,0,2736,4096,0,86,0,170.600
3415,4822,1,243,0,2736,4096,400,86,0,296.900
3416,4823,1,243,0,2736,4096,0,86,0,236.600
3417,4824,1,243,0,2736,4096,400,86,0,268.200
3418,4825,1,252,0,2736,4096,0,86,0,237.800
3419,4826,1,254,0,2736,4096,400,86,0,260.000
3420,4827,1,253,0,2736,4096,0,86,0,295.900
3421,4828,1,254,0,2736,4096,400,86,0,350.800
3422,4829,1,257,0,2736,4096,0,86,0,242.000
3423,4830,1,257,0,2736,4096,400,86,0,247.800
3424,4831,1,169,0,2736,4096,0,86,0,331.200
3425,4832,1,169,0,2736,4096,400,86,0,318.100
3426,4833,1,157,0,2736,4096,0,86,0,291.400
3427,4834,1,157,0,2736,4096,400,86,0,255.600
3428,4835,1,157,0,2736,4096,0,86,0,392.400
3429,4836,1,173,0,2736,4096,400,86,0,316.600
3430,4837,1,156,0,2736,4096,0,86,0,326.400
3431,4838,1,156,0,2736,4096,400,86,0,279.600
3432,4839,1,248,0,2736,4096,0,86,0,266.900
3433,4840,1,241,0,2736,4096,400,86,0,208.300
3434,4841,1,245,0,2736,4096,0,86,0,182.100
3435,4842,1,240,0,2736,4096,400,86,0,309.000
3436,4843,1,240,0,2736,4096,0,86,0,639.400
3437,4844,1,240,0,2736,4096,400,86,0,217.100
3438,4845,1,232,0,2736,4096,0,86,0,309.400
3439,4846,1,218,0,2736,4096,400,86,0,195.700
3440,4847,1,251,0,2736,4096,0,86,0,291.400
3441,4848,1,250,0,2736,4096,400,86,0,258.300
3442,4849,1,249,0,2736,4096,0,86,0,275.000
3443,4850,1,241,0,2736,4096,400,86,0,229.500
3444,4851,1,250,0,2736,4096,0,86,0,297.200
3445,4852,1,258,0,2736,4096,400,86,0,225.600
3446,4853,1,227,0,2736,4096,0,86,0,180.900
3447,4854,1,319,0,2736,4096,400,86,0,281.000
3448,4855,1,315,0,2736,4096,0,86,0,303.700
3449,4856,1,323,0,2736,4096,400,86,0,268.800
3450,4857,1,333,0,2736,4096,0,86,0,236.100
3451,4858,1,375,0,2736,4096,400,86,0,228.400
3452,4859,1,368,0,2736,4096,0,86,0,279.000
3453,4860,1,368,0,2736,4096,400,86,0,474.900
3454,4861,1,368,0,2736,4096,0,86,0,282.300
3455,4862,1,366,0,2736,4096,400,86,0,230.900
3456,4863,1,362,0,2736,4096,0,86,0,333.900
3457,4864,1,361,0,2736,4096,400,86,0,324.900
3458,4865,1,361,0,2736,4096,0,86,0,303.500
3459,4866,1,345,0,2736,4096,400,86,0,298.800
3460,4867,1,345,0,2736,4096,0,86,0,415.700
3461,4868,1,363,0,2736,4096,400,86,0,318.500
3462,4869,1,356,0,2736,4096,0,86,0,238.400
3463,4870,1,277,0,2736,4096,400,86,0,216.900
3464,4871,1,277,0,2736,4096,0,86,0,300.800
3465,4872,1,273,0,2736,4096,400,86,0,355.200
3466,4873,1,298,0,2736,4096,0,86,0,284.800
3467,4874,1,291,0,2736,4096,400,86,0,192.500
3468,4876,1,289,0,2736,4096,0,86,0,264.400
3469,4877,1,288,0,2736,4096,400,86,0,174.800
3470,4878,1,215,0,2736,4096,0,86,0,223.600
3471,4879,1,215,0,2736,4096,400,86,0,175.100
3472,4880,1,215,0,2736,4096,0,86,0,171.800
3473,4881,1,219,0,2736,4096,400,86,0,181.800
3474,4882,1,219,0,2736,4096,0,86,0,289.400
3475,4883,1,219,0,2736,4096,400,86,0,289.100
3476,4884,1,211,0,2736,4096,0,86,0,169.800
3477,4885,1,218,0,2736,4096,400,86,0,228.900
3478,4886,1,211,0,2736,4096,0,86,0,425.700
3479,4887,1,211,0,2736,4096,400,86,0,258.800
3480,4888,1,211,0,2736,4096,0,86,0,248.000
3481,4889,1,211,0,2736,4096,400,86,0,233.500
3482,4890,1,220,0,2736,4096,0,86,0,267.200
3483,4891,1,219,0,2736,4096,400,86,0,275.100
3484,4892,1,211,0,2736,4096,0,86,0,188.200
3485,4893,1,211,0,2736,4096,400,86,0,238.100
3486,4894,1,211,0,2736,4096,0,86,0,302.800
3487,4895,1,211,0,2736,4096,400,86,0,233.400
3488,4896,1,211,0,2736,4096,0,86,0,236.100
3489,4897,1,211,0,2736,4096,400,86,0,261.700
3490,4898,1,229,0,2736,4096,0,86,0,295.900
3491,4899,1,226,0,2736,4096,400,86,0,280.900
3492,4900,1,239,0,2736,4096,0,86,0,305.400
3493,4901,1,255,0,2736,4096,400,86,0,565.700
3494,4902,1,262,0,2736,4096,0,86,0,227.800
3495,4903,1,255,0,2736,4096,400,86,0,188.400
3496,4904,1,255,0,2736,4096,0,86,0,249.500
3497,4905,1,255,0,2736,4096,400,86,0,202.700
3498,4906,1,336,0,2736,4096,0,86,0,193.400
3499,4907,1,312,0,2736,4096,400,86,0,252.800
3500,4908,1,314,0,2736,4096,0,86,0,329.200
3501,4909,1,305,0,2736,4096,400,86,0,439.900
3502,4910,1,304,0,2736,4096,0,86,0,263.500
3503,4911,1,307,0,2736,4096,400,86,0,347.000
3504,4912,1,306,0,2736,4096,0,86,0,197.700
3505,4913,1,305,0,2736,4096,400,86,0,258.400
3506,4914,1,316,0,2736,4096,0,86,0,464.300
3507,4915,1,325,0,2736,4096,400,86,0,276.300
3508,4916,1,324,0,2736,4096,0,86,0,304.600
3509,4917,1,300,0,2736,4096,400,86,0,232.900
3510,4918,1,305,0,2736,4096,0,86,0,343.700
3511,4919,1,304,0,2736,4096,400,86,0,292.800
3512,4920,1,306,0,2736,4096,0,86,0,413.800
3513,4921,1,303,0,2736,4096,400,86,0,257.500
3514,4922,1,303,0,2736,4096,0,86,0,245.900
3515,4923,1,296,0,2736,4096,400,86,0,258.800
3516,4924,1,315,0,2736,4096,0,86,0,404.700
3517,4925,1,313,0,2736,4096,400,86,0,235.000
3518,4926,1,305,0,2736,4096,0,86,0,185.000
3519,4927,1,306,0,2736,4096,400,86,0,169.600
3520,4928,1,401,0,2736,4096,0,86,0,333.200
3521,4929,1,321,0,2736,4096,400,86,0,214.300
3522,4930,1,321,0,2736,4096,0,86,0,199.600
3523,4931,1,345,0,2736,4096,400,86,0,239.300
3524,4932,1,334,0,2736,4096,0,86,0,258.200
3525,4933,1,336,0,2736,4096,400,86,0,205.200
3526,4934,1,329,0,2736,4096,0,86,0,392.600
3527,4935,1,344,0,2736,4096,400,86,0,220.100
3528,4936,1,333,0,2736,4096,0,86,0,226.500
3529,4937,1,336,0,2736,4096,400,86,0,177.100
3530,4938,1,345,0,2736,4096,0,86,0,288.700
3531,4939,1,346,0,2736,4096,400,86,0,239.800
3532,4940,1,353,0,2736,4096,0,86,0,361.100
3533,4941,1,366,0,2736,4096,400,86,0,197.600
3534,4942,1,339,0,2736,4096,0,86,0,346.400
3535,4943,1,339,0,2736,4096,400,86,0,195.600
3536,4944,1,349,0,2736,4096,0,86,0,355.000
3537,4945,1,335,0,2736,4096,400,86,0,326.000
3538,4946,1,343,0,2736,4096,0,86,0,257.400
3539,4947,1,337,0,2736,4096,400,86,0,286.900
3540,4948,1,355,0,2736,4096,0,86,0,247.200
3541,4949,1,366,0,2736,4096,400,86,0,140.100
3542,4950,1,350,0,2736,4096,0,86,0,182.300
3543,4951,1,366,0,2736,4096,400,86,0,226.900
3544,4952,1,359,0,2736,4096,0,86,0,254.900
3545,4953,1,339,0,2736,4096,400,86,0,216.000
3546,4954,1,339,0,2736,4096,0,86,0,250.100
3547,4955,1,339,0,2736,4096,400,86,0,189.500
3548,4956,1,340,0,2736,4096,0,86,0,270.500
3549,4957,1,347,0,2736,4096,400,86,0,191.500
3550,4958,1,340,0,2736,4096,0,86,0,223.800
3551,4959,1,341,0,2736,4096,400,86,0,180.400
3552,4960,1,330,0,2736,4096,0,86,0,286.900
3553,4961,1,349,0,2736,4096,400,86,0,169.100
3554,4962,1,349,0,2736,4096,0,86,0,232.900
3555,4963,1,346,0,2736,4096,400,86,0,234.200
3556,4964,1,347,0,2736,4096,0,86,0,196.600
3557,4965,1,304,0,2736,4096,400,86,0,188.700
3558,4966,1,298,0,2736,4096,0,86,0,144.500
3559,4967,1,311,0,2736,4096,400,86,0,179.900
3560,4968,1,313,0,2736,4096,0,86,0,270.500
3561,4969,1,321,0,2736,4096,400,86,0,216.000
3562,4970,1,320,0,2736,4096,0,86,0,267.100
3563,4971,1,319,0,2736,4096,400,86,0,252.200
3564,4972,1,298,0,2736,4096,0,86,0,226.700
3565,4973,1,299,0,2736,4096,400,86,0,182.900
3566,4974,1,296,0,2736,4096,0,86,0,241.000
3567,4975,1,289,0,2736,4096,400,86,0,225.800
3568,4976,1,267,0,2736,4096,0,86,0,248.300
3569,4977,1,262,0,2736,4096,400,86,0,212.000
3570,4978,1,278,0,2736,4096,0,86,0,288.400
3571,4979,1,279,0,2736,4096,400,86,0,241.000
3572,4980,1,275,0,2736,4096,0,86,0,297.200
3573,4981,1,275,0,2736,4096,400,86,0,132.700
3574,4982,1,281,0,2736,4096,0,86,0,248.500
3575,4983,1,282,0,2736,4096,400,86,0,233.100
3576,4984,1,274,0,2736,4096,0,86,0,265.600
3577,4985,1,273,0,2736,4096,400,86,0,196.900
3578,4986,1,267,0,2736,4096,0,86,0,221.900
3579,4987,1,259,0,2736,4096,400,86,0,152.800
3580,4988,1,181,0,2736,4096,0,86,0,356.600
3581,4989,1,179,0,2736,4096,400,86,0,234.800
3582,4990,1,179,0,2736,4096,0,86,0,131.500
3583,4991,1,185,0,2736,4096,400,86,0,212.000
3584,4992,1,225,0,2736,4096,0,86,0,231.200
3585,4993,1,213,0,2736,4096,400,86,0,292.900
3586,4994,1,194,0,2736,4096,0,86,0,298.000
3587,4995,1,197,0,2736,4096,400,86,0,205.000
3588,4996,1,221,0,2736,4096,0,86,0,167.300
3589,4997,1,229,0,2736,4096,400,86,0,247.000
3590,4998,1,233,0,2736,4096,0,86,0,154.300
3591,4999,1,241,0,2736,4096,400,86,0,104.000
3592,5000,1,239,0,2736,4096,0,86,0,226.400
3593,5001,1,228,0,2736,4096,400,86,0,185.500
3594,5002,1,228,0,2736,4096,0,86,0,189.200
3595,5003,1,230,0,2736,4096,400,86,0,155.000
3596,5004,1,210,0,2736,4096,0,86,0,163.900
3597,5005,1,197,0,2736,4096,400,86,0,200.300
3598,5006,1,192,0,2736,4096,0,86,0,183.900
3599,5007,1,194,0,2736,4096,400,86,0,189.400
3600,5008,1,194,0,2736,4096,0,86,0,230.600
3601,5009,1,164,0,2736,4096,400,86,0,185.400
3602,5010,1,132,0,2736,4096,0,86,0,166.500
3603,5011,1,150,0,2736,4096,400,86,0,147.700
3604,5012,1,156,0,2736,4096,0,86,0,200.900
3605,5013,1,144,0,2736,4096,400,86,0,218.500
3606,5014,1,164,0,2736,4096,0,86,0,150.000
3607,5015,1,158,0,2736,4096,400,86,0,295.000
3608,5016,1,158,0,2736,4096,0,86,0,153.000
3609,5017,1,154,0,2736,4096,400,86,0,168.500
3610,5018,1,140,0,2736,4096,0,86,0,213.200
3611,5019,1,141,0,2736,4096,400,86,0,131.200
3612,5020,1,141,0,2736,4096,0,86,0,128.100
3613,5021,1,134,0,2736,4096,400,86,0,208.800
3614,5022,1,173,0,2736,4096,0,86,0,134.700
3615,5023,1,189,0,2736,4096,400,86,0,240.600
3616,5024,1,185,0,2736,4096,0,86,0,258.600
3617,5025,1,170,0,2736,4096,400,86,0,156.400
3618,5026,1,179,0,2736,4096,0,86,0,310.700
3619,5027,1,198,0,2736,4096,400,86,0,243.100
3620,5028,1,201,0,2736,4096,0,86,0,225.600
3621,5030,1,244,0,2736,4096,400,86,0,189.900
3622,5032,1,453,0,2736,4096,0,86,0,215.700
3623,5033,1,453,0,2736,4096,400,86,0,168.100
3624,5034,1,414,0,2736,4096,0,86,0,252.500
3625,5035,1,414,0,2736,4096,400,86,0,132.500
3626,5036,1,416,0,2736,4096,0,86,0,132.100
3627,5037,1,386,0,2736,4096,400,86,0,286.300
3628,5038,1,614,0,2736,4096,0,86,0,202.000
3629,5039,1,598,0,2736,4096,400,86,0,289.300
3630,5040,1,614,0,2736,4096,0,86,0,246.200
3631,5041,1,639,0,2736,4096,400,86,0,333.500
3632,5042,1,635,0,2736,4096,0,86,0,160.600
3633,5043,1,403,0,2736,4096,400,86,0,217.200
3634,5044,1,402,0,2736,4096,0,86,0,212.200
3635,5045,1,380,0,2736,4096,400,86,0,173.500
3636,5046,1,356,0,2736,4096,0,86,0,154.900
3637,5047,1,431,0,2736,4096,400,86,0,165.200
3638,5048,1,196,0,2736,4096,0,86,0,195.100
3639,5049,1,218,0,2736,4096,400,86,0,210.700
3640,5050,1,236,0,2736,4096,0,86,0,213.600
3641,5051,1,410,0,2736,4096,400,86,0,226.500
3642,5052,1,427,0,2736,4096,0,86,0,212.200
3643,5053,1,433,0,2736,4096,400,86,0,153.700
3644,5054,1,603,0,2736,4096,0,86,0,218.500
3645,5055,1,674,0,2736,4096,400,86,0,257.300
3646,5056,1,753,0,2736,4096,0,86,0,220.800
3647,5057,1,815,0,2736,4096,400,86,0,203.900
3648,5058,1,951,0,2736,4096,0,86,0,213.800
3649,5059,1,990,0,2736,4096,400,86,0,232.600
3650,5060,1,1042,0,2736,4096,0,86,0,292.700
3651,5061,1,1047,0,2736,4096,400,86,0,291.700
3652,5062,1,930,0,2736,4096,0,86,0,352.000
3653,5063,1,881,0,2736,4096,400,86,0,211.100
3654,5064,1,595,0,2736,4096,0,86,0,207.400
3655,5065,1,669,0,2736,4096,400,86,0,361.000
3656,5066,1,778,0,2736,4096,0,86,0,329.100
3657,5067,1,767,0,2736,4096,400,86,0,292.700
3658,5068,1,718,0,2736,4096,0,86,0,316.700
3659,5069,1,684,0,2736,4096,400,86,0,176.800
3660,5070,1,611,0,2736,4096,0,86,0,290.600
3661,5071,1,578,0,2736,4096,400,86,0,732.500
3662,5072,1,522,0,2736,4096,0,86,0,289.400
3663,5073,1,409,0,2736,4096,400,86,0,332.100
3664,5074,1,432,0,2736,4096,0,86,0,258.100
3665,5075,1,408,0,2736,4096,400,86,0,340.700
3666,5076,1,360,0,2736,4096,0,86,0,332.600
3667,5077,1,301,0,2736,4096,400,86,0,245.700
3668,5078,1,255,0,2736,4096,0,86,0,357.800
3669,5079,1,217,0,2736,4096,400,86,0,334.500
3670,5080,1,160,0,2736,4096,0,86,0,288.600
3671,5081,1,100,0,2736,4096,400,86,0,262.400
3672,5082,1,82,0,2736,4096,0,86,0,319.200
3673,5083,1,50,0,2736,4096,400,86,0,298.600
3674,5084,1,31,0,2736,4096,0,86,0,342.300
3675,5085,1,30,0,2736,4096,400,86,0,235.400
3676,5086,1,35,0,2736,4096,0,86,0,288.200
3677,5087,1,30,0,2736,4096,400,86,0,269.200
3678,5088,1,22,0,2736,4096,0,86,0,278.800
3679,5089,1,22,0,2736,4096,400,86,0,328.300
3680,5090,1,20,0,2736,4096,0,86,0,332.400
3681,5091,1,15,0,2736,4096,400,86,0,304.300
3682,5092,1,15,0,2736,4096,0,86,0,267.300
3683,5093,1,15,0,2736,4096,400,86,0,258.000
3684,5094,1,27,0,2736,4096,0,86,0,360.200
3685,5095,1,11,0,2736,4096,400,86,0,262.800
3686,5096,1,2,0,2736,4096,0,86,0,373.600
3687,5097,1,0,0,2736,4096,400,86,0,405.700
3688,5098,1,0,0,2736,4096,0,86,0,446.000
3689,5099,1,0,0,2736,4096,400,86,0,483.700
3690,5100,1,0,0,2736,4096,0,86,0,491.200
3691,5101,1,0,0,2736,4096,400,86,0,396.600
3692,5102,1,0,0,2736,4096,0,86,0,321.600
3693,5103,1,8,0,2736,4096,400,86,0,551.100
3694,5104,1,8,0,2736,4096,0,86,0,358.000
3695,5105,1,8,0,2736,4096,400,86,0,323.500
3696,5106,1,8,0,2736,4096,0,86,0,396.600
3697,5107,1,16,0,2736,4096,400,86,0,335.700
3698,5108,1,8,0,2736,4096,0,86,0,287.300
3699,5109,1,8,0,2736,4096,400,86,0,264.400
3700,5110,1,8,0,2736,4096,0,86,0,301.000
3701,5111,1,20,0,2736,4096,400,86,0,277.500
3702,5112,1,8,0,2736,4096,0,86,0,252.100
3703,5113,1,16,0,2736,4096,400,86,0,396.800
3704,5114,1,8,0,2736,4096,0,86,0,295.500
3705,5115,1,8,0,2736,4096,400,86,0,266.500
3706,5116,1,8,0,2736,4096,0,86,0,278.700
3707,5117,1,0,0,2736,4096,400,86,0,219.200
3708,5118,1,0,0,2736,4096,0,86,0,604.700
3709,5119,1,0,0,2736,4096,400,86,0,397.700
3710,5120,1,0,0,2736,4096,0,86,0,303.700
3711,5121,1,0,0,2736,4096,400,86,0,240.900
3712,5122,1,0,0,2736,4096,0,86,0,208.400
3713,5123,1,0,0,2736,4096,400,86,0,360.100
3714,5124,1,8,0,2736,4096,0,86,0,345.100
3715,5125,1,8,0,2736,4096,400,86,0,473.000
3716,5126,1,8,0,2736,4096,0,86,0,312.500
3717,5127,1,8,0,2736,4096,400,86,0,458.600
3718,5128,1,0,0,2736,4096,0,86,0,255.500
3719,5129,1,2,0,2736,4096,400,86,0,400.500
3720,5130,1,0,0,2736,4096,0,86,0,274.400
3721,5131,1,0,0,2736,4096,400,86,0,319.200
3722,5132,1,0,0,2736,4096,0,86,0,343.600
3723,5133,1,0,0,2736,4096,400,86,0,250.600
3724,5134,1,0,0,2736,4096,0,86,0,319.900
3725,5135,1,3,0,2736,4096,400,86,0,349.400
3726,5136,1,3,0,2736,4096,0,86,0,196.500
3727,5137,1,11,0,2736,4096,400,86,0,336.200
3728,5138,1,11,0,2736,4096,0,86,0,239.100
3729,5139,1,11,0,2736,4096,400,86,0,357.700
3730,5140,1,10,0,2736,4096,0,86,0,287.600
3731,5141,1,10,0,2736,4096,400,86,0,349.100
3732,5142,1,0,0,2736,4096,0,86,0,284.400
3733,5143,1,0,0,2736,4096,400,86,0,290.100
3734,5144,1,2,0,2736,4096,0,86,0,356.000
3735,5145,1,2,0,2736,4096,400,86,0,266.700
3736,5146,1,2,0,2736,4096,0,86,0,342.600
3737,5147,1,10,0,2736,4096,400,86,0,231.100
3738,5148,1,10,0,2736,4096,0,86,0,357.300
3739,5149,1,8,0,2736,4096,400,86,0,306.900
3740,5150,1,0,0,2736,4096,0,86,0,347.000
3741,5151,1,0,0,2736,4096,400,86,0,302.700
3742,5152,1,0,0,2736,4096,0,86,0,306.500
3743,5153,1,0,0,2736,4096,400,86,0,414.200
3744,5154,1,0,0,2736,4096,0,86,0,315.800
3745,5155,1,0,0,2736,4096,400,86,0,334.700
3746,5156,1,85,0,2736,4096,0,86,0,351.000
3747,5157,1,94,0,2736,4096,400,86,0,333.700
