run,frame,source_us,assembly_us,hash_us,materials_us,snapshot_us,depth_tests,depth_verified,depth_skipped
cached-nogl,4150,69.300,1246.000,13.100,45.800,0.400,3023,0,2339
cached-nogl,4151,67.900,1305.200,15.100,52.700,0.500,3023,0,2338
cached-nogl,4152,73.000,1254.400,29.400,56.500,0.500,3023,0,2337
cached-nogl,4153,70.800,1200.200,15.400,45.300,0.400,2978,0,2337
cached-nogl,4154,63.500,1216.600,11.800,43.000,0.300,2978,0,2337
cached-nogl,4155,82.300,1218.500,28.100,60.800,9.600,2978,0,2336
cached-nogl,4156,73.200,1463.800,24.000,52.100,0.500,2978,0,2335
cached-nogl,4157,71.700,1214.700,15.700,47.600,0.400,2978,0,2334
cached-nogl,4158,70.300,1225.500,17.100,44.800,0.300,2978,0,2333
cached-nogl,4159,66.200,1277.400,24.800,51.200,0.400,2978,0,2331
cached-nogl,4160,68.700,1322.000,45.400,52.000,0.400,2978,0,2331
cached-nogl,4161,72.400,1259.200,64.200,47.600,0.400,2978,0,2327
cached-nogl,4162,68.700,1301.900,66.600,51.400,0.400,2978,0,2327
cached-nogl,4163,69.100,1303.300,94.700,48.600,0.400,2978,0,2324
cached-nogl,4164,70.000,1341.700,125.300,48.500,0.700,2978,0,2322
cached-nogl,4165,68.800,1339.900,119.500,51.500,0.500,2978,0,2320
cached-nogl,4166,72.700,1427.800,152.500,55.800,0.700,2978,0,2319
cached-nogl,4167,69.100,1386.100,173.300,49.700,0.400,2978,0,2315
cached-nogl,4168,70.100,1418.000,174.700,53.800,0.400,2978,0,2314
cached-nogl,4169,67.100,1372.700,173.400,50.300,0.400,2978,0,2313
cached-nogl,4170,67.300,1412.900,181.700,53.000,0.500,2978,0,2313
cached-nogl,4171,77.100,1463.400,192.700,53.500,0.900,2978,0,2312
cached-nogl,4172,79.600,1433.300,214.400,52.400,0.500,2978,0,2310
cached-nogl,4173,72.000,1432.000,230.900,52.400,0.400,2978,0,2310
cached-nogl,4174,67.200,1439.000,253.800,67.200,0.400,2978,0,2308
cached-nogl,4175,66.900,1503.300,287.000,52.200,0.400,2978,0,2305
cached-nogl,4176,70.700,1506.400,307.900,52.900,0.500,2978,0,2303
cached-nogl,4177,71.300,1614.800,326.100,60.400,0.400,2978,0,2300
cached-nogl,4178,74.000,1653.800,347.900,57.400,0.400,2978,0,2298
cached-nogl,4179,67.900,1660.100,374.500,56.700,0.500,2978,0,2297
cached-nogl,4180,65.800,1675.600,410.800,64.300,0.300,2978,0,2293
cached-nogl,4181,76.500,1623.500,442.400,64.600,0.600,2978,0,2288
cached-nogl,4182,141.600,1671.700,431.200,58.500,0.500,2978,0,2279
cached-nogl,4183,71.000,1634.100,473.800,55.700,0.200,2978,0,2269
cached-nogl,4184,69.700,1659.200,442.600,55.900,0.400,2978,0,2257
cached-nogl,4185,85.300,1751.400,444.100,59.600,0.500,2978,0,2246
cached-nogl,4186,64.600,1805.000,447.800,57.800,0.300,2978,0,2236
cached-nogl,4187,67.200,1747.400,473.500,57.300,0.300,2978,0,2225
cached-nogl,4188,68.400,1832.400,475.500,60.700,0.300,2978,0,2211
cached-nogl,4189,72.400,1807.600,488.200,59.200,0.300,2978,0,2199
cached-nogl,4190,69.700,1812.400,513.700,62.600,0.400,2978,0,2188
cached-nogl,4191,81.900,1845.800,521.200,64.600,0.600,2978,0,2176
cached-nogl,4192,91.400,1924.700,531.200,71.700,0.700,2978,0,2165
cached-nogl,4193,81.000,1951.200,534.400,71.300,0.900,2978,0,2155
cached-nogl,4194,75.700,1965.800,559.400,64.800,0.500,2978,0,2139
cached-nogl,4195,73.100,2294.900,567.000,75.300,0.600,2978,0,2130
cached-nogl,4196,72.000,2143.400,579.300,62.300,0.800,2978,0,2121
cached-nogl,4197,70.100,2156.600,590.500,65.100,0.900,2978,0,2113
cached-nogl,4198,69.800,2150.900,608.500,60.300,0.300,2978,0,2105
cached-nogl,4199,68.400,2165.600,610.400,61.900,1.000,2978,0,2097
cached-nogl,4200,74.400,2310.900,623.900,61.400,0.300,2978,0,2086
cached-nogl,4201,74.000,2369.100,649.600,63.800,0.300,2978,0,2078
cached-nogl,4202,71.400,2290.900,642.100,60.900,0.400,2978,0,2074
cached-nogl,4203,72.700,2350.900,646.500,60.400,0.700,2978,0,2069
cached-nogl,4205,71.800,2348.500,658.500,59.100,0.500,2978,0,2060
cached-nogl,4206,73.400,2323.500,676.900,72.100,0.500,2978,0,2054
cached-nogl,4207,67.100,2324.800,671.300,61.000,0.500,2978,0,2051
cached-nogl,4208,68.800,2350.500,683.700,62.200,0.500,2978,0,2050
cached-nogl,4209,73.100,2297.200,673.400,81.400,0.400,2978,0,2048
cached-nogl,4210,69.800,2303.600,680.700,58.100,0.500,2978,0,2046
cached-nogl,4211,68.400,2510.800,737.700,75.700,0.500,2978,0,2044
cached-nogl,4212,96.700,2373.900,730.800,64.600,1.100,2978,0,2042
cached-nogl,4213,67.100,2339.500,685.200,66.600,0.300,2978,0,2042
cached-nogl,4214,71.100,2449.800,691.700,65.900,0.200,2978,0,2042
cached-nogl,4215,77.800,2476.800,686.000,64.400,0.300,2978,0,2042
cached-nogl,4216,69.700,2306.500,685.200,59.100,0.400,2978,0,2042
cached-nogl,4217,66.500,2342.900,691.500,61.300,0.500,2978,0,2042
cached-nogl,4218,67.600,2337.900,686.000,58.400,0.400,2978,0,2042
cached-nogl,4219,71.700,2430.700,713.300,70.000,0.200,2978,0,2042
cached-nogl,4220,70.400,2305.400,685.100,59.100,0.300,2978,0,2042
cached-nogl,4221,68.300,2305.600,685.500,59.500,0.300,2978,0,2042
cached-nogl,4222,71.100,2443.600,686.400,58.600,0.500,2978,0,2043
cached-nogl,4223,70.200,2355.900,686.900,61.100,0.400,2978,0,2043
cached-nogl,4224,66.800,2288.900,683.400,62.300,0.600,2978,0,2044
cached-nogl,4225,67.200,2477.300,726.600,59.400,0.400,2978,0,2045
cached-nogl,4226,75.200,2724.100,682.000,61.400,0.500,2978,0,2047
cached-nogl,4227,73.600,2296.300,685.800,59.200,0.400,2978,0,2047
cached-nogl,4228,69.600,2271.200,689.100,66.100,0.400,2978,0,2048
cached-nogl,4229,66.300,2287.500,694.900,61.300,0.300,2978,0,2049
cached-nogl,4230,165.800,2531.000,693.200,60.100,0.500,2978,0,2050
cached-nogl,4231,80.900,2405.400,689.900,68.700,0.400,2978,0,2050
cached-nogl,4232,84.000,2369.200,739.800,72.000,0.400,2978,0,2050
cached-nogl,4233,79.000,2321.400,690.200,60.000,0.400,2978,0,2050
cached-nogl,4234,90.800,2305.900,680.900,57.600,0.300,2978,0,2049
cached-nogl,4235,68.600,2305.000,686.300,64.000,0.300,2978,0,2047
cached-nogl,4236,67.600,2306.200,689.500,63.500,0.300,2978,0,2042
cached-nogl,4237,71.100,2438.300,697.000,87.400,0.900,2978,0,2038
cached-nogl,4238,70.500,2349.900,701.500,67.100,0.400,2978,0,2034
cached-nogl,4239,177.500,2623.800,694.900,66.500,0.300,2978,0,2029
cached-nogl,4240,69.600,2351.000,717.100,63.300,0.400,2978,0,2025
cached-nogl,4242,70.300,2417.000,732.100,61.300,0.300,2978,0,2016
cached-nogl,4243,74.100,2464.900,749.600,75.700,0.600,2978,0,2010
cached-nogl,4244,72.400,2448.500,745.700,71.600,0.400,2978,0,2004
cached-nogl,4245,71.400,2508.200,759.600,61.000,0.500,2978,0,1997
cached-nogl,4246,78.800,2483.000,775.400,65.000,0.400,2978,0,1986
cached-nogl,4247,67.500,2485.800,806.100,59.000,0.300,2978,0,1974
cached-nogl,4248,66.500,2618.200,835.500,71.500,0.500,2978,0,1958
cached-nogl,4249,89.200,2622.200,877.100,65.300,0.800,2978,0,1937
cached-nogl,4250,69.200,2645.800,889.300,69.300,0.400,2978,0,1916
cached-nogl,4251,73.900,2725.300,910.500,74.300,0.500,2978,0,1897
cached-nogl,4252,74.900,2805.100,909.500,79.200,0.800,2978,0,1883
cached-nogl,4253,107.700,2847.100,921.000,70.400,0.400,2978,0,1876
cached-nogl,4254,72.800,2722.600,924.700,62.400,0.400,2978,0,1868
cached-nogl,4255,72.900,2746.800,953.800,64.700,0.300,2978,0,1859
cached-nogl,4256,79.000,2803.800,967.500,64.200,0.400,2978,0,1850
cached-nogl,4257,71.300,2806.500,1001.200,77.800,0.700,2978,0,1840
cached-nogl,4258,85.800,3046.200,1018.500,76.100,0.800,2978,0,1827
cached-nogl,4259,77.600,2880.600,1018.300,68.100,0.400,2978,0,1820
cached-nogl,4260,78.300,2804.000,964.600,64.800,0.500,2933,0,1813
cached-nogl,4261,177.200,3226.900,989.600,68.200,0.500,2933,0,1808
cached-nogl,4262,193.400,3205.300,995.300,76.200,0.300,2933,0,1806
cached-nogl,4263,67.200,2821.500,1020.000,65.600,0.400,2933,0,1801
cached-nogl,4264,176.500,3185.800,1050.900,76.800,0.300,2933,0,1796
cached-nogl,4265,188.200,3219.900,1062.700,74.600,0.500,2933,0,1794
cached-nogl,4267,174.400,3254.300,1158.000,74.600,0.400,2933,0,1774
cached-nogl,4268,175.900,3317.500,1187.200,72.700,0.400,2933,0,1742
cached-nogl,4269,175.400,3524.000,1107.300,72.600,0.500,2933,0,1705
cached-nogl,4270,108.300,3221.100,1101.300,79.100,0.400,2933,0,1686
cached-nogl,4271,196.900,3489.100,1111.400,72.100,0.600,2933,0,1665
cached-nogl,4272,73.200,3228.700,1123.100,66.400,0.200,2933,0,1649
cached-nogl,4273,172.900,3552.300,1142.900,84.000,0.400,2933,0,1631
cached-nogl,4274,184.300,3691.400,1150.100,69.500,0.400,2933,0,1616
cached-nogl,4275,208.300,3809.200,1160.800,74.200,0.600,2933,0,1606
cached-nogl,4276,68.600,3253.400,1217.400,71.300,0.400,2933,0,1598
cached-nogl,4277,173.900,3706.500,1176.800,77.000,0.400,2933,0,1598
cached-nogl,4278,73.200,3287.200,1195.200,73.100,0.500,2933,0,1598
cached-nogl,4279,182.200,3631.100,1156.200,66.600,0.300,2933,0,1605
cached-nogl,4280,66.400,3214.800,1170.400,72.200,0.500,2933,0,1615
cached-nogl,4281,196.000,3852.700,1134.900,85.600,0.900,2933,0,1629
cached-nogl,4282,94.900,3279.300,1125.100,76.500,0.300,2933,0,1643
cached-nogl,4283,168.700,3405.800,1120.300,86.500,0.200,2933,0,1657
cached-nogl,4284,76.000,3073.700,1136.000,68.100,0.300,2933,0,1670
cached-nogl,4285,179.500,3554.600,1127.800,72.100,1.300,2933,0,1682
cached-nogl,4286,69.900,3024.200,1131.500,64.900,0.400,2933,0,1695
cached-nogl,4287,82.000,3114.900,1119.800,73.200,0.400,2933,0,1708
cached-nogl,4288,70.600,3014.100,1110.600,72.900,0.400,2933,0,1721
cached-nogl,4289,176.300,3979.500,1082.600,88.300,0.500,2933,0,1735
cached-nogl,4290,74.300,3384.000,1095.900,73.900,0.400,2933,0,1749
cached-nogl,4291,65.200,3088.300,1079.800,73.700,0.400,2933,0,1758
cached-nogl,4292,74.700,3311.000,1082.600,69.000,0.600,2933,0,1765
cached-nogl,4293,70.800,3403.700,1118.900,81.300,0.600,2933,0,1770
cached-nogl,4294,78.400,3384.400,1079.500,72.400,0.400,2933,0,1776
cached-nogl,4295,69.500,3371.000,1084.200,66.500,0.400,2933,0,1776
cached-nogl,4296,67.200,3243.900,1077.000,68.700,0.400,2933,0,1786
cached-nogl,4297,65.700,3294.100,1093.000,79.400,0.800,2933,0,1788
cached-nogl,4298,74.900,3436.200,1079.600,70.600,0.800,2933,0,1794
cached-nogl,4299,67.400,3002.500,1073.800,67.600,0.400,2933,0,1798
cached-nogl,4300,70.800,2953.400,1142.200,77.800,0.700,2933,0,1799
cached-nogl,4301,66.800,2855.400,1058.900,69.100,0.300,2933,0,1800
cached-nogl,4302,67.100,2904.400,1051.000,70.900,0.400,2933,0,1801
cached-nogl,4303,102.700,2894.700,1056.700,63.700,0.200,2933,0,1801
cached-nogl,4304,68.400,2970.600,1047.500,65.900,0.300,2933,0,1803
cached-nogl,4305,69.900,3157.300,1394.900,68.800,0.300,2933,0,1804
cached-nogl,4306,111.800,3078.000,1058.300,71.300,0.500,2933,0,1806
cached-nogl,4307,71.500,3036.000,1054.300,81.100,0.600,2933,0,1807
cached-nogl,4308,76.000,2891.900,1042.100,77.700,0.500,2933,0,1808
cached-nogl,4309,76.000,2848.100,1049.100,73.900,0.400,2933,0,1811
cached-nogl,4310,76.800,2846.100,1019.200,73.200,0.700,2933,0,1814
cached-nogl,4311,80.900,2803.300,994.400,65.200,0.300,2933,0,1818
cached-nogl,4312,111.700,2940.400,977.600,83.800,0.700,2933,0,1823
cached-nogl,4313,93.300,2772.300,988.300,64.700,0.400,2933,0,1830
cached-nogl,4314,70.100,2715.100,969.400,59.800,0.800,2933,0,1842
cached-nogl,4315,67.700,2648.100,938.700,77.100,0.500,2933,0,1852
cached-nogl,4316,66.800,2659.600,934.000,61.100,0.200,2933,0,1858
cached-nogl,4317,90.100,2633.500,920.600,75.700,0.300,2933,0,1869
cached-nogl,4318,81.800,2846.700,907.300,64.300,0.400,2933,0,1878
cached-nogl,4319,68.900,2668.500,908.600,69.000,0.400,2933,0,1886
cached-nogl,4320,76.000,2741.200,912.300,65.800,0.300,2933,0,1901
cached-nogl,4321,67.300,2524.700,864.500,69.800,1.200,2933,0,1926
cached-nogl,4322,66.900,2449.900,849.500,60.100,0.400,2933,0,1949
cached-nogl,4323,68.100,2495.600,822.900,73.400,0.400,2933,0,1969
cached-nogl,4324,71.500,2426.400,858.100,68.400,0.500,2933,0,1985
cached-nogl,4325,70.300,2336.700,782.500,75.900,0.300,2933,0,2001
cached-nogl,4326,67.500,2402.900,737.400,59.300,0.800,2933,0,2011
cached-nogl,4327,73.100,2267.500,738.100,73.300,0.400,2933,0,2017
cached-nogl,4328,104.100,2283.200,699.600,59.700,0.400,2933,0,2025
cached-nogl,4329,67.300,2220.100,701.700,74.400,0.400,2933,0,2039
cached-nogl,4330,67.100,2171.200,672.800,62.000,0.400,2933,0,2052
cached-nogl,4331,70.700,2195.700,660.100,70.200,0.500,2933,0,2065
cached-nogl,4332,77.600,2248.400,664.000,61.900,0.400,2933,0,2078
cached-nogl,4333,73.500,2139.100,629.900,58.300,0.300,2933,0,2089
cached-nogl,4334,65.500,2106.300,660.800,61.300,0.300,2933,0,2101
cached-nogl,4335,68.500,2030.200,606.200,67.400,0.300,2933,0,2113
cached-nogl,4336,68.200,2043.900,596.800,113.500,0.400,2933,0,2127
cached-nogl,4337,68.300,1985.800,583.100,61.500,0.500,2933,0,2141
cached-nogl,4338,76.400,1956.400,554.700,63.900,0.500,2933,0,2164
cached-nogl,4339,81.300,1933.200,552.000,61.400,0.400,2933,0,2176
cached-nogl,4340,68.000,1702.800,529.400,55.600,0.400,2933,0,2193
cached-nogl,4341,70.000,1663.800,517.800,57.600,0.300,2933,0,2209
cached-nogl,4342,70.000,1638.500,506.700,63.200,0.500,2933,0,2230
cached-nogl,4343,69.100,1612.900,491.300,64.100,0.300,2933,0,2241
cached-nogl,4344,75.900,1590.700,480.300,66.900,0.500,2933,0,2259
cached-nogl,4345,84.300,1569.900,460.900,61.200,0.400,2933,0,2273
cached-nogl,4346,67.700,1534.800,466.600,54.800,0.300,2933,0,2286
cached-nogl,4347,68.300,1529.900,447.400,56.900,0.300,2933,0,2294
cached-nogl,4348,66.000,1530.900,452.000,56.100,0.300,2933,0,2296
cached-nogl,4349,69.700,1482.500,419.200,56.400,0.400,2933,0,2300
cached-nogl,4350,179.800,1747.400,401.000,74.200,0.300,2933,0,2307
cached-nogl,4351,69.500,1465.700,382.600,56.400,0.700,2933,0,2309
cached-nogl,4352,70.300,1439.600,374.800,57.200,0.400,2933,0,2310
cached-nogl,4353,65.100,1428.100,360.700,52.600,0.400,2933,0,2312
cached-nogl,4354,70.200,1514.700,340.900,54.800,0.400,2933,0,2313
cached-nogl,4355,72.700,1452.300,350.300,53.700,0.400,2933,0,2314
cached-nogl,4356,74.800,1389.100,322.800,52.900,0.500,2933,0,2318
cached-nogl,4357,68.900,1437.800,306.500,57.600,0.500,2933,0,2320
cached-nogl,4358,90.700,1397.100,284.500,52.800,1.600,2933,0,2324
cached-nogl,4359,90.400,1336.000,252.700,51.400,0.500,2933,0,2326
cached-nogl,4360,71.400,1270.400,232.100,61.800,0.500,2933,0,2330
cached-nogl,4361,76.800,1259.900,206.800,49.500,0.300,2933,0,2332
cached-nogl,4362,67.800,1249.000,196.300,49.000,0.300,2933,0,2333
cached-nogl,4363,66.400,1248.600,176.600,51.800,0.400,2933,0,2334
cached-nogl,4364,70.000,1314.200,185.100,51.400,0.400,2933,0,2336
cached-nogl,4365,68.100,1257.700,167.300,55.900,0.800,2933,0,2336
cached-nogl,4366,66.600,1216.400,144.000,54.100,0.400,2933,0,2337
cached-nogl,4367,69.500,1284.700,129.900,52.100,0.500,2933,0,2338
cached-nogl,4368,104.500,1203.400,126.800,51.200,0.400,2933,0,2338
cached-nogl,4369,74.700,1200.100,124.100,55.700,0.400,2933,0,2339
cached-nogl,4370,75.700,1246.500,120.700,55.200,0.700,2933,0,2339
cached-nogl,4371,80.300,1205.900,112.800,52.600,0.300,2933,0,2341
cached-nogl,4372,73.700,1013.400,11.400,49.900,0.800,2846,0,2342
cached-nogl,4373,67.000,989.400,11.700,48.400,0.300,2846,0,2342
cached-nogl,4374,80.400,1010.500,11.300,45.700,0.400,2846,0,2342
cached-nogl,4375,113.200,986.400,11.300,45.800,0.200,2846,0,2342
cached-nogl,4376,71.900,1029.700,13.300,56.100,0.300,2846,0,2339
cached-nogl,4377,70.300,994.900,16.400,47.900,0.300,2846,0,2339
cached-nogl,4378,68.600,991.900,15.500,47.500,0.500,2846,0,2338
cached-nogl,4379,69.400,1057.700,14.900,49.600,0.400,2846,0,2338
cached-nogl,4380,65.500,1000.900,19.300,48.800,0.300,2846,0,2337
cached-nogl,4381,68.200,1038.500,35.600,51.900,0.400,2846,0,2336
cached-nogl,4382,64.800,1021.900,20.200,101.600,0.300,2846,0,2335
cached-nogl,4383,88.200,1024.400,33.500,47.300,0.200,2846,0,2333
cached-nogl,4384,69.600,1022.100,36.100,45.400,0.300,2846,0,2332
cached-nogl,4385,70.100,1040.000,46.500,44.800,0.600,2846,0,2330
cached-nogl,4386,72.700,1138.100,57.500,47.700,0.400,2846,0,2326
cached-nogl,4387,71.500,1119.500,90.500,49.200,0.400,2846,0,2323
cached-nogl,4388,70.400,1099.900,100.000,52.300,0.500,2846,0,2320
cached-nogl,4389,72.700,1155.400,123.100,53.500,0.400,2846,0,2317
cached-nogl,4390,72.000,1150.300,149.800,50.000,0.400,2846,0,2314
cached-nogl,4391,73.000,1138.600,152.400,48.700,0.200,2846,0,2312
cached-nogl,4392,77.300,1201.700,159.800,64.700,0.500,2846,0,2311
cached-nogl,4393,73.400,1190.200,172.100,55.100,0.300,2846,0,2310
cached-nogl,4394,111.300,1243.200,187.000,57.400,0.400,2846,0,2308
cached-nogl,4395,68.900,1266.900,202.700,56.200,0.500,2846,0,2304
cached-nogl,4396,71.500,1266.600,234.800,54.500,0.400,2846,0,2297
cached-nogl,4397,81.200,1256.900,243.100,58.200,0.500,2846,0,2296
cached-nogl,4398,70.700,1275.700,245.000,52.600,0.400,2846,0,2293
cached-nogl,4399,78.800,1298.600,266.700,56.200,0.400,2846,0,2285
cached-nogl,4400,66.800,1305.300,263.400,56.700,0.500,2846,0,2278
cached-nogl,4401,66.800,1303.700,261.300,53.100,0.400,2846,0,2270
cached-nogl,4402,70.900,1314.100,272.000,55.600,0.800,2846,0,2262
cached-nogl,4403,65.400,1348.300,274.000,55.300,0.400,2846,0,2252
cached-nogl,4404,69.800,1388.600,289.900,57.500,0.400,2846,0,2242
cached-nogl,4405,66.000,1364.100,297.300,55.800,0.200,2846,0,2237
cached-nogl,4406,68.400,1380.000,294.500,56.300,0.200,2846,0,2234
cached-nogl,4407,70.000,1395.300,299.000,54.200,0.400,2846,0,2230
cached-nogl,4408,69.800,1389.500,296.300,55.000,0.500,2846,0,2227
cached-nogl,4409,66.900,1530.900,289.000,57.100,0.500,2846,0,2241
cached-nogl,4410,71.500,1342.300,259.800,59.800,0.600,2846,0,2273
cached-nogl,4411,72.400,1303.400,236.100,53.300,0.500,2846,0,2295
cached-nogl,4412,83.600,1235.900,245.000,58.200,0.400,2846,0,2304
cached-nogl,4413,70.100,1186.200,230.200,54.000,0.700,2846,0,2309
cached-nogl,4414,67.500,1161.700,164.300,52.700,0.400,2846,0,2311
cached-nogl,4415,78.700,1186.300,152.700,52.000,0.300,2846,0,2313
cached-nogl,4416,70.600,1228.000,156.700,53.400,0.400,2846,0,2315
cached-nogl,4417,79.500,1163.000,126.600,50.400,0.500,2846,0,2319
cached-nogl,4418,65.100,1152.500,100.000,48.900,0.400,2846,0,2323
cached-nogl,4419,66.300,1117.100,82.200,51.700,0.800,2846,0,2324
cached-nogl,4420,65.800,1071.700,52.700,48.500,0.600,2846,0,2329
cached-nogl,4421,77.200,1036.900,45.600,50.000,0.300,2846,0,2331
cached-nogl,4422,70.600,1148.000,35.700,44.200,0.300,2846,0,2332
cached-nogl,4423,74.800,1029.000,37.500,47.300,0.500,2846,0,2335
cached-nogl,4424,67.600,1049.300,55.600,46.800,0.500,2846,0,2336
cached-nogl,4425,72.500,1076.100,24.700,51.800,0.900,2846,0,2337
cached-nogl,4426,71.600,1013.100,17.500,45.800,0.300,2846,0,2339
cached-nogl,4427,70.000,992.900,11.900,43.800,0.300,2846,0,2343
cached-nogl,4428,66.300,996.200,13.300,46.000,0.400,2846,0,2348
cached-nogl,4429,68.700,989.900,14.000,49.000,0.600,2846,0,2357
cached-nogl,4430,69.600,966.400,14.400,47.000,0.600,2846,0,2364
cached-nogl,4431,69.000,937.200,8.600,48.100,0.300,2846,0,2370
cached-nogl,4432,76.300,948.900,18.100,47.500,0.300,2846,0,2375
cached-nogl,4433,86.900,971.000,15.900,53.500,0.500,2846,0,2385
cached-nogl,4434,75.700,920.200,11.100,46.900,0.400,2846,0,2389
cached-nogl,4435,97.500,939.200,12.400,50.300,0.600,2846,0,2398
cached-nogl,4436,71.300,924.000,14.000,49.800,0.400,2846,0,2406
cached-nogl,4437,70.800,908.200,13.400,49.800,0.400,2846,0,2411
cached-nogl,4438,74.500,927.100,11.500,50.600,0.300,2846,0,2414
cached-nogl,4439,72.200,891.200,10.900,48.200,0.500,2846,0,2418
cached-nogl,4440,68.500,884.200,6.400,45.400,0.400,2846,0,2422
cached-nogl,4441,75.400,870.800,10.000,52.800,0.400,2846,0,2424
cached-nogl,4442,68.700,874.600,9.100,47.400,0.300,2846,0,2426
cached-nogl,4443,74.200,886.000,14.400,48.600,0.400,2846,0,2428
cached-nogl,4444,73.800,896.200,13.100,49.100,0.500,2846,0,2429
cached-nogl,4445,76.600,878.700,11.600,50.700,0.400,2846,0,2430
cached-nogl,4446,68.300,872.700,12.800,46.600,0.600,2846,0,2430
cached-nogl,4447,72.200,865.000,11.500,43.500,0.300,2846,0,2430
cached-nogl,4448,66.300,876.900,13.300,45.900,0.400,2846,0,2429
cached-nogl,4449,78.900,929.000,14.400,58.200,0.500,2846,0,2427
cached-nogl,4450,68.700,883.000,10.800,48.100,0.400,2846,0,2424
cached-nogl,4451,74.300,887.800,9.600,46.700,0.700,2846,0,2424
cached-nogl,4452,83.600,903.400,10.800,48.300,0.300,2846,0,2418
cached-nogl,4453,70.200,918.700,12.900,49.900,0.900,2846,0,2414
cached-nogl,4454,72.600,903.600,12.200,49.300,0.600,2846,0,2412
cached-nogl,4455,73.100,909.400,15.200,49.500,0.300,2846,0,2406
cached-nogl,4456,74.300,923.300,13.500,47.900,0.300,2846,0,2398
cached-nogl,4457,71.600,962.100,12.200,49.100,0.400,2846,0,2390
cached-nogl,4458,66.800,943.600,16.700,50.400,0.400,2846,0,2386
cached-nogl,4459,68.700,956.600,14.700,64.300,0.600,2846,0,2382
cached-nogl,4460,79.500,954.400,16.400,49.800,0.500,2846,0,2375
cached-nogl,4461,67.000,970.000,10.800,50.200,0.400,2846,0,2368
cached-nogl,4462,79.000,971.000,10.700,49.100,0.400,2846,0,2366
cached-nogl,4463,92.000,985.300,13.300,50.400,0.400,2846,0,2360
cached-nogl,4464,69.100,959.200,11.900,58.800,0.500,2846,0,2355
cached-nogl,4465,75.400,985.400,14.200,48.000,0.400,2846,0,2351
cached-nogl,4466,71.800,1000.200,17.300,49.700,0.200,2846,0,2344
cached-nogl,4467,77.300,997.100,20.500,53.200,0.400,2846,0,2341
cached-nogl,4468,68.400,1006.800,19.300,48.200,0.400,2846,0,2338
cached-nogl,4469,67.000,1076.800,23.300,48.800,0.900,2846,0,2338
cached-nogl,4470,183.000,1118.300,37.200,53.400,0.400,2846,0,2336
cached-nogl,4471,76.200,1077.500,60.000,47.200,0.400,2846,0,2336
cached-nogl,4472,75.600,1065.800,45.800,46.600,0.900,2846,0,2333
cached-nogl,4473,73.400,1077.000,39.000,46.500,0.900,2846,0,2332
cached-nogl,4474,106.900,1183.200,44.300,56.000,0.800,2846,0,2332
cached-nogl,4475,68.200,1079.200,52.700,50.300,0.300,2846,0,2330
cached-nogl,4476,69.400,1060.000,57.600,45.600,0.400,2846,0,2328
cached-nogl,4477,70.200,1060.500,65.500,47.500,0.600,2846,0,2326
cached-nogl,4478,69.400,1106.600,93.900,48.500,0.200,2846,0,2323
cached-nogl,4479,66.700,1184.600,96.700,49.700,0.300,2846,0,2322
cached-nogl,4480,68.000,1198.600,165.100,52.400,0.300,2846,0,2313
cached-nogl,4481,67.400,1196.000,170.400,53.300,0.300,2846,0,2312
cached-nogl,4482,70.500,1201.500,191.600,51.700,0.400,2846,0,2308
cached-nogl,4483,70.200,1248.300,207.000,58.300,0.600,2846,0,2303
cached-nogl,4484,69.100,1314.000,232.200,65.900,0.900,2846,0,2298
cached-nogl,4485,71.100,1281.400,235.000,243.000,0.400,2846,0,2294
cached-nogl,4486,74.700,1294.600,260.000,53.200,0.500,2846,0,2286
cached-nogl,4487,69.400,1378.200,268.000,55.100,0.900,2846,0,2280
cached-nogl,4488,77.900,1295.300,264.400,62.100,0.200,2846,0,2274
cached-nogl,4489,69.400,1343.600,260.700,57.600,0.400,2846,0,2265
cached-nogl,4490,71.100,1337.200,261.000,59.600,0.400,2846,0,2261
cached-nogl,4491,92.700,1400.000,255.800,56.000,0.300,2846,0,2258
cached-nogl,4492,70.000,1351.500,276.500,54.300,0.400,2846,0,2251
cached-nogl,4493,66.200,1355.300,280.500,55.600,0.300,2846,0,2247
cached-nogl,4494,66.100,1364.400,282.600,55.700,0.200,2846,0,2246
cached-nogl,4495,66.000,1352.600,290.600,64.800,0.600,2846,0,2246
cached-nogl,4496,70.000,1382.300,286.600,67.400,0.600,2846,0,2246
cached-nogl,4497,74.800,1351.100,279.800,58.100,0.600,2846,0,2246
cached-nogl,4498,96.000,1391.000,279.300,56.300,0.400,2846,0,2246
cached-nogl,4499,72.200,1623.100,279.700,55.200,0.200,2846,0,2246
cached-nogl,4500,77.300,1392.600,281.400,65.900,0.500,2846,0,2246
cached-nogl,4501,76.800,1379.200,281.100,58.500,0.400,2846,0,2246
cached-nogl,4502,87.400,1424.000,279.600,66.600,0.500,2846,0,2246
cached-nogl,4503,80.300,1562.200,279.600,68.600,0.500,2846,0,2246
cached-nogl,4504,92.300,1406.200,286.400,62.400,0.500,2846,0,2246
cached-nogl,4505,90.200,1512.300,284.300,57.800,0.400,2846,0,2246
cached-nogl,4506,72.100,1374.700,284.200,58.400,0.300,2846,0,2246
cached-nogl,4507,72.300,1377.900,291.900,71.800,0.500,2846,0,2246
cached-nogl,4509,87.900,1396.800,298.900,69.100,0.700,2846,0,2248
cached-nogl,4510,116.600,1405.300,279.100,79.500,0.600,2846,0,2251
